artist,song,lyricId,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
'Til Tuesday,Coming Up Close,13835,0.368,0.473,8,-14.943,1,0.0316,0.181,0.000251,0.0665,0.273,80.186,spotify:track:6ZCkhQPdBtUzZPkkO1o9cx,280000
Lone Justice,Shelter,13836,0.616,0.551,0,-11.483,1,0.029,0.33,3.66e-05,0.0685,0.42,120.394,spotify:track:4Qc3HXKmf2xbDqzqd2Klfg,273600
Huey Lewis & The News,Jacob's Ladder,13837,0.671,0.579,10,-13.021,1,0.0293,0.0147,0.0,0.116,0.659,117.68,spotify:track:0huRoriGPIi0vSHFV2f3C9,213760
Bruce Willis,Respect Yourself,13838,0.731,0.591,7,-11.804,0,0.0343,0.064,0.00014,0.347,0.578,118.59,spotify:track:0kCZaMtxJtEGTSyMllPTNn,233160
Janet Jackson,Let's Wait Awhile,13840,0.592,0.2,1,-16.392,1,0.0344,0.823,0.0,0.101,0.382,172.647,spotify:track:3333YXdcyths5CB8v28dZj,277400
Shirley Murdock,As We Lay,13841,0.421,0.323,8,-9.651,1,0.0452,0.436,0.0,0.156,0.16,72.288,spotify:track:3HNjLJb6VfoP0VC30TdxyE,359000
Lionel Richie,Deep River Woman,13842,0.496,0.351,8,-12.839,1,0.0297,0.468,5.86e-06,0.103,0.259,134.808,spotify:track:3jBzwtoPVNr8GC5SfcwLB9,276760
Crowded House,Don't Dream It's Over,13843,0.502,0.683,0,-8.19,0,0.0472,0.71,1.98e-06,0.18,0.734,82.626,spotify:track:0fiSpF9mvRFQWy0ca64d1g,194948
Sweet Sensation,Hooked On You,13844,0.779,0.797,1,-7.081,1,0.0581,0.00975,0.0249,0.171,0.96,115.244,spotify:track:10YVwkKPhlLgivLOM54IyH,310960
Nocera,"Summertime, Summertime",13845,0.74,0.911,10,-4.146,0,0.0866,0.014,0.46,0.122,0.876,115.828,spotify:track:4tSteFXglCBaG6sFvYCBVX,206613
Expose,Come Go With Me,13847,0.524,0.735,7,-9.708,1,0.0387,0.0097,0.0139,0.0615,0.866,119.907,spotify:track:5a3QwvHiJO4fKWJqsPkJvB,257827
Wang Chung,Let's Go!,13848,0.73,0.792,6,-5.238,1,0.043,0.211,0.0,0.0824,0.879,120.006,spotify:track:2yDV5qoANkgz4DQLGil59X,266254
a-ha,Cry Wolf,13849,0.652,0.772,9,-7.451,0,0.0349,0.104,0.668,0.0745,0.776,131.18,spotify:track:4aPf0wQ6VBlRqWABaVjfRN,246587
Europe,The Final Countdown,13850,0.529,0.843,6,-6.908,0,0.0616,0.0628,0.000827,0.0608,0.188,117.662,spotify:track:3MrRksHupTVEQ7YbA0FsZK,310333
Howard Jones,All I Want,13851,0.611,0.868,3,-7.982,1,0.0294,0.0397,0.00523,0.28,0.424,113.167,spotify:track:70nB7hTC7FDiYoJp0TVwnp,275733
Peter Cetera,Big Mistake,13852,0.729,0.648,1,-13.057,0,0.0304,0.0743,0.0065,0.115,0.882,134.603,spotify:track:4xP9idy2nfJTJMnba8LY55,342560
Daryl Hall,Someone Like You,13853,0.602,0.565,9,-9.27,0,0.0288,0.0598,0.000159,0.0521,0.604,163.84,spotify:track:5ViezGjtsBX64ba2d7KWvi,333040
Hipsway,The Honeythief,13856,0.8,0.604,11,-12.282,1,0.0353,0.25,1.36e-06,0.0808,0.932,111.145,spotify:track:1bkSzATaKPaDglvqKMw3QE,190973
Starship,Nothing's Gonna Stop Us Now,13857,0.643,0.802,6,-4.92,1,0.0227,0.0299,0.0,0.0719,0.53,95.99,spotify:track:3X7uFMzJrEE0sxn62qd8Ch,270333
REO Speedwagon,That Ain't Love,13858,0.625,0.871,11,-6.843,0,0.0282,0.0185,2.52e-06,0.0733,0.661,131.959,spotify:track:4xuaYDjRnSWO7o51gHKiRa,241733
Bruce Springsteen,Fire,13859,0.62,0.446,1,-14.451,0,0.0347,0.589,0.0299,0.0727,0.868,88.591,spotify:track:3PzsbWSQdLCKDLxn7YZfkM,155880
Lou Gramm,Midnight Blue,13860,0.641,0.836,0,-7.155,1,0.0284,0.105,0.0335,0.0714,0.659,113.758,spotify:track:4iQZi2sMZlbTpcUlo5YGBf,234693
Duran Duran,Skin Trade,13861,0.673,0.693,11,-13.579,0,0.0521,0.0675,7.31e-06,0.0557,0.747,90.056,spotify:track:0sEP94eLdxXmK0XyuGeB8f,356920
Eight Seconds,Kiss You (When It's Dangerous),13862,0.675,0.638,4,-10.801,0,0.0289,0.0397,0.0672,0.0513,0.875,110.968,spotify:track:7kr2ERTiInbHXCOHDhl2P9,247693
Tina Turner,What You Get Is What You See,13863,0.623,0.628,5,-10.253,1,0.0349,0.0153,0.0218,0.244,0.929,156.292,spotify:track:5tZvekvsTuNO6zjQ40fDm7,271533
Pretenders,My Baby,13864,0.549,0.761,4,-7.135,1,0.0281,0.00237,0.0298,0.733,0.69,92.331,spotify:track:6kpDRDU50wYcRQPvFFeLXG,247803
Kool & The Gang,Stone Love,13865,0.693,0.575,1,-17.068,1,0.0313,0.068,0.000704,0.249,0.916,109.99,spotify:track:79rKHltKL1T8rS98lOv3yF,275040
The Robert Cray Band,Smoking Gun,13866,0.478,0.702,4,-10.71,0,0.0617,0.0399,0.000765,0.866,0.64,125.28,spotify:track:5vOK3ksL1X3MNe2o48lWTU,435293
Rob Jungklas,Make It Mean Something,13867,0.503,0.794,9,-9.427,1,0.0534,0.125,5.3e-06,0.2,0.68,117.108,spotify:track:2T8kbLmiTRcbivETQyksel,235960
Sheila E.,Hold Me,13868,0.622,0.382,2,-15.851,0,0.0451,0.229,7.13e-06,0.284,0.564,76.164,spotify:track:4RewkMQk5g1FRRsiTJdGUP,302533
Steve Winwood,The Finer Things,13869,0.782,0.713,2,-6.999,0,0.0325,0.179,0.0321,0.105,0.572,124.674,spotify:track:0qrOEuhMXqAyMMyfOCZ2yC,251200
Freddie Jackson,Have You Ever Loved Somebody,13870,0.689,0.423,4,-12.85,0,0.0376,0.43,3.16e-06,0.213,0.715,89.746,spotify:track:4uSpCtFtrK65GoqJpQj6V6,277307
