sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
0.9848,0.191,0.752,0.057,2.7,89.24,3.82,7,260,195,26,7,The Mamas & The Papas,Dedicated To The One I Love,4303
-0.9813,0.061,0.726,0.213,1.2,98.41,2.72,5,184,157,23,5,Sam & Dave,When Something Is Wrong With My Baby,4304
-0.9839,0.076,0.741,0.183,0.4,105.86,3.12,14,305,273,35,2,The Royal Guardsmen,The Return Of The Red Baron,4305
-0.981,0.0,0.769,0.231,-0.5,108.09,2.24,5,133,117,21,4,Brenda & The Tabulations,Dry Your Eyes,4306
-0.738,0.057,0.846,0.097,2.7,89.24,3.41,3,258,196,26,14,The Beatles,Strawberry Fields Forever,4307
0.9191,0.088,0.875,0.037,2.7,89.24,3.52,15,294,233,31,6,The Beatles,Penny Lane,4308
0.872,0.067,0.933,0.0,0.5,100.24,2.36,4,265,220,44,18,Shirley Ellis,Soul Time,4309
0.9913,0.2,0.743,0.057,1.7,91.88,2.3,10,301,233,48,23,Martha & The Vandellas,Jimmy Mack,4310
0.9993,0.477,0.517,0.005,2.2,95.88,4.11,5,252,205,22,9,The Platters,With This Ring,4311
0.9554,0.151,0.768,0.081,0.1,106.77,2.76,4,163,152,22,5,James Carr,The Dark End Of The Street,4312
-0.9805,0.099,0.7,0.202,0.4,100.54,2.22,10,275,235,50,9,Gene Chandler,Girl Don't Care,4313
0.9994,0.153,0.802,0.045,9.0,72.9,11.52,163,1676,1252,53,0,Larry Williams & Johnny Watson,"Mercy, Mercy, Mercy",4314
-0.931,0.165,0.607,0.228,-0.1,107.08,2.82,3,246,226,34,2,Aretha Franklin,I Never Loved A Man (The Way I Love You),4315
-0.857,0.042,0.868,0.09,0.8,99.43,2.32,4,199,167,29,6,The Five Americans,Western Union,4316
1.0,0.137,0.775,0.088,3.1,88.13,4.59,1242,15294,12060,1396,11,The Innocence,Mairzy Doats,4317
0.997,0.306,0.679,0.015,1.5,97.7,3.21,6,229,195,26,12,Micky Dolenz,Don't Do It,4318
-0.4857,0.055,0.879,0.066,2.3,95.67,3.8,6,244,210,22,1,James Brown And The Famous Flames,Kansas City,4319
0.998,0.286,0.698,0.016,0.9,104.54,3.64,4,341,301,33,16,Joe Tex,Show Me,4320
-0.9623,0.07,0.737,0.193,1.3,98.31,3.18,6,238,192,28,21,Stevie Wonder,Travlin' Man,4321
0.9913,0.328,0.633,0.039,0.8,99.53,3.34,5,133,113,20,2,Petula Clark,This Is My Song,4322
0.9914,0.313,0.687,0.0,1.2,98.41,3.07,4,133,115,17,5,Chris Montez,Because Of You,4323
0.973,0.195,0.762,0.043,1.0,98.92,3.2,12,217,176,28,8,Jackie Wilson,I Don't Want To Lose You,4324
-0.9282,0.206,0.515,0.279,0.7,99.73,2.2,3,180,154,28,10,The Impressions,You Always Hurt Me,4325
0.993,0.164,0.821,0.015,0.4,106.06,3.18,13,325,288,38,2,Four Tops,Bernadette,4326
0.768,0.162,0.702,0.137,0.2,106.37,3.12,3,227,205,28,13,Gary Lewis And The Playboys,The Loser (With A Broken Heart),4327
0.964,0.17,0.78,0.05,-0.7,108.5,2.4,5,141,125,24,4,Sandy Posey,What A Woman In Love Won't Do,4328
0.9957,0.33,0.643,0.027,0.9,99.12,2.44,10,234,202,33,19,Arthur Conley,Sweet Soul Music,4329
0.7639,0.057,0.929,0.014,1.6,102.71,4.36,5,185,164,15,1,Tom Jones,Detroit City,4330
0.9981,0.384,0.582,0.034,0.7,99.83,2.33,11,283,232,43,5,Marlena Shaw,"Mercy, Mercy, Mercy",4331
0.8132,0.095,0.862,0.043,1.1,104.03,4.15,11,290,259,27,3,The Seeds,Mr. Farmer,4332
0.5913,0.042,0.933,0.026,2.0,91.07,2.75,14,225,172,30,12,The Rainy Daze,That Acapulco Gold,4333
0.9994,0.081,0.854,0.065,11.2,56.29,11.88,1175,12650,8582,369,7,The Peanut Butter Conspiracy,It's A Happening Thing,4334
0.9194,0.086,0.886,0.028,-0.5,108.09,2.24,5,230,211,38,19,The Woolies,Who Do You Love,4335
0.8859,0.182,0.72,0.098,-0.5,108.09,2.24,3,144,128,23,7,The Buckinghams,Laudy Miss Claudy,4336
-0.9937,0.029,0.654,0.317,-1.0,109.21,2.04,5,182,165,37,17,The Buckinghams,Don't You Care,4337
0.9874,0.198,0.727,0.075,4.7,94.69,7.52,5,248,225,12,7,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,4338
0.9947,0.228,0.735,0.037,0.7,105.25,3.52,5,261,244,29,6,Jimmy Ruffin,Gonna Give Her All The Love I've Got,4339
0.8775,0.078,0.905,0.017,3.6,97.64,6.82,7,195,175,11,3,Keith,Tell Me To My Face,4340
0.9956,0.326,0.674,0.0,1.9,96.69,3.85,4,208,178,21,8,Blues Magoos,Pipe Dream,4341
1.0,0.083,0.872,0.045,8.1,69.82,9.93,4889,32210,23625,1289,0,Bobby Vinton,For He's A Jolly Good Fellow,4342
0.9665,0.204,0.689,0.108,-0.5,108.09,2.24,4,188,167,30,11,Eddy Arnold,Lonely Again,4343
0.6464,0.104,0.838,0.058,1.6,92.08,4.0,21,194,151,32,6,Simon & Garfunkel,At The Zoo,4344
-0.9803,0.072,0.758,0.171,-0.3,107.48,2.48,5,239,218,35,15,Dusty Springfield,I'll Try Anything,4345
0.9998,0.156,0.778,0.066,4.6,84.17,6.86,351,3968,2963,237,0,Jimmy Hughes,Why Not Tonight,4346
0.2751,0.108,0.797,0.095,0.8,99.63,2.91,36,636,538,96,8,The Artistics,Girl I Need You,4347
-0.8053,0.111,0.732,0.157,1.7,97.2,3.59,4,253,207,26,10,Dionne Warwick,The Beginning Of Loneliness,4348
0.9699,0.116,0.807,0.077,2.9,93.95,6.06,65,708,583,52,0,2 Of Clubs,Walk Tall,4349
-0.9325,0.139,0.645,0.217,1.8,96.79,4.04,12,205,176,21,5,Sam The Sham and the Pharaohs,"Oh That's Good, No That's Bad",4350
0.9751,0.191,0.809,0.0,0.2,100.95,2.06,9,137,116,27,1,Ray Charles,I Want To Talk About You,4351
-0.3094,0.03,0.924,0.047,0.5,105.66,3.2,8,222,199,25,8,The Hollies,On A Carousel,4352
0.984,0.189,0.747,0.064,-0.3,107.48,2.48,4,225,204,33,11,The Easybeats,Friday On My Mind,4353
-0.9129,0.106,0.701,0.193,0.8,99.43,2.53,1,220,191,33,12,The Monkees,"A Little Bit Me, A Little Bit You",4354
0.7133,0.075,0.889,0.036,0.6,105.35,3.32,6,179,157,19,0,The Monkees,The Girl I Knew Somewhere,4355
0.9559,0.138,0.862,0.0,0.8,99.43,2.32,3,148,127,22,7,Peter And Gordon,Sunday For Tea,4356
0.3738,0.18,0.67,0.151,-0.8,108.8,2.8,16,271,237,48,18,The Spencer Davis Group,I'm A Man,4357
0.9999,0.116,0.796,0.088,5.4,82.24,6.92,1028,16427,12618,879,1,? (Question Mark) & The Mysterians,"Can't Get Enough Of You, Baby",4358
0.9211,0.085,0.915,0.0,1.6,102.81,4.54,7,209,184,17,8,Andy Williams,Music To Watch Girls By,4359
0.9938,0.281,0.635,0.084,1.9,96.69,3.92,4,282,229,27,17,Roger Miller,Walkin' In The Sunshine,4360
0.9962,0.38,0.547,0.073,0.7,105.25,3.66,4,146,134,16,1,Nancy Sinatra,Love Eyes,4361
0.8126,0.129,0.782,0.089,1.1,104.03,3.84,5,181,163,17,1,Ray Price,Danny Boy,4362
-0.9943,0.056,0.651,0.292,0.8,99.53,2.68,6,233,201,35,5,Freddie Scott,Cry To Me,4363
0.997,0.398,0.562,0.039,1.2,98.41,3.03,3,149,129,19,5,Peaches & Herb,Close Your Eyes,4364
0.981,0.122,0.836,0.042,0.5,105.76,3.34,12,499,436,55,4,Lou Rawls,Dead End Street Monologue/Dead End Street,4365
-1.0,0.14,0.655,0.204,2.2,95.98,4.02,577,15846,13391,1462,238,Spyder Turner,I Can't Make It Anymore,4366
0.9194,0.109,0.818,0.073,2.0,96.28,4.25,8,275,231,26,9,Aaron Neville,She Took You For A Ride,4367
0.952,0.169,0.776,0.055,0.5,100.24,2.5,10,187,159,32,7,The Fantastic Four,The Whole World Is A Stage,4368
0.8176,0.084,0.904,0.013,0.3,100.75,2.13,4,141,121,27,4,Toussaint McCall,Nothing Takes The Place Of You,4369
-0.9475,0.056,0.808,0.136,0.9,99.33,3.45,15,257,220,37,6,The Electric Prunes,Get Me To The World On Time,4370
0.9998,0.121,0.822,0.057,2.6,89.34,3.89,337,4616,3646,493,0,Wilson Pickett,I Found A Love - Part 1,4371
0.9709,0.155,0.755,0.09,0.4,105.96,3.22,4,331,291,38,11,The Dave Clark Five,You Got What It Takes,4372
-0.9804,0.109,0.671,0.22,0.9,99.12,3.47,22,235,195,32,8,The Byrds,My Back Pages,4373
-0.7562,0.157,0.652,0.191,1.0,99.02,2.48,3,206,174,28,12,Jefferson Airplane,Somebody To Love,4374
0.9603,0.182,0.747,0.071,1.0,98.92,2.52,6,226,184,29,6,The Yellow Balloon,Yellow Balloon,4375
-0.992,0.087,0.794,0.12,2.5,94.96,5.14,126,1434,1174,115,1,B.B. King,The Jungle,4376
1.0,0.19,0.721,0.089,15.1,46.03,16.12,803,7524,5013,150,0,Lowell Fulsom,Make A Little Love,4377
-0.9952,0.125,0.662,0.213,2.5,95.17,4.65,44,579,489,49,0,Sergio Mendes & Brasil '66,For Me,4378
0.9992,0.244,0.685,0.071,-0.2,107.18,2.98,18,712,630,97,28,The Romeos,Precious Memories,4379
0.9829,0.171,0.79,0.04,0.5,105.66,3.2,8,234,207,26,6,The Blues Project,No Time Like The Right Time,4380
0.9917,0.207,0.719,0.074,1.5,97.8,3.4,15,333,275,37,6,The Supremes,The Happening,4381
0.9702,0.178,0.769,0.053,0.1,106.67,3.02,4,200,182,26,10,Neil Diamond,"Girl, You'll Be A Woman Soon",4382
-0.8883,0.066,0.802,0.132,6.4,57.94,2.0,1,240,144,29,14,The Happenings,I Got Rhythm,4383
0.7947,0.148,0.751,0.101,-0.6,108.19,2.2,4,207,191,35,16,Eric Burdon & The Animals,When I Was Young,4384
0.9931,0.326,0.646,0.027,0.8,99.63,2.86,9,153,129,23,0,Percy Sledge,Out Of Left Field,4385
-0.1338,0.15,0.72,0.13,2.0,96.28,3.56,2,165,143,16,1,Otis Redding,I Love You More Than Words Can Say,4386
0.8642,0.121,0.792,0.087,1.9,102.0,4.64,4,212,185,16,0,The Nitty Gritty Dirt Band,Buy For Me The Rain,4387
0.9591,0.291,0.624,0.085,-0.3,107.58,2.44,2,81,73,12,0,Blues Magoos,There's A Chance We Can Make It,4388
0.7787,0.159,0.751,0.089,1.0,98.92,2.92,5,125,101,16,0,The Tremeloes,Here Comes My Baby,4389
0.9094,0.152,0.749,0.099,2.0,101.9,4.91,6,200,175,15,4,Bobby Darin,The Lady Came From Baltimore,4390
1.0,0.13,0.777,0.093,1.1,98.82,3.17,1210,21382,18102,2846,22,Lou Courtney,Do The Thing,4391
-0.6615,0.111,0.754,0.134,-1.0,109.31,1.95,7,234,207,47,17,Tommy Roe,Sing Along With Me,4392
0.9931,0.281,0.719,0.0,3.1,88.13,4.06,8,174,129,15,6,Frankie Laine,Making Memories,4393
0.9726,0.196,0.735,0.069,1.3,98.11,3.12,4,172,141,20,0,Dionne Warwick,Alfie,4394
-0.9666,0.115,0.621,0.265,0.2,106.57,2.84,2,110,100,14,2,Engelbert Humperdinck,Release Me (And Let Me Love Again),4395
0.9925,0.203,0.688,0.108,2.5,94.96,4.43,6,402,346,34,7,Vicki Anderson & James Brown,Think,4396
-0.9007,0.048,0.81,0.142,2.4,90.05,3.08,6,267,201,30,9,James & Bobby Purify,Shake A Tail Feather,4397
0.9939,0.242,0.738,0.021,1.1,98.62,2.64,5,242,197,30,15,The Parade,Sunshine Girl,4398
-0.9692,0.155,0.586,0.259,1.9,91.37,2.73,16,284,211,39,12,The Contours,It's So Hard Being A Loser,4399
0.9786,0.212,0.758,0.03,0.9,99.12,3.13,4,137,116,19,8,The Tokens,Portrait Of My Love,4400
0.9226,0.155,0.786,0.059,0.8,99.63,2.24,1,144,123,22,5,Jerry Jaye,My Girl Josephine,4401
0.9989,0.087,0.86,0.052,5.4,87.45,7.62,201,3857,3263,185,0,Walter Jackson,Speak Her Name,4402
0.9997,0.097,0.841,0.061,9.0,72.8,11.16,608,7191,5442,230,1,Dyke And The Blazers,Funky Broadway Part I,4403
0.9328,0.183,0.699,0.119,1.1,98.82,3.25,7,134,116,18,3,Connie Francis,Time Alone Will Tell,4404
0.9857,0.326,0.506,0.168,0.6,100.04,2.08,0,160,136,26,3,William Bell,Everybody Loves A Winner,4405
0.9999,0.117,0.812,0.071,4.8,78.35,4.84,700,9586,7052,714,0,Johnny Thunder & Ruby Winters,Make Love To Me,4406
0.9186,0.112,0.875,0.013,0.4,105.96,3.08,4,167,146,19,5,Buck Owens and The Buckaroos,Sam's Place,4407
0.9712,0.124,0.854,0.022,-0.4,107.79,2.36,9,271,253,43,8,Brenton Wood,The Oogum Boogum Song,4408
-0.6653,0.19,0.586,0.224,1.4,98.01,2.88,5,163,136,19,7,The Who,Happy Jack,4409
1.0,0.093,0.867,0.04,8.9,62.17,8.9,1055,16253,10915,622,0,Jack Jones,I'm Indestructible,4410
-0.6272,0.153,0.673,0.173,1.7,97.3,3.48,6,153,126,16,2,The Righteous Brothers,Melancholy Music Man,4411
-0.257,0.111,0.733,0.157,2.4,89.95,3.31,5,177,135,20,4,The Young Rascals,Groovin',4412
0.9164,0.129,0.823,0.047,1.2,98.41,3.31,12,165,135,20,2,The Yardbirds,Little Games,4413
0.9969,0.332,0.654,0.015,1.2,98.41,4.0,9,184,156,23,9,Barbara Lewis,I'll Make Him Love Me,4414
0.997,0.21,0.763,0.027,1.8,96.99,3.54,11,363,311,38,11,Brenda Holloway,Just Look What You've Done,4415
0.9966,0.375,0.625,0.0,-0.6,108.19,2.51,4,144,131,24,7,The Marvelettes,When You're Young And In Love,4416
0.9677,0.096,0.815,0.089,5.8,64.88,4.37,449,4970,3146,485,41,Bobby Bland,You're All I Need,4417
-0.9429,0.04,0.812,0.147,-0.4,107.69,2.4,1,159,144,24,12,Ronnie Dove,My Babe,4418
0.9998,0.109,0.796,0.095,3.2,87.92,4.55,1226,15150,12005,1371,16,Davie Allan And The Arrows,Blue's Theme,4419
0.9831,0.231,0.756,0.013,-0.3,107.48,2.48,4,160,148,24,1,Don And The Goodtimes,I Could Be So Good To You,4420
0.9359,0.206,0.597,0.197,2.1,96.18,3.99,8,242,207,23,1,Ben E. King,"Tears, Tears, Tears",4421
0.9946,0.35,0.617,0.032,1.0,99.02,2.48,10,169,142,23,2,Stevie Wonder,Hey Love,4422
0.9456,0.149,0.795,0.056,4.4,84.78,4.76,9,253,202,17,4,Aretha Franklin,Respect,4423
0.8003,0.044,0.938,0.018,-0.9,109.11,1.84,2,252,238,52,32,Paul Revere & The Raiders,Him Or Me - What's It Gonna Be?,4424
0.9704,0.128,0.846,0.026,1.3,98.11,3.19,11,274,226,32,8,Tommy James And The Shondells,Mirage,4425
0.9947,0.074,0.884,0.042,5.7,65.08,3.89,224,2225,1372,219,16,Mitch Ryder And The Detroit Wheels,Too Many Fish In The Sea & Three Little Fishes,4426
0.9958,0.331,0.565,0.104,2.0,91.07,2.5,6,229,183,32,17,Dean Martin,Lay Some Happiness On Me,4427
0.2381,0.162,0.686,0.151,0.3,100.85,1.89,12,363,304,69,16,The Temptations,All I Need,4428
-0.5144,0.046,0.879,0.075,2.7,89.14,4.23,28,424,336,44,5,The Mamas & The Papas,Creeque Alley,4429
0.8677,0.124,0.764,0.112,1.8,96.89,4.13,77,935,794,96,0,Casinos,It's All Over Now,4430
0.9871,0.204,0.741,0.055,0.0,106.97,2.68,6,204,187,28,8,The Seeds,Can't Seem To Make You Mine,4431
0.811,0.119,0.79,0.091,1.1,98.62,2.86,10,214,179,27,6,Sonny & Cher,A Beautiful Story,4432
-1.0,0.084,0.787,0.129,31.7,13.83,33.33,3286,123855,93862,1148,2,The 5th Dimension,"Another Day, Another Heartache",4433
-0.7108,0.06,0.85,0.09,0.6,105.35,3.64,10,275,249,30,2,The Lovin' Spoonful,Six O'Clock,4434
0.9828,0.139,0.831,0.03,0.6,105.45,3.28,2,300,263,32,14,The Merry-Go-Round,Live,4435
0.9171,0.107,0.831,0.063,0.6,105.35,3.61,7,292,274,33,17,Lou Christie,Shake Hands And Walk Away Cryin',4436
-0.9842,0.086,0.76,0.154,1.3,98.11,3.09,40,571,483,68,0,Kim Weston,I Got What You Need,4437
0.9701,0.182,0.752,0.066,10.2,48.09,5.88,5,272,162,11,13,The Intruders,Together,4438
0.9711,0.119,0.837,0.045,1.0,99.02,2.86,17,363,314,51,7,Otis & Carla,Tramp,4439
0.9493,0.134,0.831,0.035,-0.9,109.11,2.34,6,177,161,35,19,Ed Ames,"Time, Time",4440
0.8271,0.108,0.845,0.046,-1.2,115.23,2.76,2,129,125,18,5,Eddy Arnold,Misty Blue,4441
-0.996,0.097,0.733,0.17,2.0,96.48,4.71,64,799,652,75,5,Roger Williams,Love Me Forever,4442
0.9545,0.107,0.87,0.022,0.5,105.66,3.4,2,218,200,25,10,Every Mothers' Son,Come On Down To My Boat,4443
0.9994,0.081,0.854,0.065,11.2,56.29,11.88,1175,12650,8582,369,7,Jon & Robin And The In Crowd,Do It Again A Little Bit Slower,4444
0.9998,0.119,0.77,0.111,6.8,78.59,8.71,1607,24112,17988,1002,0,Ellie Greenwich,I Want You To Be My Baby,4445
0.9951,0.193,0.748,0.059,5.3,66.2,3.32,65,579,356,68,0,Jackie Wilson,I've Lost You,4446
0.6369,0.026,0.974,0.0,-0.3,107.38,2.52,2,179,163,26,5,James Brown And The Famous Flames,Let Yourself Go,4447
1.0,0.13,0.777,0.093,1.1,98.82,3.17,1210,21382,18102,2846,22,Chuck Jackson & Maxine Brown,Daddy's Home,4448
0.9993,0.089,0.833,0.078,8.5,68.6,9.4,1494,18440,13194,676,4,Dee Dee Warwick,When Love Slips Away,4449
