date,rank,artist,song,lyricId
1961-01-07,1,Bert Kaempfert And His Orchestra,Wonderland By Night,-1
1961-01-07,2,Elvis Presley With The Jordanaires,Are You Lonesome To-night?,-1
1961-01-07,3,Ferrante & Teicher,Exodus,-1
1961-01-07,4,Floyd Cramer,Last Date,461
1961-01-07,5,The Shirelles,Will You Love Me Tomorrow,511
1961-01-07,6,Bobby Vee,Rubber Ball,515
1961-01-07,7,Rosie And The Originals,Angel Baby,532
1961-01-07,8,Johnny Horton,North To Alaska,427
1961-01-07,9,Ray Peterson,"Corinna, Corinna",512
1961-01-07,10,Johnny Burnette,You're Sixteen,486
1961-01-07,11,Kathy Young With The Innocents,A Thousand Stars,469
1961-01-07,12,Connie Francis,Many Tears Ago,492
1961-01-07,13,Lawrence Welk And His Orchestra,Calcutta,543
1961-01-07,14,Jerry Butler,He Will Break Your Heart,482
1961-01-07,15,Louis Prima,Wonderland By Night,500
1961-01-07,16,Lolita,Sailor (Your Home Is The Sea),471
1961-01-07,17,Dion,Lonely Teenager,463
1961-01-07,18,Anita Bryant,Wonderland By Night,526
1961-01-07,19,"The Miracles (featuring Bill ""Smokey"" Robinson)",Shop Around,536
1961-01-07,20,Ferlin Husky,Wings Of A Dove,517
1961-01-07,21,Bill Black's Combo,Blue Tango,516
1961-01-07,22,The Shells,Baby Oh Baby,555
1961-01-07,23,Neil Sedaka,Calendar Girl,559
1961-01-07,24,The Ventures,Perfidia,-1
1961-01-07,25,Ricky Nelson,You Are The Only One,560
1961-01-07,26,Bobby Rydell,Sway,491
1961-01-07,27,Roy Orbison,I'm Hurtin',538
1961-01-07,28,Ray Charles,Ruby,508
1961-01-07,29,Fats Domino,My Girl Josephine,472
1961-01-07,30,The Drifters,I Count The Tears,550
1961-01-07,31,Johnny Tillotson,Poetry In Motion,451
1961-01-07,32,Elvis Presley With The Jordanaires,I Gotta Know,-1
1961-01-07,33,U.S. Bonds,New Orleans,462
1961-01-07,34,The Innocents,Gee Whiz,509
1961-01-07,35,Maurice Williams & The Zodiacs,Stay,445
1961-01-07,36,Buddy Knox,Lovey Dovey,557
1961-01-07,37,Donnie Brooks,Doll House,519
1961-01-07,38,Sam Cooke,Sad Mood,523
1961-01-07,39,Jackie Wilson,Alone At Last,450
1961-01-07,40,Jerry Wallace,There She Goes,566
1961-01-07,41,The Chimes,Once In Awhile,488
1961-01-07,42,Duane Eddy His Twangy Guitar And The Rebels,Pepe,-1
1961-01-07,43,Hank Ballard And The Midnighters,The Hoochi Coochi Coo,524
1961-01-07,44,Al Caiola And His Orchestra,The Magnificent Seven,-1
1961-01-07,45,Skeeter Davis,My Last Date (With You),545
1961-01-07,46,Marty Robbins,Ballad Of The Alamo,465
1961-01-07,47,Frankie Avalon,A Perfect Love,540
1961-01-07,48,Brenda Lee,Emotions,571
1961-01-07,49,LaVern Baker,Bumble Bee,506
1961-01-07,50,The Olympics,Dance By The Light Of The Moon,527
1961-01-07,51,Brook Benton,Fools Rush In (Where Angels Fear To Tread),499
1961-01-07,52,James Booker,Gonzo,-1
1961-01-07,53,Mantovani & His Orch.,Main Theme from Exodus (Ari's Theme),-1
1961-01-07,54,The Flamingos,Your Other Love,551
1961-01-07,55,Joni James,My Last Date (With You),553
1961-01-07,56,Jerry Murad's Harmonicats,Cherry Pink And Apple Blossom White,-1
1961-01-07,57,Conway Twitty,C'est Si Bon (It's So Good),569
1961-01-07,58,Lawrence Welk And His Orchestra,Last Date,475
1961-01-07,59,Little Willie John,Walk Slow,518
1961-01-07,60,Jackie Wilson,My Empty Arms,583
1961-01-07,61,Frankie Avalon,The Puppet Song,539
1961-01-07,62,Marv Johnson,Happy Days,541
1961-01-07,63,Frank Gari,Utopia,554
1961-01-07,64,Andy Williams,You Don't Want My Love,544
1961-01-07,65,Jeanne Black,"Oh, How I Miss You Tonight",567
1961-01-07,66,Maxine Brown,All In My Mind,577
1961-01-07,67,Lenny Miles,"Don't Believe Him, Donna",-1
1961-01-07,68,Johnny Mathis,How To Handle A Woman,561
1961-01-07,69,Bill Doggett,(Let's Do) The Hully Gully Twist,-1
1961-01-07,70,Shelby Flint,Angel On My Shoulder,562
1961-01-07,71,Mickey & Sylvia,What Would I Do,572
1961-01-07,72,Ben E. King,Spanish Harlem,573
1961-01-07,73,The Capris,There's A Moon Out Tonight,574
1961-01-07,74,Thelma Carpenter,"Yes, I'm Lonesome Tonight",-1
1961-01-07,75,Ben E. King,First Taste Of Love,575
1961-01-07,76,Patti Page,Don't Read The Letter,578
1961-01-07,77,The Viscounts,Wabash Blues,-1
1961-01-07,78,Dodie Stevens,"Yes, I'm Lonesome Tonight",581
1961-01-07,79,Ricky Nelson,Milk Cow Blues,570
1961-01-07,80,H.B. Barnum,Lost Love,-1
1961-01-07,81,The String-A-Longs,Wheels,584
1961-01-07,82,Jimmy Charles,The Age For Love,530
1961-01-07,83,Ella Johnson With Buddy Johnson,I Don't Want Nobody (To Have My Love But You),579
1961-01-07,84,Ronnie Savoy,And The Heavens Cried,-1
1961-01-07,85,Dinah Washington,We Have Love,564
1961-01-07,86,Nat King Cole,If I Knew,576
1961-01-07,87,The Platters,If I Didn't Care,585
1961-01-07,88,Jimmy Clanton,What Am I Gonna Do,586
1961-01-07,89,Jack Scott,Is There Something On Your Mind,587
1961-01-07,90,Damita Jo,I'll Save The Last Dance For You,477
1961-01-07,91,Cleveland Crochet and Band,Sugar Bee,-1
1961-01-07,92,Ramrods,(Ghost) Riders In The Sky,588
1961-01-07,93,Johnny Cash With The Gene Lowery Singers,Oh Lonesome Me,580
1961-01-07,94,Ronnie Love And His Orchestra,Chills And Fever,589
1961-01-07,95,Johnny Tillotson,Jimmy's Girl,590
1961-01-07,96,Buzz Clifford,Baby Sittin' Boogie,591
1961-01-07,97,Freddy King,You've Got To Love Her With A Feeling,592
1961-01-07,98,Freddy Cannon,Muskrat Ramble,593
1961-01-07,99,Hank Snow,"Rockin', Rollin' Ocean",531
1961-01-07,100,Etta & Harvey,Spoonful,568
1961-01-14,1,Bert Kaempfert And His Orchestra,Wonderland By Night,-1
1961-01-14,2,Elvis Presley With The Jordanaires,Are You Lonesome To-night?,-1
1961-01-14,3,Ferrante & Teicher,Exodus,-1
1961-01-14,4,The Shirelles,Will You Love Me Tomorrow,511
1961-01-14,5,Lawrence Welk And His Orchestra,Calcutta,543
1961-01-14,6,Rosie And The Originals,Angel Baby,532
1961-01-14,7,Bobby Vee,Rubber Ball,515
1961-01-14,8,Floyd Cramer,Last Date,461
1961-01-14,9,Ray Peterson,"Corinna, Corinna",512
1961-01-14,10,Johnny Horton,North To Alaska,427
1961-01-14,11,Kathy Young With The Innocents,A Thousand Stars,469
1961-01-14,12,"The Miracles (featuring Bill ""Smokey"" Robinson)",Shop Around,536
1961-01-14,13,Johnny Burnette,You're Sixteen,486
1961-01-14,14,Neil Sedaka,Calendar Girl,559
1961-01-14,15,Louis Prima,Wonderland By Night,500
1961-01-14,16,Lolita,Sailor (Your Home Is The Sea),471
1961-01-14,17,Connie Francis,Many Tears Ago,492
1961-01-14,18,Jerry Butler,He Will Break Your Heart,482
1961-01-14,19,Dion,Lonely Teenager,463
1961-01-14,20,Anita Bryant,Wonderland By Night,526
1961-01-14,21,The Shells,Baby Oh Baby,555
1961-01-14,22,Bill Black's Combo,Blue Tango,516
1961-01-14,23,Ferlin Husky,Wings Of A Dove,517
1961-01-14,24,The Drifters,I Count The Tears,550
1961-01-14,25,The Chimes,Once In Awhile,488
1961-01-14,26,Brenda Lee,Emotions,571
1961-01-14,27,Ricky Nelson,You Are The Only One,560
