sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
0.9946,0.198,0.762,0.041,0.6,100.04,2.56,20,393,330,63,20,Deep Purple,Knocking At Your Back Door,13056
0.9861,0.203,0.697,0.1,1.1,98.62,2.9,15,357,308,47,10,The Honeydrippers,Rockin' At Midnight,13057
-0.5687,0.009,0.974,0.017,1.5,97.7,3.0,7,448,369,49,18,Nolan Thomas,Yo Little Brother,13058
0.9955,0.134,0.798,0.069,1.4,98.01,3.69,58,858,693,96,19,Whodini,Friends/Five Minutes Of Funk,13059
0.8114,0.064,0.9,0.036,-0.1,107.08,2.76,4,371,323,49,29,Eugene Wilde,Gotta Get You Home Tonight,13060
0.9861,0.215,0.785,0.0,1.5,97.6,3.28,5,203,168,22,5,David Lee Roth,California Girls,13061
0.9387,0.143,0.777,0.08,3.1,88.02,3.61,14,383,305,35,13,REO Speedwagon,Can't Fight This Feeling,13062
0.8957,0.05,0.95,0.0,0.8,99.43,2.32,8,457,397,68,43,Tina Turner,Private Dancer,13063
0.4749,0.145,0.717,0.138,2.0,96.38,5.23,13,174,140,16,5,Pat Benatar,Ooh Ooh Song,13064
0.9766,0.109,0.883,0.008,1.1,98.82,2.9,5,272,235,37,19,Eric Carmen,I Wanna Hear It From Your Lips,13065
0.9688,0.072,0.916,0.012,-0.6,108.4,2.12,10,400,352,66,31,Chaka Khan,This Is My Night,13066
0.9976,0.175,0.815,0.01,2.1,90.77,2.74,15,584,465,77,74,Jeffrey Osborne,The Borderlines,13067
0.9871,0.247,0.64,0.113,-0.2,107.18,2.85,10,352,314,48,29,Kim Wilde,Go For It,13068
0.9901,0.091,0.9,0.009,1.5,92.29,1.98,11,581,433,97,64,Kim Carnes,Invitation To Dance,13069
0.9877,0.258,0.707,0.035,1.6,91.98,2.21,7,173,138,29,12,Journey,Only The Young,13070
-0.8729,0.056,0.841,0.102,-0.2,107.18,2.6,3,200,176,27,9,Julian Lennon,Too Late For Goodbyes,13071
0.9983,0.271,0.671,0.058,0.8,99.63,2.61,23,509,435,77,12,Billy Joel,Keeping The Faith,13072
0.9876,0.137,0.837,0.026,-0.3,107.58,2.82,8,357,315,52,24,Survivor,High On You,13073
0.9875,0.145,0.832,0.023,2.8,94.35,4.32,11,350,303,28,11,Commodores,Nightshift,13074
1.0,0.097,0.809,0.093,4.8,89.08,6.63,3075,178907,148516,9300,59,Scandal Featuring Patty Smyth,Beat Of A Heart,13075
0.8751,0.067,0.922,0.011,1.3,98.31,2.96,14,236,201,29,6,The Cars,Why Can't I Have You,13076
0.9957,0.275,0.673,0.052,0.6,105.45,3.44,7,276,246,30,16,Little River Band,Playing To Win,13077
-0.9001,0.073,0.776,0.15,0.4,106.06,3.46,3,204,190,25,3,Kenny Rogers,Crazy,13078
-0.9262,0.092,0.733,0.175,0.6,99.94,2.26,10,351,292,55,13,John Waite,Restless Heart,13079
-0.9879,0.095,0.724,0.181,1.8,91.58,2.91,20,486,386,74,43,Animotion,Obsession,13080
0.9944,0.209,0.735,0.056,1.1,98.82,2.56,6,351,293,46,17,Duran Duran,Save A Prayer,13081
0.8374,0.132,0.786,0.082,1.6,92.08,2.27,7,270,205,44,15,Bryan Adams,Somebody,13082
-0.3968,0.07,0.866,0.064,1.0,98.92,2.9,7,248,209,33,13,David Bowie/Pat Metheny Group,This Is Not America,13083
0.9985,0.217,0.751,0.032,0.0,106.87,3.09,8,489,435,64,41,Jermaine Stewart,The Word Is Out,13084
0.992,0.175,0.808,0.017,1.5,97.8,2.96,8,307,251,34,23,The Manhattan Transfer,Baby Come Back To Me,13085
0.9812,0.113,0.881,0.006,0.7,105.15,3.69,5,311,273,32,12,Jermaine Jackson & Pia Zadora,When The Rain Begins To Fall,13086
