date,rank,artist,song,lyricId
1988-01-02,1,George Michael,Faith,14142
1988-01-02,2,Whitney Houston,So Emotional,14151
1988-01-02,3,Whitesnake,Is This Love,14141
1988-01-02,4,George Harrison,Got My Mind Set On You,14143
1988-01-02,5,Debbie Gibson,Shake Your Love,14122
1988-01-02,6,Jody Watley,Don't You Want Me,14124
1988-01-02,7,Michael Jackson,The Way You Make Me Feel,14174
1988-01-02,8,Pretty Poison,"Catch Me (I'm Falling) (From The Film ""Hiding Out"")",14115
1988-01-02,9,John Mellencamp,Cherry Bomb,14144
1988-01-02,10,INXS,Need You Tonight,14147
1988-01-02,11,Steve Winwood,Valerie,12170
1988-01-02,12,Taylor Dayne,Tell It To My Heart(Dub),14132
1988-01-02,13,Elton John,Candle In The Wind,14157
1988-01-02,14,Aerosmith,Dude (Looks Like A Lady),14125
1988-01-02,15,The Bangles,Hazy Shade Of Winter,14166
1988-01-02,16,Tiffany,Could've Been,14184
1988-01-02,17,Belinda Carlisle,Heaven Is A Place On Earth,14112
1988-01-02,18,Heart,There's The Girl,14158
1988-01-02,19,Def Leppard,Animal,14127
1988-01-02,20,Expose,Seasons Change,14181
1988-01-02,21,Bill Medley & Jennifer Warnes,(I've Had) The Time Of My Life,14113
1988-01-02,22,Icehouse,Crazy,14140
1988-01-02,23,Prince,I Could Never Take The Place Of Your Man,14167
1988-01-02,24,Michael Bolton,That's What Love Is All About,14095
1988-01-02,25,Eric Carmen,"Hungry Eyes (From ""Dirty Dancing"")",14161
1988-01-02,26,Roger,I Want To Be Your Man,14169
1988-01-02,27,Laura Branigan,Power Of Love,14150
1988-01-02,28,Sting,We'll Be Together,14126
1988-01-02,29,Richard Marx,Should've Known Better,14111
1988-01-02,30,Bruce Springsteen,Tunnel Of Love,14190
1988-01-02,31,Natalie Cole,I Live For Your Love,14162
1988-01-02,32,New Order,True Faith,14148
1988-01-02,33,Foreigner,Say You Will,14191
1988-01-02,34,Paul Carrack,Don't Shed A Tear,14165
1988-01-02,35,Men Without Hats,Pop Goes The World,14155
1988-01-02,36,Stryper,Honestly,14164
1988-01-02,37,The Kane Gang,Motortown,14139
1988-01-02,38,Fleetwood Mac,Everywhere,14182
1988-01-02,39,Pet Shop Boys & Dusty Springfield,What Have I Done To Deserve This?,14195
1988-01-02,40,Salt-N-Pepa,Push It,14175
1988-01-02,41,The Cure,Just Like Heaven,14133
1988-01-02,42,R.E.M.,The One I Love,14108
1988-01-02,43,Tiffany,I Think We're Alone Now,14084
1988-01-02,44,Cher,I Found Someone,14177
1988-01-02,45,Gloria Estefan & Miami Sound Machine,Can't Stay Away From You,14178
1988-01-02,46,M/A/R/R/S,Pump Up The Volume,14189
1988-01-02,47,Bourgeois Tagg,I Don't Mind At All,14130
1988-01-02,48,Bananarama,I Can't Help It,14176
1988-01-02,49,Stevie Wonder,Skeletons,14134
1988-01-02,50,The Jets,I Do You,14135
1988-01-02,51,The Cover Girls,Because Of You,14188
1988-01-02,52,Billy Idol,Mony Mony,14092
1988-01-02,53,U2,In God's Country,14192
1988-01-02,54,Deja,You And Me Tonight,14180
1988-01-02,55,Patrick Swayze (Featuring Wendy Fraser),She's Like The Wind,14199
1988-01-02,56,Squeeze,853-5937,14198
1988-01-02,57,Cutting Crew,I've Been In Love Before,14093
1988-01-02,58,Shanice Wilson,(Baby Tell Me) Can You Dance,14160
1988-01-02,59,Georgio,Lover's Lane,14193
1988-01-02,60,Billy Idol,Hot In The City,12015
1988-01-02,61,Rick Astley,Never Gonna Give You Up,14197
1988-01-02,62,Squeeze,Hourglass,14106
1988-01-02,63,Powersource (Solo...Sharon),Dear Mr. Jesus,-1
1988-01-02,64,Yes,Rhythm Of Love,14200
1988-01-02,65,Dan Hill,Never Thought (That I Could Love),14196
1988-01-02,66,"Earth, Wind & Fire",System Of Survival,14156
1988-01-02,67,Buster Poindexter & His Banshees Of Blue,Hot Hot Hot,-1
1988-01-02,68,KISS,Reason To Live,14194
1988-01-02,69,Poison,I Won't Forget You,14094
1988-01-02,70,Eurythmics,I Need A Man,14201
1988-01-02,71,Fleetwood Mac,Little Lies,14082
1988-01-02,72,Swing Out Sister,Breakout,14070
1988-01-02,73,Yes,Love Will Find A Way,14121
1988-01-02,74,Alexander O'Neal,Criticize,14173
1988-01-02,75,Prince,U Got The Look,14050
1988-01-02,76,Swing Out Sister,Twilight World,14204
1988-01-02,77,Mick Jagger,Throwaway,14183
1988-01-02,78,Bruce Springsteen,Brilliant Disguise,14120
1988-01-02,79,REO Speedwagon,In My Dreams,14036
1988-01-02,80,Boy George,"Live My Life (From The Film ""Hiding Out"")",14206
1988-01-02,81,The Alarm,Rain In The Summertime,14203
1988-01-02,82,Dokken,Burning Like A Flame,14205
1988-01-02,83,Tony Terry,She's Fly,14186
1988-01-02,84,Noel,Silent Morning,14074
1988-01-02,85,Europe,Cherokee,14185
1988-01-02,86,Lisa Lisa And Cult Jam Featuring Full Force,Someone To Love Me For Me,14171
1988-01-02,87,Glenn Jones,We've Only Just Begun (The Romance Is Not Over),14154
1988-01-02,88,Glenn Medeiros,Lonely Won't Leave Me Alone,14202
1988-01-02,89,Expose,Let Me Be The One,14067
1988-01-02,90,Smokey Robinson,What's Too Much,14170
1988-01-02,91,Motley Crue,You're All I Need,14187
1988-01-02,92,Kool & The Gang,Special Way,14136
1988-01-02,93,Sammy Hagar,Eagles Fly,14145
1988-01-02,94,Pet Shop Boys,It's A Sin,14091
1988-01-02,95,Heart,Who Will You Run To,14066
1988-01-02,96,Depeche Mode,Never Let Me Down Again,14207
1988-01-02,97,Madonna,Causing A Commotion,14097
1988-01-02,98,Whitesnake,Here I Go Again,14021
1988-01-02,99,Martha Davis,Don't Tell Me The Time,14179
1988-01-02,100,Kenny G. (Vocal By Lenny Williams),Don't Make Me Wait For Love,14083
1988-01-09,1,Whitney Houston,So Emotional,14151
1988-01-09,2,George Harrison,Got My Mind Set On You,14143
1988-01-09,3,George Michael,Faith,14142
1988-01-09,4,Whitesnake,Is This Love,14141
1988-01-09,5,Michael Jackson,The Way You Make Me Feel,14174
1988-01-09,6,INXS,Need You Tonight,14147
1988-01-09,7,Debbie Gibson,Shake Your Love,14122
1988-01-09,8,John Mellencamp,Cherry Bomb,14144
1988-01-09,9,Taylor Dayne,Tell It To My Heart(Dub),14132
1988-01-09,10,Jody Watley,Don't You Want Me,14124
1988-01-09,11,Elton John,Candle In The Wind,14157
1988-01-09,12,The Bangles,Hazy Shade Of Winter,14166
1988-01-09,13,Pretty Poison,"Catch Me (I'm Falling) (From The Film ""Hiding Out"")",14115
1988-01-09,14,Tiffany,Could've Been,14184
1988-01-09,15,Steve Winwood,Valerie,12170
1988-01-09,16,Expose,Seasons Change,14181
1988-01-09,17,Heart,There's The Girl,14158
1988-01-09,18,Aerosmith,Dude (Looks Like A Lady),14125
1988-01-09,19,Belinda Carlisle,Heaven Is A Place On Earth,14112
1988-01-09,20,Prince,I Could Never Take The Place Of Your Man,14167
1988-01-09,21,Icehouse,Crazy,14140
1988-01-09,22,Roger,I Want To Be Your Man,14169
1988-01-09,23,Eric Carmen,"Hungry Eyes (From ""Dirty Dancing"")",14161
1988-01-09,24,Def Leppard,Animal,14127
1988-01-09,25,Bruce Springsteen,Tunnel Of Love,14190
1988-01-09,26,Laura Branigan,Power Of Love,14150
1988-01-09,27,Natalie Cole,I Live For Your Love,14162
1988-01-09,28,Bill Medley & Jennifer Warnes,(I've Had) The Time Of My Life,14113
1988-01-09,29,Foreigner,Say You Will,14191
