sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
0.8537,0.077,0.923,0.0,0.8,99.63,2.48,6,196,169,30,18,Nancy Sinatra & Lee Hazlewood,Some Velvet Morning,4897
0.9967,0.097,0.831,0.072,13.5,50.3,14.42,529,4325,2946,101,0,Arthur Prysock,A Working Man's Prayer,4898
0.9938,0.352,0.566,0.083,-0.9,109.11,2.44,5,146,133,29,4,Joe Simon,No Sad Songs,4899
0.9657,0.209,0.791,0.0,2.5,89.75,3.68,6,114,91,13,18,"Dave Dee, Dozy, Beaky, Mick And Tich",Zabadak,4900
0.9186,0.102,0.879,0.019,-0.3,107.48,2.76,5,159,143,23,0,The Lovin' Spoonful,Money,4901
0.891,0.037,0.963,0.0,2.3,90.16,2.78,2,361,285,43,22,Spanky And Our Gang,Sunday Mornin',4902
0.9793,0.244,0.7,0.056,0.7,99.73,2.2,3,178,153,28,0,James Carr,A Man Needs A Woman,4903
0.9201,0.079,0.908,0.013,1.6,92.08,2.45,7,268,211,45,15,Neil Diamond,New Orleans,4904
0.9986,0.107,0.818,0.075,6.9,72.76,8.62,471,4669,3240,210,0,The Hesitations,Born Free,4905
-0.0734,0.165,0.677,0.158,1.7,97.2,3.57,11,264,215,27,0,The Temptations,I Wish It Would Rain,4906
0.9959,0.278,0.702,0.02,-0.3,107.58,2.44,2,197,176,29,14,Cream,Sunshine Of Your Love,4907
0.972,0.156,0.82,0.024,0.9,99.23,2.94,6,173,149,25,1,The Cowsills,We Can Fly,4908
-0.8766,0.051,0.822,0.127,0.2,106.57,2.84,1,200,184,26,9,Herman's Hermits,I Can Take Or Leave Your Loving,4909
0.9962,0.373,0.593,0.033,-0.2,107.28,2.73,10,265,231,36,8,Marvin Gaye,You,4910
0.9999,0.081,0.861,0.058,6.9,72.97,8.69,2850,18612,13658,901,2,James & Bobby Purify,Do Unto Me,4911
1.0,0.12,0.812,0.069,11.5,55.37,12.2,1849,18038,12322,510,0,"Oscar Toney, Jr.",Without Love (There Is Nothing),4912
-0.9081,0.134,0.668,0.198,0.0,106.97,2.88,6,218,200,30,8,Long John Baldry,Let The Heartaches Begin,4913
0.3773,0.137,0.738,0.125,0.8,99.53,2.6,8,144,125,22,2,Buffalo Springfield,Expecting To Fly,4914
0.9998,0.113,0.801,0.086,5.7,65.28,3.78,1402,16420,10567,1726,5,Calvin Arnold,Funky Way,4915
0.6705,0.098,0.853,0.049,0.1,106.67,3.05,3,173,160,23,5,Dionne Warwick,(Theme From) Valley Of The Dolls,4916
0.9423,0.118,0.854,0.027,-0.2,107.18,3.09,2,181,163,25,8,Bee Gees,Words,4917
0.9771,0.15,0.839,0.012,0.4,106.06,3.23,7,230,206,27,0,James Brown And The Famous Flames,There Was A Time,4918
0.9954,0.375,0.606,0.018,3.7,86.5,4.08,7,161,122,12,6,The Dells,There Is,4919
0.8544,0.194,0.694,0.113,0.8,104.94,3.48,0,86,78,9,0,Glen Campbell,Hey Little One,4920
0.765,0.049,0.934,0.017,0.9,99.23,2.4,6,270,233,39,15,Clarence Carter,Looking For A Fox,4921
1.0,0.122,0.782,0.097,4.4,79.36,5.39,2975,31476,23012,2594,16,Ruby Andrews,Hey Boy Take A Chance On Love,4922
1.0,0.189,0.761,0.05,2.7,89.24,3.91,307,5852,4407,589,14,Linda Jones,Give My Love A Try,4923
0.5241,0.108,0.795,0.098,0.4,106.06,3.04,1,140,130,17,0,Frankie Laine,To Each His Own,4924
