sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
0.9757,0.164,0.823,0.013,0.6,100.14,2.33,3,161,139,27,3,Faith Hill,Where Are You Christmas?,18464
-0.9904,0.11,0.752,0.138,1.3,98.11,2.9,20,736,638,90,45,P!nk,You Make Me Sick,18465
-0.9985,0.08,0.672,0.248,2.9,88.63,3.37,23,790,625,77,44,Joe Featuring Mystikal,Stutter,18466
0.9873,0.129,0.778,0.092,1.6,97.5,3.26,16,812,657,85,43,Crazy Town,Butterfly,18467
0.9999,0.114,0.825,0.061,6.5,79.19,9.02,621,7446,5525,318,0,A*Teens,Bouncing Off The Ceiling (Upside Down),18468
0.9953,0.241,0.759,0.0,1.2,98.41,2.72,1,274,231,34,25,Modjo,Lady (Hear Me Tonight),18469
0.9365,0.055,0.928,0.017,-0.9,109.11,1.94,8,418,393,86,40,Mr. C The Slide Man,Cha-Cha Slide,18470
0.9938,0.17,0.775,0.055,1.3,98.11,3.04,10,463,393,55,11,Tamia,Stranger In My House,18471
0.993,0.217,0.741,0.042,0.1,106.77,2.93,5,261,242,35,8,Dido,Thank You,18472
0.9732,0.151,0.812,0.037,0.5,100.24,2.0,8,268,227,45,3,Koffee Brown,After Party,18473
-0.2023,0.074,0.83,0.095,-0.6,108.4,2.12,1,229,213,40,16,Sade,By Your Side,18474
0.9755,0.194,0.735,0.072,1.4,97.91,3.86,11,249,213,29,6,Darryl Worley,A Good Day To Run,18475
0.9709,0.144,0.818,0.039,0.3,106.26,3.15,7,233,207,28,11,Diamond Rio,One More Day,18476
-0.9695,0.06,0.84,0.099,1.8,96.89,3.44,28,817,693,84,27,Ludacris,Southern Hospitality,18477
-0.9406,0.113,0.715,0.172,1.9,91.37,2.93,16,263,207,38,7,Aerosmith,Jaded,18478
0.9864,0.17,0.745,0.085,0.4,105.86,3.12,9,408,372,48,11,Dave Matthews Band,I Did It,18479
0.9691,0.148,0.77,0.082,0.8,99.43,2.57,15,386,322,56,27,Jessica Andrews,Who I Am,18480
0.9931,0.252,0.656,0.092,0.5,100.34,1.96,11,312,255,52,20,The Corrs,Breathless,18481
0.9999,0.165,0.739,0.096,120.6,-217.6,125.09,322,5137,4027,13,0,Aaron Lewis Of Staind With Fred Durst,Outside,18482
