sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
0.9576,0.139,0.724,0.137,1.0,98.92,2.71,6,523,430,68,27,Ruben Studdard,Sorry 2004,19332
-0.831,0.079,0.849,0.072,3.1,88.13,4.07,29,492,379,44,2,Ludacris,Splash Waterfalls,19333
-0.9287,0.085,0.738,0.177,1.1,98.82,3.21,8,227,185,29,19,Incubus,Megalomaniac,19334
0.9996,0.282,0.668,0.05,0.0,106.87,2.78,12,745,662,98,43,Sean Paul Featuring Sasha,I'm Still In Love With You,19335
-0.9061,0.09,0.812,0.097,2.1,96.08,4.6,49,685,582,64,1,Juvenile Featuring Mannie Fresh,In My Life,19336
0.9945,0.15,0.811,0.039,3.1,88.23,3.88,33,756,588,69,22,Petey Pablo,Freek-A-Leek,19337
0.9912,0.145,0.805,0.05,1.6,102.91,4.61,23,681,600,56,20,Usher Featuring Lil Jon & Ludacris,Yeah!,19338
-0.9838,0.074,0.722,0.204,0.3,106.26,3.44,6,267,250,34,11,Evanescence,My Immortal,19339
0.3164,0.122,0.776,0.103,-0.9,109.0,1.88,2,190,173,37,10,Audioslave,I Am The Highway,19340
-0.9876,0.124,0.728,0.149,1.9,96.59,4.09,74,1061,867,101,0,Obie Trice Featuring Nate Dogg,The Set Up,19341
0.9756,0.158,0.715,0.127,4.7,83.86,5.54,43,843,665,52,21,T.I.,Rubber Band Man,19342
0.9887,0.235,0.709,0.055,1.1,98.82,3.21,10,219,186,29,2,Martina McBride,In My Daughter's Eyes,19343
-0.9981,0.077,0.734,0.189,1.8,96.99,3.43,24,652,542,66,14,J-Kwon,Tipsy,19344
0.9104,0.129,0.756,0.115,2.0,96.28,3.8,37,792,665,75,25,JAY-Z,Dirt Off Your Shoulder,19345
0.9937,0.229,0.695,0.076,0.8,99.43,2.48,9,311,256,44,24,Sara Evans,Perfect,19346
0.9515,0.086,0.914,0.0,0.7,105.05,3.44,8,291,257,30,9,Trace Adkins,Hot Mama,19347
0.9933,0.199,0.736,0.065,2.1,96.08,4.21,14,325,282,31,8,Jimmy Wayne,I Love You This Much,19348
0.9981,0.382,0.576,0.042,0.7,105.15,3.4,8,243,220,26,10,Jo Dee Messina,I Wish,19349
0.9208,0.129,0.78,0.091,1.0,99.02,2.77,11,333,274,44,20,Britney Spears,Toxic,19350
0.9971,0.115,0.868,0.017,2.0,96.38,3.82,26,921,793,90,37,Chingy Featuring J. Weav,One Call Away,19351
-0.9902,0.051,0.809,0.14,0.6,105.45,3.36,22,552,489,60,1,Young Gunz Featuring Rell,No Better Love,19352
0.9975,0.135,0.843,0.022,1.1,98.62,2.88,25,781,654,99,34,JC Chasez Featuring Dirt McGirt,Some Girls (Dance With Women),19353
0.9725,0.163,0.788,0.049,-0.4,107.89,2.32,6,201,181,31,9,Fuel,Falls On Me,19354
0.9861,0.167,0.802,0.03,2.9,83.22,3.86,33,318,220,43,8,Buddy Jewell,Sweet Southern Comfort,19355
0.9789,0.116,0.853,0.031,1.5,103.02,4.24,4,382,340,32,6,Train,When I Look To The Sky,19356
0.9944,0.246,0.667,0.087,0.4,105.86,3.12,5,352,326,42,15,Nickelback,Figured You Out,19357
0.9999,0.226,0.7,0.074,8.5,68.6,9.65,201,2382,1751,90,0,Tupac With Eminem Featuring The Outlawz,One Day At A Time,19358
