sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
0.9908,0.297,0.653,0.05,1.6,102.71,4.69,2,132,120,11,0,Brenda Lee,Break It To Me Gently,1163
0.8857,0.083,0.868,0.049,3.1,93.44,4.86,15,268,222,19,0,Brook Benton,Shadrack,1164
0.8712,0.17,0.713,0.117,0.5,105.76,3.16,4,244,220,28,9,Brenda Lee,So Deep,1165
0.8283,0.185,0.671,0.144,1.3,98.31,3.0,8,193,165,24,2,Jackie Wilson,The Greatest Hurt,1166
0.9995,0.126,0.801,0.073,2.2,95.88,4.5,192,3253,2709,292,92,Bobby Edwards,What's The Reason,1167
0.4521,0.054,0.904,0.042,0.9,99.12,2.95,23,549,473,77,15,Charlie Drake,My Boomerang Won't Come Back,1168
0.9686,0.254,0.641,0.106,-0.4,107.69,2.4,7,167,151,25,10,The Ikettes,I'm Blue (The Gong-Gong Song),1169
0.9999,0.136,0.778,0.086,27.1,25.7,29.38,542,7098,5534,79,0,The Miracles,What's So Good About Good-by,1170
0.987,0.195,0.706,0.099,9.5,55.24,7.58,33,446,272,17,0,Clarence Henry,A Little Too Much,1171
0.6922,0.11,0.79,0.1,0.1,106.67,2.8,2,168,153,22,4,The Everly Brothers,Crying In The Rain,1172
-1.0,0.07,0.796,0.134,3.1,88.23,3.78,643,27897,21533,2529,2104,Troy Shondell,Island In The Sky,1173
0.9946,0.25,0.72,0.03,-1.6,116.25,2.36,1,228,219,37,16,Gene Chandler,Duke Of Earl,1174
0.9999,0.154,0.815,0.032,15.6,28.67,14.39,717,6791,3851,151,2,The Marketts,Surfer's Stomp,1175
-1.0,0.074,0.793,0.133,10.9,57.1,11.38,1502,17040,11565,513,0,Count Basie & His Orch.,The Basie Twist,1176
0.9952,0.137,0.815,0.048,3.1,93.54,5.04,39,742,603,52,0,Jimmy Dean,To A Sleeping Beauty,1177
0.7959,0.084,0.886,0.029,0.8,99.43,3.14,11,179,146,25,0,Floyd Cramer,Chattanooga Choo Choo,1178
0.9828,0.258,0.657,0.085,0.9,99.12,2.77,4,144,122,20,0,Jackie Wilson,There'll Be No Next Time,1179
0.9998,0.113,0.801,0.086,5.7,65.28,3.78,1402,16420,10567,1726,5,Wanda Jackson,A Little Bitty Tear,1180
