date,rank,artist,song,lyricId
1983-01-01,72,Commodores,Painted Picture,12193
1983-01-01,73,Janet Jackson,Young Love,12207
1983-01-01,74,Pia Zadora,The Clapping Song,12204
1983-01-01,75,The Spinners,Funny How Time Slips Away,12202
1983-01-01,76,Rough Trade,All Touch,12208
1983-01-01,77,Duran Duran,Hungry Like The Wolf,12213
1983-01-01,78,Hot Chocolate,Are You Getting Enough Happiness,12209
1983-01-01,79,Poco,Shoot For The Moon,12210
1983-01-01,80,The Who,Eminence Front,12214
1983-01-01,81,Little Steven,Forever,12215
1983-01-01,82,Hughes/Thrall,"Beg, Borrow Or Steal",12211
1983-01-01,83,Donald Fagen,I.g.y. (what A Beautiful World),-1
1983-01-01,84,"Crosby, Stills & Nash",Southern Cross,12104
1983-01-01,85,Scandal Featuring Patty Smyth,Goodbye To You,12173
1983-01-01,86,Bill Conti,Theme From Dynasty,12164
1983-01-01,87,Neil Diamond,Heartlight,12098
1983-01-01,88,Tyrone Davis,Are You Serious,12216
1983-01-01,89,Michael Stanley Band,Take The Time,12217
1983-01-01,90,Unipop,What If (I Said I Love You),12218
1983-01-01,91,Chicago,Love Me Tomorrow,12113
1983-01-01,92,Missing Persons,Destination Unknown,12127
1983-01-01,93,Billy Joel,Pressure,12112
1983-01-01,94,Sylvia,Nobody,12088
1983-01-01,95,Men At Work,Who Can It Be Now?,12024
1983-01-01,96,The Motels,Forever Mine,12169
1983-01-01,97,Rodway,Don't Stop Trying,12201
1983-01-01,98,The Pointer Sisters,I'm So Excited,12109
1983-01-01,99,Steel Breeze,You Don't Want Me Anymore,12082
1983-01-01,100,Survivor,American Heartbeat,12115
1983-01-08,1,Daryl Hall John Oates,Maneater,12139
1983-01-08,2,Michael Jackson And Paul McCartney,The Girl Is Mine,12158
1983-01-08,3,Don Henley,Dirty Laundry,12149
1983-01-08,4,Men At Work,Down Under,12162
1983-01-08,5,Marvin Gaye,Sexual Healing,12152
1983-01-08,6,Toni Basil,Mickey,12094
1983-01-08,7,Laura Branigan,Gloria,12025
1983-01-08,8,Joe Jackson,Steppin' Out,12079
1983-01-08,9,Stray Cats,Rock This Town,12110
1983-01-08,10,Lionel Richie,Truly,12130
1983-01-08,11,Dionne Warwick,Heartbreaker,12131
1983-01-08,12,Toto,Africa,12150
1983-01-08,13,Patti Austin A Duet With James Ingram,"Baby, Come To Me",-1
1983-01-08,14,The Clash,Rock The Casbah,12129
1983-01-08,15,Eddie Rabbitt With Crystal Gayle,You And I,12137
1983-01-08,16,Little River Band,The Other Guy,12177
1983-01-08,17,Phil Collins,You Can't Hurry Love,12160
1983-01-08,18,ABC,The Look Of Love (Part One),12100
1983-01-08,19,Supertramp Featuring Roger Hodgson,It's Raining Again,-1
1983-01-08,20,Kenny Loggins,Heart To Heart,12181
1983-01-08,21,Bob Seger & The Silver Bullet Band,Shame On The Moon,12205
1983-01-08,22,Adam Ant,Goody Two Shoes,12172
1983-01-08,23,John Cougar,Hand To Hold On To,12159
1983-01-08,24,The J. Geils Band,I Do,12176
1983-01-08,25,Fleetwood Mac,Love In Store,12182
1983-01-08,26,Tom Petty And The Heartbreakers,You Got Lucky,12166
1983-01-08,27,Pat Benatar,Shadows Of The Night,12140
1983-01-08,28,Joe Cocker And Jennifer Warnes,Up Where We Belong,12080
1983-01-08,29,Billy Joel,Allentown,12184
1983-01-08,30,Kool & The Gang,"Let's Go Dancin' (ooh La, La, La)",12153
1983-01-08,31,Stray Cats,Stray Cat Strut,12212
1983-01-08,32,Juice Newton,Heart Of The Night,12183
1983-01-08,33,Tavares,A Penny For Your Thoughts,12108
1983-01-08,34,Moving Pictures,What About Me,12106
1983-01-08,35,Peter Gabriel,Shock The Monkey,12147
1983-01-08,36,Kim Carnes,Does It Make You Remember,12161
1983-01-08,37,Sammy Hagar,Your Love Is Driving Me Crazy,12195
1983-01-08,38,Air Supply,Two Less Lonely People In The World,12167
1983-01-08,39,Dan Fogelberg,Missing You,12132
1983-01-08,40,A Flock Of Seagulls,Space Age Love Song,12171
1983-01-08,41,Diana Ross,Muscles,12120
1983-01-08,42,Barry Manilow,Memory,12180
1983-01-08,43,Jeffrey Osborne,On The Wings Of Love,12117
1983-01-08,44,Michael McDonald,I Gotta Try,12168
1983-01-08,45,Ray Parker Jr.,Bad Boy,12190
1983-01-08,46,Sonny Charles,Put It In A Magazine,12175
1983-01-08,47,Glenn Frey,All Those Lies,12196
1983-01-08,48,America,Right Before Your Eyes,12185
1983-01-08,49,Culture Club,Do You Really Want To Hurt Me,12191
1983-01-08,50,Golden Earring,Twilight Zone,12187
1983-01-08,51,Linda Ronstadt,I Knew You When,12197
1983-01-08,52,Musical Youth,Pass The Dutchie,12198
1983-01-08,53,Saga,On The Loose,12194
1983-01-08,54,Frida,I Know There's Something Going On,12163
1983-01-08,55,Donna Summer,The Woman In Me,12206
1983-01-08,56,Pretenders,Back On The Chain Gang,12203
1983-01-08,57,The Alan Parsons Project,Psychobabble,12188
1983-01-08,58,Billy Squier,Everybody Wants You,12126
1983-01-08,59,Olivia Newton-John,Heart Attack,12090
1983-01-08,60,Lanier & Co.,After I Cry Tonight,12192
1983-01-08,61,Wolf,Papa Was A Rollin' Stone,12199
1983-01-08,62,Chilliwack,Whatcha Gonna Do,12146
1983-01-08,63,The Steve Miller Band,Give It Up,12200
1983-01-08,64,Janet Jackson,Young Love,12207
1983-01-08,65,Duran Duran,Hungry Like The Wolf,12213
1983-01-08,66,Luther Vandross,Bad Boy/Having A Party,12157
1983-01-08,67,Jefferson Starship,Be My Lady,12133
1983-01-08,68,Pia Zadora,The Clapping Song,12204
1983-01-08,69,The Spinners,Funny How Time Slips Away,12202
1983-01-08,70,Commodores,Painted Picture,12193
1983-01-08,71,Rough Trade,All Touch,12208
1983-01-08,72,Hot Chocolate,Are You Getting Enough Happiness,12209
1983-01-08,73,Poco,Shoot For The Moon,12210
1983-01-08,74,The Who,Eminence Front,12214
1983-01-08,75,Little Steven,Forever,12215
1983-01-08,76,Joni Mitchell,"(you're So Square) Baby, I Don't Care",12179
1983-01-08,77,Prince,1999,12154
1983-01-08,78,Tyrone Davis,Are You Serious,12216
1983-01-08,79,Santana,Nowhere To Run,12186
1983-01-08,80,Hughes/Thrall,"Beg, Borrow Or Steal",12211
1983-01-08,81,Michael Stanley Band,Take The Time,12217
1983-01-08,82,Chaka Khan,Got To Be There,12219
1983-01-08,83,Vandenberg,Burning Heart,12220
1983-01-08,84,Unipop,What If (I Said I Love You),12218
1983-01-08,85,Scandal Featuring Patty Smyth,Goodbye To You,12173
1983-01-08,86,Dire Straits,Industrial Disease,12221
1983-01-08,87,Neil Diamond,Heartlight,12098
1983-01-08,88,Michael Murphey,Still Taking Chances,12222
1983-01-08,89,Lee Ritenour,Cross My Heart,-1
1983-01-08,90,Utopia,Feet Don't Fail Me Now,12223
1983-01-08,91,Charlene & Stevie Wonder,Used To Be,12151
1983-01-08,92,Elvis Presley,The Elvis Medley,12189
1983-01-08,93,Billy Joel,Pressure,12112
1983-01-08,94,Sylvia,Nobody,12088
1983-01-08,95,Men At Work,Who Can It Be Now?,12024
1983-01-08,96,Donald Fagen,I.g.y. (what A Beautiful World),-1
1983-01-08,97,Rodway,Don't Stop Trying,12201
1983-01-08,98,"Crosby, Stills & Nash",Southern Cross,12104
1983-01-08,99,Steel Breeze,You Don't Want Me Anymore,12082
1983-01-08,100,Survivor,American Heartbeat,12115
1983-01-15,1,Men At Work,Down Under,12162
1983-01-15,2,Michael Jackson And Paul McCartney,The Girl Is Mine,12158
1983-01-15,3,Don Henley,Dirty Laundry,12149
1983-01-15,4,Daryl Hall John Oates,Maneater,12139
1983-01-15,5,Marvin Gaye,Sexual Healing,12152
1983-01-15,6,Toni Basil,Mickey,12094
1983-01-15,7,Toto,Africa,12150
1983-01-15,8,Patti Austin A Duet With James Ingram,"Baby, Come To Me",-1
1983-01-15,9,The Clash,Rock The Casbah,12129
1983-01-15,10,Dionne Warwick,Heartbreaker,12131
1983-01-15,11,Laura Branigan,Gloria,12025
1983-01-15,12,Eddie Rabbitt With Crystal Gayle,You And I,12137
1983-01-15,13,Joe Jackson,Steppin' Out,12079
1983-01-15,14,Little River Band,The Other Guy,12177
1983-01-15,15,Phil Collins,You Can't Hurry Love,12160
1983-01-15,16,Bob Seger & The Silver Bullet Band,Shame On The Moon,12205
1983-01-15,17,Kenny Loggins,Heart To Heart,12181
1983-01-15,18,ABC,The Look Of Love (Part One),12100
1983-01-15,19,Adam Ant,Goody Two Shoes,12172
1983-01-15,20,John Cougar,Hand To Hold On To,12159
1983-01-15,21,Tom Petty And The Heartbreakers,You Got Lucky,12166
1983-01-15,22,Fleetwood Mac,Love In Store,12182
1983-01-15,23,Billy Joel,Allentown,12184
1983-01-15,24,The J. Geils Band,I Do,12176
1983-01-15,25,Stray Cats,Stray Cat Strut,12212
1983-01-15,26,Stray Cats,Rock This Town,12110
1983-01-15,27,Sammy Hagar,Your Love Is Driving Me Crazy,12195
1983-01-15,28,Lionel Richie,Truly,12130
1983-01-15,29,Juice Newton,Heart Of The Night,12183
1983-01-15,30,Kool & The Gang,"Let's Go Dancin' (ooh La, La, La)",12153
1983-01-15,31,Musical Youth,Pass The Dutchie,12198
1983-01-15,32,Peter Gabriel,Shock The Monkey,12147
1983-01-15,33,Tavares,A Penny For Your Thoughts,12108
1983-01-15,34,Moving Pictures,What About Me,12106
1983-01-15,35,Culture Club,Do You Really Want To Hurt Me,12191
1983-01-15,36,Kim Carnes,Does It Make You Remember,12161
1983-01-15,37,A Flock Of Seagulls,Space Age Love Song,12171
1983-01-15,38,Air Supply,Two Less Lonely People In The World,12167
1983-01-15,39,Barry Manilow,Memory,12180
1983-01-15,40,Ray Parker Jr.,Bad Boy,12190
1983-01-15,41,Glenn Frey,All Those Lies,12196
1983-01-15,42,Sonny Charles,Put It In A Magazine,12175
1983-01-15,43,Golden Earring,Twilight Zone,12187
1983-01-15,44,Michael McDonald,I Gotta Try,12168
1983-01-15,45,America,Right Before Your Eyes,12185
1983-01-15,46,Linda Ronstadt,I Knew You When,12197
1983-01-15,47,Saga,On The Loose,12194
1983-01-15,48,Donna Summer,The Woman In Me,12206
1983-01-15,49,Lionel Richie,You Are,12224
1983-01-15,50,Pretenders,Back On The Chain Gang,12203
1983-01-15,51,Frida,I Know There's Something Going On,12163
1983-01-15,52,Supertramp Featuring Roger Hodgson,It's Raining Again,-1
1983-01-15,53,Duran Duran,Hungry Like The Wolf,12213
1983-01-15,54,Pat Benatar,Shadows Of The Night,12140
1983-01-15,55,Wolf,Papa Was A Rollin' Stone,12199
1983-01-15,56,Lanier & Co.,After I Cry Tonight,12192
1983-01-15,57,The Alan Parsons Project,Psychobabble,12188
1983-01-15,58,Joe Cocker And Jennifer Warnes,Up Where We Belong,12080
1983-01-15,59,Diana Ross,Muscles,12120
1983-01-15,60,The Steve Miller Band,Give It Up,12200
1983-01-15,61,Dan Fogelberg,Missing You,12132
1983-01-15,62,Pia Zadora,The Clapping Song,12204
1983-01-15,63,Rough Trade,All Touch,12208
1983-01-15,64,Janet Jackson,Young Love,12207
1983-01-15,65,Hot Chocolate,Are You Getting Enough Happiness,12209
1983-01-15,66,Poco,Shoot For The Moon,12210
1983-01-15,67,Tyrone Davis,Are You Serious,12216
1983-01-15,68,The Who,Eminence Front,12214
1983-01-15,69,The Spinners,Funny How Time Slips Away,12202
1983-01-15,70,Little Steven,Forever,12215
1983-01-15,71,Jeffrey Osborne,On The Wings Of Love,12117
1983-01-15,72,Neil Diamond,I'm Alive,12225
1983-01-15,73,Joe Jackson,Breaking Us In Two,12226
1983-01-15,74,Chaka Khan,Got To Be There,12219
1983-01-15,75,Vandenberg,Burning Heart,12220
1983-01-15,76,Olivia Newton-John,Tied Up,12227
1983-01-15,77,Dire Straits,Industrial Disease,12221
1983-01-15,78,Unipop,What If (I Said I Love You),12218
1983-01-15,79,Hughes/Thrall,"Beg, Borrow Or Steal",12211
1983-01-15,80,Steel Breeze,Dreamin' Is Easy,12228
1983-01-15,81,Michael Stanley Band,Take The Time,12217
1983-01-15,82,Michael Murphey,Still Taking Chances,12222
1983-01-15,83,Don Henley,I Can't Stand Still,12229
1983-01-15,84,Utopia,Feet Don't Fail Me Now,12223
1983-01-15,85,Scandal Featuring Patty Smyth,Goodbye To You,12173
1983-01-15,86,Night Ranger,Don't Tell Me You Love Me,12230
1983-01-15,87,Billy Squier,Everybody Wants You,12126
1983-01-15,88,Missing Persons,Windows,12231
1983-01-15,89,Olivia Newton-John,Heart Attack,12090
1983-01-15,90,Evelyn King,Betcha She Don't Love You,12232
1983-01-15,91,Firefall,Always,12233
1983-01-15,92,Chilliwack,Whatcha Gonna Do,12146
1983-01-15,93,Billy Joel,Pressure,12112
1983-01-15,94,Luther Vandross,Bad Boy/Having A Party,12157
1983-01-15,95,Jefferson Starship,Be My Lady,12133
1983-01-15,96,Joni Mitchell,"(you're So Square) Baby, I Don't Care",12179
1983-01-15,97,Prince,1999,12154
1983-01-15,98,Santana,Nowhere To Run,12186
1983-01-15,99,Neil Diamond,Heartlight,12098
1983-01-15,100,Lee Ritenour,Cross My Heart,-1
1983-01-22,1,Men At Work,Down Under,12162
1983-01-22,2,Michael Jackson And Paul McCartney,The Girl Is Mine,12158
1983-01-22,3,Don Henley,Dirty Laundry,12149
1983-01-22,4,Marvin Gaye,Sexual Healing,12152
1983-01-22,5,Toto,Africa,12150
1983-01-22,6,Daryl Hall John Oates,Maneater,12139
1983-01-22,7,Patti Austin A Duet With James Ingram,"Baby, Come To Me",-1
1983-01-22,8,The Clash,Rock The Casbah,12129
1983-01-22,9,Toni Basil,Mickey,12094
1983-01-22,10,Dionne Warwick,Heartbreaker,12131
1983-01-22,11,Eddie Rabbitt With Crystal Gayle,You And I,12137
1983-01-22,12,Bob Seger & The Silver Bullet Band,Shame On The Moon,12205
1983-01-22,13,Phil Collins,You Can't Hurry Love,12160
1983-01-22,14,Little River Band,The Other Guy,12177
1983-01-22,15,Laura Branigan,Gloria,12025
1983-01-22,16,Kenny Loggins,Heart To Heart,12181
1983-01-22,17,Adam Ant,Goody Two Shoes,12172
1983-01-22,18,ABC,The Look Of Love (Part One),12100
1983-01-22,19,John Cougar,Hand To Hold On To,12159
1983-01-22,20,Billy Joel,Allentown,12184
1983-01-22,21,Tom Petty And The Heartbreakers,You Got Lucky,12166
1983-01-22,22,Fleetwood Mac,Love In Store,12182
1983-01-22,23,Stray Cats,Stray Cat Strut,12212
1983-01-22,24,The J. Geils Band,I Do,12176
1983-01-22,25,Sammy Hagar,Your Love Is Driving Me Crazy,12195
1983-01-22,26,Juice Newton,Heart Of The Night,12183
1983-01-22,27,Musical Youth,Pass The Dutchie,12198
1983-01-22,28,Joe Jackson,Steppin' Out,12079
1983-01-22,29,Christopher Cross,All Right,12234
1983-01-22,30,Peter Gabriel,Shock The Monkey,12147
1983-01-22,31,Culture Club,Do You Really Want To Hurt Me,12191
1983-01-22,32,Moving Pictures,What About Me,12106
1983-01-22,33,A Flock Of Seagulls,Space Age Love Song,12171
1983-01-22,34,Duran Duran,Hungry Like The Wolf,12213
1983-01-22,35,Lionel Richie,You Are,12224
1983-01-22,36,Golden Earring,Twilight Zone,12187
1983-01-22,37,Ray Parker Jr.,Bad Boy,12190
1983-01-22,38,Air Supply,Two Less Lonely People In The World,12167
1983-01-22,39,Barry Manilow,Memory,12180
1983-01-22,40,Sonny Charles,Put It In A Magazine,12175
1983-01-22,41,Glenn Frey,All Those Lies,12196
1983-01-22,42,Linda Ronstadt,I Knew You When,12197
1983-01-22,43,Saga,On The Loose,12194
1983-01-22,44,Donna Summer,The Woman In Me,12206
1983-01-22,45,America,Right Before Your Eyes,12185
1983-01-22,46,Pretenders,Back On The Chain Gang,12203
1983-01-22,47,Michael Jackson,Billie Jean,12235
1983-01-22,48,Frida,I Know There's Something Going On,12163
1983-01-22,49,Stray Cats,Rock This Town,12110
1983-01-22,50,Lanier & Co.,After I Cry Tonight,12192
1983-01-22,51,Lionel Richie,Truly,12130
1983-01-22,52,Kool & The Gang,"Let's Go Dancin' (ooh La, La, La)",12153
1983-01-22,53,Joe Jackson,Breaking Us In Two,12226
1983-01-22,54,Tavares,A Penny For Your Thoughts,12108
1983-01-22,55,Wolf,Papa Was A Rollin' Stone,12199
1983-01-22,56,Pia Zadora,The Clapping Song,12204
1983-01-22,57,Tyrone Davis,Are You Serious,12216
1983-01-22,58,Rough Trade,All Touch,12208
1983-01-22,59,Neil Diamond,I'm Alive,12225
1983-01-22,60,The Steve Miller Band,Give It Up,12200
1983-01-22,61,Poco,Shoot For The Moon,12210
1983-01-22,62,Kim Carnes,Does It Make You Remember,12161
1983-01-22,63,Little Steven,Forever,12215
1983-01-22,64,Olivia Newton-John,Tied Up,12227
1983-01-22,65,Hot Chocolate,Are You Getting Enough Happiness,12209
1983-01-22,66,Steel Breeze,Dreamin' Is Easy,12228
1983-01-22,67,The Spinners,Funny How Time Slips Away,12202
1983-01-22,68,The Who,Eminence Front,12214
1983-01-22,69,Chaka Khan,Got To Be There,12219
1983-01-22,70,Vandenberg,Burning Heart,12220
1983-01-22,71,Unipop,What If (I Said I Love You),12218
1983-01-22,72,Night Ranger,Don't Tell Me You Love Me,12230
1983-01-22,73,Randy Newman & Paul Simon,The Blues,12236
1983-01-22,74,Michael McDonald,I Gotta Try,12168
1983-01-22,75,Dire Straits,Industrial Disease,12221
1983-01-22,76,Michael Murphey,Still Taking Chances,12222
1983-01-22,77,Don Henley,I Can't Stand Still,12229
1983-01-22,78,"Earth, Wind & Fire",Fall In Love With Me,12237
1983-01-22,79,Dexys Midnight Runners,Come On Eileen,12238
1983-01-22,80,Thompson Twins,Lies,12239
1983-01-22,81,Missing Persons,Windows,12231
1983-01-22,82,Utopia,Feet Don't Fail Me Now,12223
1983-01-22,83,Supertramp Featuring Roger Hodgson,It's Raining Again,-1
1983-01-22,84,Evelyn King,Betcha She Don't Love You,12232
1983-01-22,85,Pat Benatar,Shadows Of The Night,12140
1983-01-22,86,The John Hall Band,Love Me Again,12240
1983-01-22,87,The Alan Parsons Project,Psychobabble,12188
1983-01-22,88,The Weather Girls,It's Raining Men,12241
1983-01-22,89,Firefall,Always,12233
1983-01-22,90,Survivor,The One That Really Matters,12242
1983-01-22,91,Joe Cocker And Jennifer Warnes,Up Where We Belong,12080
1983-01-22,92,Diana Ross,Muscles,12120
1983-01-22,93,Dan Fogelberg,Missing You,12132
1983-01-22,94,Janet Jackson,Young Love,12207
1983-01-22,95,Jefferson Starship,Be My Lady,12133
1983-01-22,96,Jeffrey Osborne,On The Wings Of Love,12117
1983-01-22,97,Michael Stanley Band,Take The Time,12217
1983-01-22,98,Scandal Featuring Patty Smyth,Goodbye To You,12173
1983-01-22,99,Billy Squier,Everybody Wants You,12126
1983-01-22,100,Olivia Newton-John,Heart Attack,12090
1983-01-29,1,Men At Work,Down Under,12162
1983-01-29,2,Toto,Africa,12150
1983-01-29,3,Marvin Gaye,Sexual Healing,12152
1983-01-29,4,Don Henley,Dirty Laundry,12149
1983-01-29,5,Michael Jackson And Paul McCartney,The Girl Is Mine,12158
1983-01-29,6,Daryl Hall John Oates,Maneater,12139
1983-01-29,7,Patti Austin A Duet With James Ingram,"Baby, Come To Me",-1
1983-01-29,8,The Clash,Rock The Casbah,12129
1983-01-29,9,Bob Seger & The Silver Bullet Band,Shame On The Moon,12205
1983-01-29,10,Eddie Rabbitt With Crystal Gayle,You And I,12137
1983-01-29,11,Phil Collins,You Can't Hurry Love,12160
1983-01-29,12,Little River Band,The Other Guy,12177
1983-01-29,13,Toni Basil,Mickey,12094
1983-01-29,14,Adam Ant,Goody Two Shoes,12172
1983-01-29,15,Kenny Loggins,Heart To Heart,12181
1983-01-29,16,Stray Cats,Stray Cat Strut,12212
1983-01-29,17,Musical Youth,Pass The Dutchie,12198
1983-01-29,18,Billy Joel,Allentown,12184
1983-01-29,19,John Cougar,Hand To Hold On To,12159
1983-01-29,20,Tom Petty And The Heartbreakers,You Got Lucky,12166
1983-01-29,21,Sammy Hagar,Your Love Is Driving Me Crazy,12195
1983-01-29,22,Fleetwood Mac,Love In Store,12182
1983-01-29,23,Christopher Cross,All Right,12234
1983-01-29,24,Culture Club,Do You Really Want To Hurt Me,12191
1983-01-29,25,Juice Newton,Heart Of The Night,12183
1983-01-29,26,Dionne Warwick,Heartbreaker,12131
1983-01-29,27,Duran Duran,Hungry Like The Wolf,12213
1983-01-29,28,Lionel Richie,You Are,12224
1983-01-29,29,Peter Gabriel,Shock The Monkey,12147
1983-01-29,30,Moving Pictures,What About Me,12106
1983-01-29,31,A Flock Of Seagulls,Space Age Love Song,12171
1983-01-29,32,Pretenders,Back On The Chain Gang,12203
1983-01-29,33,Golden Earring,Twilight Zone,12187
1983-01-29,34,Laura Branigan,Gloria,12025
1983-01-29,35,Ray Parker Jr.,Bad Boy,12190
1983-01-29,36,Kenny Rogers And Sheena Easton,We've Got Tonight,12243
1983-01-29,37,Michael Jackson,Billie Jean,12235
1983-01-29,38,Linda Ronstadt,I Knew You When,12197
1983-01-29,39,Saga,On The Loose,12194
1983-01-29,40,Sonny Charles,Put It In A Magazine,12175
1983-01-29,41,Glenn Frey,All Those Lies,12196
1983-01-29,42,Donna Summer,The Woman In Me,12206
1983-01-29,43,ABC,The Look Of Love (Part One),12100
1983-01-29,44,The J. Geils Band,I Do,12176
1983-01-29,45,Joe Jackson,Breaking Us In Two,12226
1983-01-29,46,Frida,I Know There's Something Going On,12163
1983-01-29,47,Pia Zadora,The Clapping Song,12204
1983-01-29,48,Lanier & Co.,After I Cry Tonight,12192
1983-01-29,49,Neil Diamond,I'm Alive,12225
1983-01-29,50,Joe Jackson,Steppin' Out,12079
1983-01-29,51,Daryl Hall John Oates,One On One,12244
1983-01-29,52,Olivia Newton-John,Tied Up,12227
1983-01-29,53,Steel Breeze,Dreamin' Is Easy,12228
1983-01-29,54,"Earth, Wind & Fire",Fall In Love With Me,12237
1983-01-29,55,Air Supply,Two Less Lonely People In The World,12167
1983-01-29,56,Supertramp Featuring Rick Davies,My Kind Of Lady,-1
1983-01-29,57,Tyrone Davis,Are You Serious,12216
1983-01-29,58,Rough Trade,All Touch,12208
1983-01-29,59,Poco,Shoot For The Moon,12210
1983-01-29,60,Barry Manilow,Memory,12180
1983-01-29,61,Eric Clapton,I've Got A Rock N' Roll Heart,12245
1983-01-29,62,Night Ranger,Don't Tell Me You Love Me,12230
1983-01-29,63,Little Steven,Forever,12215
1983-01-29,64,Vandenberg,Burning Heart,12220
1983-01-29,65,Randy Newman & Paul Simon,The Blues,12236
1983-01-29,66,Don Henley,I Can't Stand Still,12229
1983-01-29,67,Chaka Khan,Got To Be There,12219
1983-01-29,68,America,Right Before Your Eyes,12185
1983-01-29,69,Dexys Midnight Runners,Come On Eileen,12238
1983-01-29,70,Jefferson Starship,Winds Of Change,12246
1983-01-29,71,Unipop,What If (I Said I Love You),12218
1983-01-29,72,ABC,Poison Arrow,12247
1983-01-29,73,Evelyn King,Betcha She Don't Love You,12232
1983-01-29,74,Thompson Twins,Lies,12239
1983-01-29,75,Missing Persons,Windows,12231
1983-01-29,76,Michael Murphey,Still Taking Chances,12222
1983-01-29,77,Greg Kihn Band,Jeopardy,12248
1983-01-29,78,The Weather Girls,It's Raining Men,12241
1983-01-29,79,The John Hall Band,Love Me Again,12240
1983-01-29,80,Survivor,The One That Really Matters,12242
1983-01-29,81,Chicago,What You're Missing,12249
1983-01-29,82,Utopia,Feet Don't Fail Me Now,12223
1983-01-29,83,Firefall,Always,12233
