date,rank,artist,song,lyricId
1972-01-08,57,Carroll O'Connor And Jean Stapleton (As The Bunkers),Those Were The Days,-1
1972-01-08,58,Merle Haggard And The Strangers,Carolyn,7198
1972-01-08,59,"Hamilton, Joe Frank & Reynolds",Daisy Mae,7202
1972-01-08,60,Jefferson Airplane,Pretty As You Feel,7178
1972-01-08,61,Stampeders,Devil You,7201
1972-01-08,62,Helen Reddy,No Sad Song,7199
1972-01-08,63,Little Johnny Taylor,Everybody Knows About My Good Thing Pt. 1,7207
1972-01-08,64,Lighthouse,Take It Slow (Out In The Country),7209
1972-01-08,65,Smokey Robinson & The Miracles,Satisfaction,7171
1972-01-08,66,The Emotions,Show Me How,7156
1972-01-08,67,Climax,Precious And Few,7236
1972-01-08,68,Carpenters,Superstar/Bless The Beasts And Children,-1
1972-01-08,69,Grateful Dead,Truckin',7187
1972-01-08,70,Jr. Walker & The All Stars,Way Back Home,7206
1972-01-08,71,Merry Clayton,After All This Time,7205
1972-01-08,72,Ray Charles,What Am I Living For,7229
1972-01-08,73,Free Movement,The Harder I Try (The Bluer I Get),7215
1972-01-08,74,The Undisputed Truth,You Make Your Own Heaven And Hell Right Here On Earth,7218
1972-01-08,75,The Doors,Tightrope Ride,7191
1972-01-08,76,The Coasters,Love Potion Number Nine,7208
1972-01-08,77,N.F. Porter,Keep On Keeping On,7221
1972-01-08,78,The Dramatics,Get Up And Get Down,7210
1972-01-08,79,Alice Cooper,Under My Wheels,7230
1972-01-08,80,The 5th Dimension,Together Let's Find Love,7239
1972-01-08,81,Chase,So Many People,7219
1972-01-08,82,T. Rex,Bang A Gong (Get It On),7237
1972-01-08,83,Jerry Reed,Another Puff,7242
1972-01-08,84,Robert John,The Lion Sleeps Tonight,7238
1972-01-08,85,Joe Cocker,Feeling Alright,5788
1972-01-08,86,Jerry Butler & Brenda Lee Eager,Ain't Understanding Mellow,7213
1972-01-08,87,Heaven Bound with Tony Scotti,Five Hundred Miles,7211
1972-01-08,88,Rufus Thomas,Do The Funky Penguin Part I,7233
1972-01-08,89,Van Morrison,Tupelo Honey,7240
1972-01-08,90,Apollo featuring Tom Parker,Joy,7241
1972-01-08,91,The Bar-Kays,Son Of Shaft,7231
1972-01-08,92,Detroit Emeralds,"You Want It, You Got It",7243
1972-01-08,93,Ohio Players,Pain (Part I),7234
1972-01-08,94,Judy Collins,Open The Door (Song For Judith),7222
1972-01-08,95,The Persuaders,Love Gonna Pack Up (And Walk Out),7232
1972-01-08,96,The 8th Day,If I Could See The Light,7244
1972-01-08,97,Edgar Winter's White Trash,Keep Playin' That Rock 'N' Roll,7225
1972-01-08,98,The Supremes,Floy Joy,7245
1972-01-08,99,Grand Funk Railroad,Footstompin' Music,7246
1972-01-08,100,Freda Payne,The Road We Didn't Take,7247
1972-01-15,1,Don McLean,American Pie (Parts I & II),7179
1972-01-15,2,Melanie,Brand New Key,7139
1972-01-15,3,Al Green,Let's Stay Together,7193
1972-01-15,4,Jonathan Edwards,Sunshine,7163
1972-01-15,5,Sly & The Family Stone,Family Affair,7145
1972-01-15,6,Dennis Coffey & The Detroit Guitar Band,Scorpio,-1
1972-01-15,7,The New Seekers,I'd Like To Teach The World To Sing (In Perfect Harmony),7192
1972-01-15,8,Michael Jackson,Got To Be There,7140
1972-01-15,9,Donny Osmond,Hey Girl/I Knew You When,7180
1972-01-15,10,Betty Wright,Clean Up Woman,7181
1972-01-15,11,The Stylistics,You Are Everything,7146
1972-01-15,12,Jackson 5,Sugar Daddy,7204
1972-01-15,13,The Hillside Singers,I'd Like To Teach The World To Sing (In Perfect Harmony),7186
1972-01-15,14,Badfinger,Day After Day,7194
1972-01-15,15,The Honey Cone,One Monkey Don't Stop No Show Part I,7168
1972-01-15,16,Joe Simon,Drowning In The Sea Of Love,7184
1972-01-15,17,David Cassidy,Cherish,7150
1972-01-15,18,Three Dog Night,Never Been To Spain,7228
1972-01-15,19,Three Dog Night,An Old Fashioned Love Song,7161
1972-01-15,20,Rare Earth,Hey Big Brother,7182
1972-01-15,21,The Partridge Family Starring Shirley Jones Featuring David Cassidy,It's One Of Those Nights (Yes Love),-1
1972-01-15,22,Carly Simon,Anticipation,7203
1972-01-15,23,Think,Once You Understand,7196
1972-01-15,24,Sonny & Cher,All I Ever Need Is You,7121
1972-01-15,25,Charley Pride,Kiss An Angel Good Mornin',7172
1972-01-15,26,The Chi-lites,Have You Seen Her,7128
1972-01-15,27,Redbone,The Witch Queen Of New Orleans,7177
1972-01-15,28,Bullet,"White Lies, Blue Eyes",7157
1972-01-15,29,The Staple Singers,Respect Yourself,7119
1972-01-15,30,Elton John,Levon,7216
1972-01-15,31,Bobby Womack & Peace,That's The Way I Feel About Cha,-1
1972-01-15,32,Gladys Knight And The Pips,Make Me The Woman That You Go Home To,7217
1972-01-15,33,Led Zeppelin,Black Dog,7226
1972-01-15,34,Mickey Newbury,An American Trilogy,7147
1972-01-15,35,Faces,Stay With Me,7235
1972-01-15,36,Nilsson,Without You,7224
1972-01-15,37,Wilson Pickett,Fire And Water,7227
1972-01-15,38,Bob Dylan,George Jackson,7200
1972-01-15,39,The J. Geils Band,Looking For A Love,7197
1972-01-15,40,Jerry Lee Lewis,Me And Bobby McGee,7185
1972-01-15,41,Richard Harris,My Boy,7173
1972-01-15,42,Rod Stewart With Faces,(I Know) I'm Losing You,7170
1972-01-15,43,Climax,Precious And Few,7236
1972-01-15,44,Carroll O'Connor And Jean Stapleton (As The Bunkers),Those Were The Days,-1
1972-01-15,45,The Who,Behind Blue Eyes,7155
1972-01-15,46,Beverly Bremers,Don't Say You Don't Remember,7223
1972-01-15,47,Sweathog,Hallelujah,7167
1972-01-15,48,B.B. King,Ain't Nobody Home,7162
1972-01-15,49,Apollo featuring Tom Parker,Joy,7241
1972-01-15,50,The Guess Who,Sour Suite,7188
1972-01-15,51,"Hamilton, Joe Frank & Reynolds",Daisy Mae,7202
1972-01-15,52,Lee Michaels,Can I Get A Witness,7169
1972-01-15,53,Tommy James,Nothing To Hide,7183
1972-01-15,54,T. Rex,Bang A Gong (Get It On),7237
1972-01-15,55,Joe Cocker,Feeling Alright,5788
1972-01-15,56,John Denver,Friends With You,7153
1972-01-15,57,The 5th Dimension,Together Let's Find Love,7239
1972-01-15,58,Merle Haggard And The Strangers,Carolyn,7198
1972-01-15,59,The Emotions,Show Me How,7156
1972-01-15,60,Little Johnny Taylor,Everybody Knows About My Good Thing Pt. 1,7207
1972-01-15,61,Free Movement,The Harder I Try (The Bluer I Get),7215
1972-01-15,62,Helen Reddy,No Sad Song,7199
1972-01-15,63,Stampeders,Devil You,7201
1972-01-15,64,Lighthouse,Take It Slow (Out In The Country),7209
1972-01-15,65,Smokey Robinson & The Miracles,Satisfaction,7171
1972-01-15,66,Ray Charles,What Am I Living For,7229
1972-01-15,67,Carpenters,Superstar/Bless The Beasts And Children,-1
1972-01-15,68,Jr. Walker & The All Stars,Way Back Home,7206
1972-01-15,69,Jefferson Airplane,Pretty As You Feel,7178
1972-01-15,70,Van Morrison,Tupelo Honey,7240
1972-01-15,71,Alice Cooper,Under My Wheels,7230
1972-01-15,72,The Undisputed Truth,You Make Your Own Heaven And Hell Right Here On Earth,7218
1972-01-15,73,Robert John,The Lion Sleeps Tonight,7238
1972-01-15,74,Ten Years After,Baby Won't You Let Me Rock 'N Roll You,7248
1972-01-15,75,The Supremes,Floy Joy,7245
1972-01-15,76,Carpenters,Hurting Each Other,7249
1972-01-15,77,N.F. Porter,Keep On Keeping On,7221
1972-01-15,78,Grateful Dead,Truckin',7187
1972-01-15,79,Merry Clayton,After All This Time,7205
1972-01-15,80,Jerry Reed,Another Puff,7242
1972-01-15,81,Jerry Butler & Brenda Lee Eager,Ain't Understanding Mellow,7213
1972-01-15,82,Rufus Thomas,Do The Funky Penguin Part I,7233
1972-01-15,83,Aretha Franklin,Oh Me Oh My (I'm A Fool For You Baby),7250
1972-01-15,84,Detroit Emeralds,"You Want It, You Got It",7243
1972-01-15,85,The Bar-Kays,Son Of Shaft,7231
1972-01-15,86,The Persuaders,Love Gonna Pack Up (And Walk Out),7232
1972-01-15,87,Heaven Bound with Tony Scotti,Five Hundred Miles,7211
1972-01-15,88,Ohio Players,Pain (Part I),7234
1972-01-15,89,The 8th Day,If I Could See The Light,7244
1972-01-15,90,Grand Funk Railroad,Footstompin' Music,7246
1972-01-15,91,The Chakachas,Jungle Fever,-1
1972-01-15,92,Chase,So Many People,7219
1972-01-15,93,Judy Collins,Open The Door (Song For Judith),7222
1972-01-15,94,Edgar Winter's White Trash,Keep Playin' That Rock 'N' Roll,7225
1972-01-15,95,James Last,Music From Across The Way,7251
1972-01-15,96,Traffic,Rock & Roll Stew...Part 1,7252
1972-01-15,97,The Dramatics,Get Up And Get Down,7210
1972-01-15,98,The Coasters,Love Potion Number Nine,7208
1972-01-15,99,Hudson and Landry,Ajax Airlines,-1
1972-01-15,100,Freda Payne,The Road We Didn't Take,7247
1972-01-22,1,Don McLean,American Pie (Parts I & II),7179
1972-01-22,2,Melanie,Brand New Key,7139
1972-01-22,3,Al Green,Let's Stay Together,7193
1972-01-22,4,Jonathan Edwards,Sunshine,7163
1972-01-22,5,Badfinger,Day After Day,7194
1972-01-22,6,Dennis Coffey & The Detroit Guitar Band,Scorpio,-1
1972-01-22,7,The New Seekers,I'd Like To Teach The World To Sing (In Perfect Harmony),7192
1972-01-22,8,Betty Wright,Clean Up Woman,7181
1972-01-22,9,The Stylistics,You Are Everything,7146
1972-01-22,10,Jackson 5,Sugar Daddy,7204
1972-01-22,11,Three Dog Night,Never Been To Spain,7228
1972-01-22,12,Joe Simon,Drowning In The Sea Of Love,7184
1972-01-22,13,The Hillside Singers,I'd Like To Teach The World To Sing (In Perfect Harmony),7186
1972-01-22,14,Sly & The Family Stone,Family Affair,7145
1972-01-22,15,Michael Jackson,Got To Be There,7140
1972-01-22,16,Donny Osmond,Hey Girl/I Knew You When,7180
1972-01-22,17,The Honey Cone,One Monkey Don't Stop No Show Part I,7168
1972-01-22,18,Carly Simon,Anticipation,7203
1972-01-22,19,Rare Earth,Hey Big Brother,7182
1972-01-22,20,The Partridge Family Starring Shirley Jones Featuring David Cassidy,It's One Of Those Nights (Yes Love),-1
1972-01-22,21,Nilsson,Without You,7224
1972-01-22,22,Charley Pride,Kiss An Angel Good Mornin',7172
1972-01-22,23,Think,Once You Understand,7196
1972-01-22,24,David Cassidy,Cherish,7150
1972-01-22,25,Redbone,The Witch Queen Of New Orleans,7177
1972-01-22,26,Faces,Stay With Me,7235
1972-01-22,27,Led Zeppelin,Black Dog,7226
1972-01-22,28,Elton John,Levon,7216
1972-01-22,29,Bobby Womack & Peace,That's The Way I Feel About Cha,-1
1972-01-22,30,Gladys Knight And The Pips,Make Me The Woman That You Go Home To,7217
1972-01-22,31,The Chi-lites,Have You Seen Her,7128
1972-01-22,32,Wilson Pickett,Fire And Water,7227
1972-01-22,33,Sonny & Cher,All I Ever Need Is You,7121
1972-01-22,34,Climax,Precious And Few,7236
1972-01-22,35,Apollo featuring Tom Parker,Joy,7241
1972-01-22,36,Three Dog Night,An Old Fashioned Love Song,7161
1972-01-22,37,Beverly Bremers,Don't Say You Don't Remember,7223
1972-01-22,38,Carpenters,Hurting Each Other,7249
1972-01-22,39,The J. Geils Band,Looking For A Love,7197
1972-01-22,40,Bullet,"White Lies, Blue Eyes",7157
1972-01-22,41,Richard Harris,My Boy,7173
1972-01-22,42,"Hamilton, Joe Frank & Reynolds",Daisy Mae,7202
1972-01-22,43,Joe Cocker,Feeling Alright,5788
1972-01-22,44,Carroll O'Connor And Jean Stapleton (As The Bunkers),Those Were The Days,-1
1972-01-22,45,The 5th Dimension,Together Let's Find Love,7239
1972-01-22,46,B.B. King,Ain't Nobody Home,7162
1972-01-22,47,Jerry Lee Lewis,Me And Bobby McGee,7185
1972-01-22,48,The Supremes,Floy Joy,7245
1972-01-22,49,Robert John,The Lion Sleeps Tonight,7238
1972-01-22,50,T. Rex,Bang A Gong (Get It On),7237
1972-01-22,51,Rufus Thomas,Do The Funky Penguin Part I,7233
1972-01-22,52,Jr. Walker & The All Stars,Way Back Home,7206
1972-01-22,53,Jerry Butler & Brenda Lee Eager,Ain't Understanding Mellow,7213
1972-01-22,54,The Guess Who,Sour Suite,7188
1972-01-22,55,Detroit Emeralds,"You Want It, You Got It",7243
1972-01-22,56,Free Movement,The Harder I Try (The Bluer I Get),7215
1972-01-22,57,The Bar-Kays,Son Of Shaft,7231
1972-01-22,58,Bob Dylan,George Jackson,7200
1972-01-22,59,The Emotions,Show Me How,7156
1972-01-22,60,Little Johnny Taylor,Everybody Knows About My Good Thing Pt. 1,7207
1972-01-22,61,Ray Charles,What Am I Living For,7229
1972-01-22,62,Van Morrison,Tupelo Honey,7240
1972-01-22,63,Alice Cooper,Under My Wheels,7230
1972-01-22,64,Grand Funk Railroad,Footstompin' Music,7246
1972-01-22,65,Helen Reddy,No Sad Song,7199
1972-01-22,66,Lighthouse,Take It Slow (Out In The Country),7209
1972-01-22,67,Ohio Players,Pain (Part I),7234
1972-01-22,68,The Osmonds,Down By The Lazy River,7253
1972-01-22,69,Ten Years After,Baby Won't You Let Me Rock 'N Roll You,7248
1972-01-22,70,Jerry Reed,Another Puff,7242
1972-01-22,71,Tommy James,Nothing To Hide,7183
1972-01-22,72,The Undisputed Truth,You Make Your Own Heaven And Hell Right Here On Earth,7218
1972-01-22,73,The Chakachas,Jungle Fever,-1
1972-01-22,74,Carpenters,Superstar/Bless The Beasts And Children,-1
1972-01-22,75,Aretha Franklin,Oh Me Oh My (I'm A Fool For You Baby),7250
1972-01-22,76,Jefferson Airplane,Pretty As You Feel,7178
1972-01-22,77,The English Congregation,Softly Whispering I Love You,7254
1972-01-22,78,Addrisi Brothers,We've Got To Get It On Again,7255
1972-01-22,79,The 8th Day,If I Could See The Light,7244
1972-01-22,80,Delaney & Bonnie,Move 'Em Out,7256
1972-01-22,81,The Persuaders,Love Gonna Pack Up (And Walk Out),7232
1972-01-22,82,Heaven Bound with Tony Scotti,Five Hundred Miles,7211
1972-01-22,83,Hudson and Landry,Ajax Airlines,-1
1972-01-22,84,Roberta Flack,Will You Still Love Me Tomorrow,7257
1972-01-22,85,James Last,Music From Across The Way,7251
1972-01-22,86,Billy Preston,I Wrote A Simple Song,7258
1972-01-22,87,Melanie,The Nickel Song,7259
1972-01-22,88,N.F. Porter,Keep On Keeping On,7221
1972-01-22,89,Merry Clayton,After All This Time,7205
1972-01-22,90,Joe Tex,I Gotcha,7260
1972-01-22,91,Judy Collins,Open The Door (Song For Judith),7222
1972-01-22,92,Edgar Winter's White Trash,Keep Playin' That Rock 'N' Roll,7225
1972-01-22,93,Traffic,Rock & Roll Stew...Part 1,7252
1972-01-22,94,Laura Lee,Love And Liberty,7261
1972-01-22,95,The JB's,Gimme Some More,7262
1972-01-22,96,Donnie Elbert,Sweet Baby,-1
1972-01-22,97,The Dramatics,Get Up And Get Down,7210
1972-01-22,98,Gayle McCormick,You Really Got A Hold On Me,7263
1972-01-22,99,War,Slippin' Into Darkness,7264
1972-01-22,100,Johnnie Taylor (The Soul Philosopher),Standing In For Jody,7265
1972-01-29,1,Don McLean,American Pie (Parts I & II),7179
1972-01-29,2,Melanie,Brand New Key,7139
1972-01-29,3,Al Green,Let's Stay Together,7193
1972-01-29,4,Jonathan Edwards,Sunshine,7163
1972-01-29,5,Badfinger,Day After Day,7194
1972-01-29,6,Betty Wright,Clean Up Woman,7181
1972-01-29,7,Dennis Coffey & The Detroit Guitar Band,Scorpio,-1
1972-01-29,8,Three Dog Night,Never Been To Spain,7228
1972-01-29,9,The Stylistics,You Are Everything,7146
1972-01-29,10,Jackson 5,Sugar Daddy,7204
1972-01-29,11,Joe Simon,Drowning In The Sea Of Love,7184
1972-01-29,12,The New Seekers,I'd Like To Teach The World To Sing (In Perfect Harmony),7192
1972-01-29,13,Carpenters,Hurting Each Other,7249
1972-01-29,14,Nilsson,Without You,7224
1972-01-29,15,Apollo featuring Tom Parker,Joy,7241
1972-01-29,16,Climax,Precious And Few,7236
1972-01-29,17,Carly Simon,Anticipation,7203
1972-01-29,18,Sly & The Family Stone,Family Affair,7145
1972-01-29,19,The Hillside Singers,I'd Like To Teach The World To Sing (In Perfect Harmony),7186
1972-01-29,20,The Partridge Family Starring Shirley Jones Featuring David Cassidy,It's One Of Those Nights (Yes Love),-1
1972-01-29,21,Faces,Stay With Me,7235
1972-01-29,22,Charley Pride,Kiss An Angel Good Mornin',7172
1972-01-29,23,Led Zeppelin,Black Dog,7226
1972-01-29,24,Redbone,The Witch Queen Of New Orleans,7177
1972-01-29,25,Elton John,Levon,7216
1972-01-29,26,Donny Osmond,Hey Girl/I Knew You When,7180
1972-01-29,27,Wilson Pickett,Fire And Water,7227
1972-01-29,28,Gladys Knight And The Pips,Make Me The Woman That You Go Home To,7217
1972-01-29,29,Bobby Womack & Peace,That's The Way I Feel About Cha,-1
1972-01-29,30,The Honey Cone,One Monkey Don't Stop No Show Part I,7168
1972-01-29,31,Michael Jackson,Got To Be There,7140
1972-01-29,32,The Osmonds,Down By The Lazy River,7253
1972-01-29,33,Beverly Bremers,Don't Say You Don't Remember,7223
1972-01-29,34,Rare Earth,Hey Big Brother,7182
1972-01-29,35,Think,Once You Understand,7196
1972-01-29,36,Joe Cocker,Feeling Alright,5788
1972-01-29,37,T. Rex,Bang A Gong (Get It On),7237
1972-01-29,38,Robert John,The Lion Sleeps Tonight,7238
1972-01-29,39,The 5th Dimension,Together Let's Find Love,7239
1972-01-29,40,The Supremes,Floy Joy,7245
1972-01-29,41,Jerry Butler & Brenda Lee Eager,Ain't Understanding Mellow,7213
1972-01-29,42,"Hamilton, Joe Frank & Reynolds",Daisy Mae,7202
1972-01-29,43,Carroll O'Connor And Jean Stapleton (As The Bunkers),Those Were The Days,-1
1972-01-29,44,Bullet,"White Lies, Blue Eyes",7157
1972-01-29,45,The J. Geils Band,Looking For A Love,7197
1972-01-29,46,Richard Harris,My Boy,7173
1972-01-29,47,Rufus Thomas,Do The Funky Penguin Part I,7233
1972-01-29,48,Grand Funk Railroad,Footstompin' Music,7246
