sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
0.689,0.081,0.856,0.063,1.0,99.02,2.77,11,475,410,66,20,M.C. Hammer,Here Comes The Hammer,15300
0.9461,0.072,0.916,0.013,0.6,105.35,3.7,14,357,314,38,18,Tesla,Signs,15301
0.9954,0.218,0.742,0.04,1.6,92.08,1.88,5,348,278,59,27,House Of Lords,Remember My Name,15302
0.9828,0.104,0.881,0.014,0.1,106.67,2.8,7,336,296,42,18,Guys Next Door,I've Been Waiting For You,15303
0.9892,0.171,0.785,0.044,0.0,106.97,2.99,10,289,255,38,13,Daryl Hall John Oates,Don't Hold Back Your Love,15304
0.999,0.438,0.538,0.024,1.5,97.7,3.0,2,254,211,28,36,Deee-Lite,Power Of Love,15305
0.9887,0.121,0.847,0.033,1.8,96.79,3.73,21,505,436,52,9,Another Bad Creation,Iesha,15306
0.9973,0.171,0.803,0.026,0.4,105.86,3.26,21,639,567,73,24,Father M.C.,I'll Do 4 U,15307
0.8276,0.091,0.839,0.071,0.9,99.33,2.36,3,248,213,36,7,Michel'le,Something In My Heart,15308
-0.6633,0.061,0.862,0.077,1.7,97.2,3.52,18,469,377,47,20,Mariah Carey,Someday,15309
0.2287,0.062,0.883,0.056,1.9,96.59,3.96,25,367,310,36,5,Sting,All This Time,15310
0.8441,0.125,0.786,0.089,1.1,98.72,3.3,11,328,284,44,2,George Michael,Waiting For That Day,15311
0.999,0.29,0.667,0.043,1.2,98.51,3.03,9,398,340,51,25,Alias,Waiting For Love,15312
0.9886,0.126,0.862,0.013,-0.6,108.4,2.12,6,378,338,64,35,Tara Kemp,Hold You Tight,15313
0.7944,0.128,0.763,0.108,0.7,105.15,3.5,4,440,393,46,17,Bell Biv DeVoe,When Will I See You Smile Again?,15314
-0.9991,0.064,0.784,0.151,14.3,48.17,14.07,146,1950,1314,42,0,The Adventures Of Stevie V,Jealousy,15315
0.94,0.176,0.758,0.066,-0.2,107.28,2.56,1,186,167,26,10,The Cure,Close To Me,15316
0.9975,0.405,0.595,0.0,0.6,100.04,2.96,10,211,182,35,14,Donny Osmond,Sure Lookin',15317
0.9947,0.216,0.759,0.024,0.5,100.24,2.16,5,293,251,50,11,Gloria Estefan,Coming Out Of The Dark,15318
0.9934,0.236,0.699,0.065,-0.6,108.29,2.16,3,255,223,41,19,Chicago,Chasin' The Wind,15319
0.9952,0.206,0.76,0.033,0.6,105.35,3.59,7,342,300,36,9,Bette Midler,Night And Day,15320
0.9686,0.146,0.73,0.124,0.5,105.76,3.25,5,478,429,54,29,Stevie B,I'll Be By Your Side,15321
0.9561,0.101,0.881,0.019,0.6,105.45,3.28,2,253,238,29,5,Phil Collins,Who Said I Would,15322
0.3818,0.132,0.751,0.118,0.9,99.33,2.36,9,191,164,28,2,George Michael,Mother's Pride,15323
0.8834,0.136,0.786,0.078,1.4,98.01,3.07,3,243,209,29,22,Susanna Hoffs,My Side Of The Bed,15324
0.6915,0.156,0.679,0.164,1.2,98.51,3.56,24,487,408,61,19,Heart,Secret,15325
0.9911,0.237,0.733,0.03,1.0,98.92,2.73,1,234,188,30,13,Lisette Melendez,Together Forever,15326
0.7828,0.127,0.773,0.1,2.0,90.97,2.53,16,238,190,33,7,Poison,Ride The Wind,15327
0.997,0.205,0.729,0.065,2.9,88.53,4.87,64,521,403,49,28,Gerardo,Rico Suave,15328
0.939,0.118,0.825,0.057,0.8,99.43,2.81,7,192,162,28,14,Londonbeat,I've Been Thinking About You,15329
0.9923,0.221,0.716,0.063,0.5,105.66,3.2,3,298,281,35,14,Wilson Phillips,You're In Love,15330
0.9839,0.219,0.69,0.091,2.9,93.95,4.69,4,229,191,17,3,Winger,Easy Come Easy Go,15331
0.3981,0.118,0.782,0.1,0.3,106.26,3.26,4,152,134,18,1,The Rembrandts,"Just The Way It Is, Baby",15332
0.9349,0.121,0.879,0.0,1.5,97.7,4.33,14,147,120,16,0,ZZ Top,Give It Up,15333
-1.0,0.123,0.726,0.151,18.1,38.32,18.94,1583,21275,13872,338,0,Enigma,Sadeness Part 1,15334
