sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
0.9952,0.26,0.74,0.0,0.7,99.73,2.2,2,246,199,36,19,Soul For Real,Candy Rain,16644
0.6724,0.08,0.883,0.037,2.6,89.55,2.88,6,209,165,23,6,The Tractors,The Santa Claus Boogie,16645
0.8958,0.073,0.909,0.018,0.9,99.23,2.4,12,272,227,38,20,All-4-One,(She's Got) Skillz,16646
0.9833,0.09,0.868,0.042,0.4,105.86,3.22,8,458,399,51,32,Aaliyah,Age Ain't Nothing But A Number,16647
0.9779,0.098,0.833,0.069,7.8,70.43,8.41,120,1265,903,51,0,The Notorious B.I.G.,Big Poppa/Warning,16648
0.9985,0.1,0.818,0.081,4.9,72.73,3.84,510,8255,5485,777,0,Nuttin' Nyce,"Down 4 Whateva (From ""A Low Down Dirty Shame"")",16649
0.9862,0.073,0.918,0.009,0.7,99.73,2.42,16,660,535,97,44,"Tag Team, Mickey, Minnie, And Goofy",Whoomp! (There It Went),16650
-0.956,0.074,0.822,0.104,1.9,96.69,3.46,18,757,656,77,43,Vicious,Nika,16651
-0.9851,0.039,0.788,0.173,-0.3,107.58,2.74,8,289,267,44,14,R.E.M.,Bang And Blame,16652
-0.9998,0.083,0.609,0.308,0.7,105.05,3.81,46,968,856,100,2,Too $hort,Cocktales,16653
-0.9263,0.071,0.812,0.116,0.7,105.15,4.34,14,343,299,35,10,Aimee Mann,That's Just What You Are,16654
0.9365,0.076,0.897,0.027,-0.3,107.38,2.82,6,301,265,42,18,Celine Dion,Only One Road,16655
0.988,0.206,0.758,0.036,-0.2,107.28,2.73,5,254,230,36,16,Dionne Farris,I Know,16656
0.9993,0.334,0.636,0.031,2.3,90.16,3.11,11,451,338,51,36,Gloria Estefan,Everlasting Love,16657
0.9983,0.286,0.664,0.05,1.7,97.09,3.36,6,405,347,43,30,Livin' Joy,Dreamer,16658
0.9967,0.171,0.817,0.012,1.5,97.7,3.09,12,566,467,62,9,Jewell,Woman To Woman,16659
0.281,0.105,0.805,0.09,-0.2,107.28,2.76,6,224,197,31,10,Jamie Walters,Hold On,16660
0.9998,0.516,0.472,0.011,2.3,90.16,2.82,8,564,442,67,41,Brandy,Baby,16661
-0.9871,0.098,0.746,0.155,2.2,95.88,4.15,38,867,742,80,14,Capleton,Tour,16662
0.9956,0.204,0.699,0.097,0.2,106.57,2.92,10,562,496,70,26,Subway (Featuring 702),This Lil' Game We Play,16663
-0.9961,0.136,0.693,0.171,1.7,97.09,4.19,72,930,796,98,23,Channel Live,Mad Izm,16664
-0.8696,0.041,0.891,0.069,3.0,88.43,4.8,61,658,515,62,9,Pete Rock & C.L. Smooth,Take You There,16665
-0.9945,0.141,0.647,0.212,1.9,96.69,4.26,46,714,602,71,2,Group Home,Supa Star,16666
-0.9661,0.132,0.718,0.15,2.0,96.38,4.43,78,762,615,70,2,Max-A-Million,Fat Boy,16667
-0.9431,0.066,0.848,0.086,2.2,101.29,5.12,9,651,589,48,31,Adina Howard,Freak Like Me,16668
0.907,0.204,0.624,0.172,2.3,90.16,4.4,18,199,159,24,13,Portishead,Sour Times (Nobody Loves Me),16669
0.9997,0.119,0.783,0.098,5.1,82.85,6.28,891,19636,15468,1122,2,Stevie B,Dream About You/Funky Melody,16670
0.9157,0.123,0.773,0.104,-0.3,107.58,2.5,16,735,669,110,8,95 South,Rodeo,16671
0.9941,0.166,0.816,0.018,0.6,105.35,3.42,9,435,388,47,11,Missjones,Where I Wanna Be Boy,16672
0.9985,0.209,0.759,0.032,3.7,81.09,3.38,19,693,483,67,36,K7,Move It Like This,16673
0.7902,0.125,0.775,0.1,0.9,99.12,3.42,19,339,285,47,6,Simple Minds,She's A River,16674
0.9998,0.161,0.801,0.038,14.8,52.26,15.91,192,2435,1744,49,1,Bonnie Raitt,"You Got It (From ""Boys On The Side"")",16675
0.9969,0.153,0.829,0.018,-0.2,107.28,2.89,9,554,486,76,33,Karyn White,Can I Stay With You,16676
0.9953,0.223,0.742,0.035,2.7,94.45,4.9,11,305,257,24,5,Blessid Union Of Souls,I Believe,16677
0.9969,0.199,0.777,0.025,0.7,99.73,2.42,7,422,366,67,25,John Waite,How Did I Get By Without You?,16678
0.9974,0.248,0.72,0.032,0.1,106.67,2.8,7,410,359,51,34,Usher,Think Of You,16679
-0.9475,0.075,0.837,0.088,1.4,97.91,3.08,48,1231,1013,138,20,Bone Thugs-N-Harmony Featuring Eazy-E,Foe Tha Love Of $,16680
