date,rank,artist,song,lyricId
1997-01-04,67,The Braids,"Bohemian Rhapsody (From ""High School High"")",17169
1997-01-04,68,Kenny G,The Moment,-1
1997-01-04,69,Luscious Jackson,Naked Eye,17219
1997-01-04,70,Goodfellaz,Sugar Honey Ice Tea,17214
1997-01-04,71,New Edition,Hit Me Off,17130
1997-01-04,72,Crush,Jellyhead,17126
1997-01-04,73,R.E.M.,Bittersweet Me,17193
1997-01-04,74,Richie Rich,Let's Ride,17205
1997-01-04,75,Shania Twain,God Bless The Child,17220
1997-01-04,76,Le Click,Tonight Is The Night,16817
1997-01-04,77,Melissa Etheridge,Nowhere To Go,17165
1997-01-04,78,Trace Adkins,Every Light In The House,17197
1997-01-04,79,John Michael Montgomery,Friends,17221
1997-01-04,80,Luther Vandross,I Can Make It Better,17218
1997-01-04,81,Wild Orchid,At Night I Pray,17156
1997-01-04,82,Susanna Hoffs,All I Want,17206
1997-01-04,83,The Original,I Luv U Baby,17170
1997-01-04,84,Freak Nasty,Da' Dip,17222
1997-01-04,85,Robert Miles Featuring Maria Nayler,One And One,17161
1997-01-04,86,The Wonders,"That Thing You Do! (From ""That Thing You Do!"")",17167
1997-01-04,87,Warren G Featuring Adina Howard,"What's Love Got To Do With It (From ""Supercop"")",-1
1997-01-04,88,The Tony Rich Project,Leavin',17209
1997-01-04,89,Phil Collins,Dance Into The Light,17176
1997-01-04,90,Camp Lo,Luchini aka (This Is It),17223
1997-01-04,91,Lost Boyz,Music Makes Me High,17158
1997-01-04,92,Lost Boyz,Get Up,17224
1997-01-04,93,The Isley Brothers Featuring Angela Winbush,Floatin' On Your Love,17154
1997-01-04,94,Johnny Gill,Let's Get The Mood Right,17149
1997-01-04,95,Mista,Lady,17225
1997-01-04,96,Monifah,You Don't Have To Love Me,17226
1997-01-04,97,Elton John,You Can Make History (Young Again),17177
1997-01-04,98,Deborah Cox,The Sound Of My Tears,17227
1997-01-04,99,Amanda Marshall,Birmingham,17155
1997-01-04,100,Redman Featuring K-Solo,That's How It Is (It's Like That),-1
1997-01-11,1,Toni Braxton,Un-Break My Heart,17175
1997-01-11,2,R. Kelly,"I Believe I Can Fly (From ""Space Jam"")",17210
1997-01-11,3,En Vogue,Don't Let Go (Love),17184
1997-01-11,4,Keith Sweat Featuring Athena Cage,Nobody,17157
1997-01-11,5,Whitney Houston,"I Believe In You And Me (From ""The Preacher's Wife"")",-1
1997-01-11,6,BLACKstreet (Featuring Dr. Dre),No Diggity,17166
1997-01-11,7,New Edition,I'm Still In Love With You,17183
1997-01-11,8,Merril Bainbridge,Mouth,17139
1997-01-11,9,Az Yet,"Last Night (From ""The Nutty Professor"")",-1
1997-01-11,10,Celine Dion,It's All Coming Back To Me Now,17120
1997-01-11,11,Los Del Rio,Macarena (Bayside Boys Mix),-1
1997-01-11,12,Seal,"Fly Like An Eagle (From ""Space Jam"")",17215
1997-01-11,13,Ginuwine,Pony,17140
1997-01-11,14,Journey,When You Love A Woman,17174
1997-01-11,15,Sheryl Crow,If It Makes You Happy,17147
1997-01-11,16,Barbra Streisand & Bryan Adams,"I Finally Found Someone (From ""The Mirror Has Two Faces"")",-1
1997-01-11,17,No Mercy,Where Do You Go,17087
1997-01-11,18,Lil' Kim Featuring Puff Daddy,No Time,17187
1997-01-11,19,Mint Condition,What Kind Of Man Would I Be,17142
1997-01-11,20,Donna Lewis,I Love You Always Forever,17081
1997-01-11,21,"Babyface Featuring LL Cool J, Howard Hewett, Jody Watley & Jeffrey Daniels",This Is For The Lover In You,17173
1997-01-11,22,Nas,Street Dreams,17185
1997-01-11,23,Madonna,"You Must Love Me (From ""Evita"")",-1
1997-01-11,24,MC Lyte,Cold Rock A Party,17200
1997-01-11,25,Jewel,Foolish Games/You Were Meant For Me,17198
1997-01-11,26,Keith Sweat,Twisted,17074
1997-01-11,27,Montell Jordan,Falling,17159
1997-01-11,28,Dru Hill,"Tell Me (From ""Eddie"")",17134
1997-01-11,29,Toni Braxton,You're Makin' Me High/Let It Flow,17066
1997-01-11,30,Gina G,Ooh Aah... Just A Little Bit,17202
1997-01-11,31,Eric Clapton,Change The World,17099
1997-01-11,32,Amber,This Is Your Night,17073
1997-01-11,33,112,Come See Me,17189
1997-01-11,34,702,Steelo,17143
1997-01-11,35,OutKast,ATLiens,17199
1997-01-11,36,Nate Dogg Featuring Snoop Doggy Dogg,Never Leave Me Alone,17186
1997-01-11,37,Quad City DJ's,"Space Jam (From ""Space Jam"")",-1
1997-01-11,38,The Cranberries,When You're Gone/Free To Decide,17196
1997-01-11,39,Mack 10 & Tha Dogg Pound,"Nothin' But The Cavi Hit (From ""Rhyme & Reason"")",17212
1997-01-11,40,Alanis Morissette,You Learn/You Oughta Know,-1
1997-01-11,41,Westside Connection,Bow Down,17151
1997-01-11,42,Dishwalla,Counting Blue Cars,17021
1997-01-11,43,John Mellencamp,Key West Intermezzo (I Saw You First),17132
1997-01-11,44,dc Talk,Between You And Me,17192
1997-01-11,45,The Smashing Pumpkins,Thirty-Three,17201
1997-01-11,46,Bryan Adams,Let's Make A Night To Remember,17133
1997-01-11,47,LL Cool J,Loungin,17090
1997-01-11,48,Ghost Town DJ's,My Boo,17086
1997-01-11,49,Donell Jones,Knocks Me Off My Feet,17179
1997-01-11,50,LL Cool J,"Ain't Nobody (From ""Beavis And Butt-Head Do America"")",-1
1997-01-11,51,Aaliyah,If Your Girl Only Knew,17131
1997-01-11,52,Donna Lewis,Without Love,17211
1997-01-11,53,The Blackout Allstars,I Like It,17208
1997-01-11,54,Gloria Estefan,I'm Not Giving You Up,17207
1997-01-11,55,Johnny Gill Featuring Roger Troutman,It's Your Body,17213
1997-01-11,56,Total,When Boy Meets Girl,17178
1997-01-11,57,K-Ci & JoJo,"How Could You (From ""Bulletproof"")",-1
1997-01-11,58,Duncan Sheik,Barely Breathing,17203
1997-01-11,59,Better Than Ezra,Desperately Wanting,17216
1997-01-11,60,Metallica,Hero Of The Day,17188
1997-01-11,61,Rod Stewart,If We Fall In Love Tonight,17194
1997-01-11,62,Da Brat,Sittin' On Top Of The World,17164
1997-01-11,63,The Braids,"Bohemian Rhapsody (From ""High School High"")",17169
1997-01-11,64,Luscious Jackson,Naked Eye,17219
1997-01-11,65,Dru Hill,In My Bed,17228
1997-01-11,66,Alan Jackson,Little Bitty,17195
1997-01-11,67,Richie Rich,Let's Ride,17205
1997-01-11,68,Kenny G,The Moment,-1
1997-01-11,69,Rockell,I Fell In Love,17191
1997-01-11,70,Goodfellaz,Sugar Honey Ice Tea,17214
1997-01-11,71,R.E.M.,Bittersweet Me,17193
1997-01-11,72,New Edition,Hit Me Off,17130
1997-01-11,73,Warren G Featuring Adina Howard,"What's Love Got To Do With It (From ""Supercop"")",-1
1997-01-11,74,Lost Boyz,Get Up,17224
1997-01-11,75,Shania Twain,God Bless The Child,17220
1997-01-11,76,Melissa Etheridge,Nowhere To Go,17165
1997-01-11,77,Wild Orchid,At Night I Pray,17156
1997-01-11,78,Freak Nasty,Da' Dip,17222
1997-01-11,79,John Michael Montgomery,Friends,17221
1997-01-11,80,Los Del Rio,Macarena Christmas,17217
1997-01-11,81,Le Click,Tonight Is The Night,16817
1997-01-11,82,Robert Miles Featuring Maria Nayler,One And One,17161
1997-01-11,83,Monifah,You Don't Have To Love Me,17226
1997-01-11,84,The Original,I Luv U Baby,17170
1997-01-11,85,The Roots,What They Do,17229
1997-01-11,86,The Isley Brothers Featuring Angela Winbush,Floatin' On Your Love,17154
1997-01-11,87,Camp Lo,Luchini aka (This Is It),17223
1997-01-11,88,The Tony Rich Project,Leavin',17209
1997-01-11,89,Luther Vandross,I Can Make It Better,17218
1997-01-11,90,Mista,Lady,17225
1997-01-11,91,The Wonders,"That Thing You Do! (From ""That Thing You Do!"")",17167
1997-01-11,92,Trace Adkins,Every Light In The House,17197
1997-01-11,93,Susanna Hoffs,All I Want,17206
1997-01-11,94,Phil Collins,Dance Into The Light,17176
1997-01-11,95,Lost Boyz,Music Makes Me High,17158
1997-01-11,96,The Isley Brothers,Tears,17230
1997-01-11,97,Deborah Cox,The Sound Of My Tears,17227
1997-01-11,98,Elton John,You Can Make History (Young Again),17177
1997-01-11,99,Johnny Gill,Let's Get The Mood Right,17149
1997-01-11,100,Amanda Marshall,Birmingham,17155
1997-01-18,1,Toni Braxton,Un-Break My Heart,17175
1997-01-18,2,En Vogue,Don't Let Go (Love),17184
1997-01-18,3,R. Kelly,"I Believe I Can Fly (From ""Space Jam"")",17210
1997-01-18,4,Keith Sweat Featuring Athena Cage,Nobody,17157
1997-01-18,5,Whitney Houston,"I Believe In You And Me (From ""The Preacher's Wife"")",-1
1997-01-18,6,BLACKstreet (Featuring Dr. Dre),No Diggity,17166
1997-01-18,7,Merril Bainbridge,Mouth,17139
1997-01-18,8,New Edition,I'm Still In Love With You,17183
1997-01-18,9,Celine Dion,It's All Coming Back To Me Now,17120
1997-01-18,10,Seal,"Fly Like An Eagle (From ""Space Jam"")",17215
1997-01-18,11,Sheryl Crow,If It Makes You Happy,17147
1997-01-18,12,No Mercy,Where Do You Go,17087
1997-01-18,13,Journey,When You Love A Woman,17174
1997-01-18,14,Barbra Streisand & Bryan Adams,"I Finally Found Someone (From ""The Mirror Has Two Faces"")",-1
1997-01-18,15,Az Yet,"Last Night (From ""The Nutty Professor"")",-1
1997-01-18,16,Donna Lewis,I Love You Always Forever,17081
1997-01-18,17,Ginuwine,Pony,17140
1997-01-18,18,Lil' Kim Featuring Puff Daddy,No Time,17187
1997-01-18,19,Los Del Rio,Macarena (Bayside Boys Mix),-1
1997-01-18,20,Jewel,Foolish Games/You Were Meant For Me,17198
1997-01-18,21,Mint Condition,What Kind Of Man Would I Be,17142
1997-01-18,22,MC Lyte,Cold Rock A Party,17200
1997-01-18,23,Gina G,Ooh Aah... Just A Little Bit,17202
1997-01-18,24,Keith Sweat,Twisted,17074
1997-01-18,25,Eric Clapton,Change The World,17099
1997-01-18,26,Toni Braxton,You're Makin' Me High/Let It Flow,17066
1997-01-18,27,Madonna,"You Must Love Me (From ""Evita"")",-1
1997-01-18,28,Amber,This Is Your Night,17073
1997-01-18,29,"Babyface Featuring LL Cool J, Howard Hewett, Jody Watley & Jeffrey Daniels",This Is For The Lover In You,17173
1997-01-18,30,Dishwalla,Counting Blue Cars,17021
1997-01-18,31,Alanis Morissette,You Learn/You Oughta Know,-1
1997-01-18,32,The Cranberries,When You're Gone/Free To Decide,17196
1997-01-18,33,112,Come See Me,17189
1997-01-18,34,Dru Hill,"Tell Me (From ""Eddie"")",17134
1997-01-18,35,Nas,Street Dreams,17185
1997-01-18,36,John Mellencamp,Key West Intermezzo (I Saw You First),17132
1997-01-18,37,dc Talk,Between You And Me,17192
1997-01-18,38,Montell Jordan,Falling,17159
1997-01-18,39,Mack 10 & Tha Dogg Pound,"Nothin' But The Cavi Hit (From ""Rhyme & Reason"")",17212
1997-01-18,40,Ghost Town DJ's,My Boo,17086
1997-01-18,41,702,Steelo,17143
1997-01-18,42,The Smashing Pumpkins,Thirty-Three,17201
1997-01-18,43,Nate Dogg Featuring Snoop Doggy Dogg,Never Leave Me Alone,17186
1997-01-18,44,Bryan Adams,Let's Make A Night To Remember,17133
1997-01-18,45,Quad City DJ's,"Space Jam (From ""Space Jam"")",-1
1997-01-18,46,LL Cool J,"Ain't Nobody (From ""Beavis And Butt-Head Do America"")",-1
1997-01-18,47,Westside Connection,Bow Down,17151
1997-01-18,48,LL Cool J,Loungin,17090
1997-01-18,49,OutKast,ATLiens,17199
1997-01-18,50,Donna Lewis,Without Love,17211
1997-01-18,51,The Blackout Allstars,I Like It,17208
1997-01-18,52,Duncan Sheik,Barely Breathing,17203
1997-01-18,53,Dru Hill,In My Bed,17228
1997-01-18,54,Gloria Estefan,I'm Not Giving You Up,17207
1997-01-18,55,Johnny Gill Featuring Roger Troutman,It's Your Body,17213
1997-01-18,56,Rod Stewart,If We Fall In Love Tonight,17194
1997-01-18,57,Better Than Ezra,Desperately Wanting,17216
1997-01-18,58,Donell Jones,Knocks Me Off My Feet,17179
1997-01-18,59,Total,When Boy Meets Girl,17178
1997-01-18,60,Luscious Jackson,Naked Eye,17219
1997-01-18,61,Rockell,I Fell In Love,17191
1997-01-18,62,SWV,It's All About U,17231
1997-01-18,63,K-Ci & JoJo,"How Could You (From ""Bulletproof"")",-1
1997-01-18,64,Goodfellaz,Sugar Honey Ice Tea,17214
1997-01-18,65,Metallica,Hero Of The Day,17188
1997-01-18,66,The Braids,"Bohemian Rhapsody (From ""High School High"")",17169
1997-01-18,67,Richie Rich,Let's Ride,17205
1997-01-18,68,Le Click,Tonight Is The Night,16817
1997-01-18,69,Freak Nasty,Da' Dip,17222
1997-01-18,70,Melissa Etheridge,Nowhere To Go,17165
1997-01-18,71,The Roots,What They Do,17229
1997-01-18,72,Lost Boyz,Get Up,17224
1997-01-18,73,R.E.M.,Bittersweet Me,17193
1997-01-18,74,Kenny G,The Moment,-1
1997-01-18,75,Shania Twain,God Bless The Child,17220
1997-01-18,76,Da Brat,Sittin' On Top Of The World,17164
1997-01-18,77,Wild Orchid,At Night I Pray,17156
1997-01-18,78,John Michael Montgomery,Friends,17221
1997-01-18,79,Susanna Hoffs,All I Want,17206
1997-01-18,80,Phil Collins,Dance Into The Light,17176
1997-01-18,81,Warren G Featuring Adina Howard,"What's Love Got To Do With It (From ""Supercop"")",-1
1997-01-18,82,The Isley Brothers Featuring Angela Winbush,Floatin' On Your Love,17154
1997-01-18,83,Monifah,You Don't Have To Love Me,17226
1997-01-18,84,The Prodigy,Firestarter,17232
1997-01-18,85,Elton John,You Can Make History (Young Again),17177
1997-01-18,86,Robert Miles Featuring Maria Nayler,One And One,17161
1997-01-18,87,Camp Lo,Luchini aka (This Is It),17223
1997-01-18,88,Luther Vandross,I Can Make It Better,17218
1997-01-18,89,Amanda Marshall,Birmingham,17155
1997-01-18,90,Amber,Colour Of Love,17233
1997-01-18,91,Lost Boyz,Music Makes Me High,17158
1997-01-18,92,The Isley Brothers,Tears,17230
1997-01-18,93,The Original,I Luv U Baby,17170
1997-01-18,94,The Tony Rich Project,Leavin',17209
1997-01-18,95,Alan Jackson,Little Bitty,17195
1997-01-18,96,The Wonders,"That Thing You Do! (From ""That Thing You Do!"")",17167
1997-01-18,97,Deborah Cox,The Sound Of My Tears,17227
1997-01-18,98,Trace Adkins,Every Light In The House,17197
1997-01-18,99,Mista,Lady,17225
1997-01-18,100,Johnny Gill,Let's Get The Mood Right,17149
1997-01-25,1,Toni Braxton,Un-Break My Heart,17175
1997-01-25,2,En Vogue,Don't Let Go (Love),17184
1997-01-25,3,R. Kelly,"I Believe I Can Fly (From ""Space Jam"")",17210
1997-01-25,4,Keith Sweat Featuring Athena Cage,Nobody,17157
1997-01-25,5,Whitney Houston,"I Believe In You And Me (From ""The Preacher's Wife"")",-1
1997-01-25,6,BLACKstreet (Featuring Dr. Dre),No Diggity,17166
1997-01-25,7,Merril Bainbridge,Mouth,17139
1997-01-25,8,New Edition,I'm Still In Love With You,17183
1997-01-25,9,Celine Dion,It's All Coming Back To Me Now,17120
1997-01-25,10,Sheryl Crow,If It Makes You Happy,17147
1997-01-25,11,Spice Girls,Wannabe,17234
1997-01-25,12,No Mercy,Where Do You Go,17087
1997-01-25,13,Jewel,Foolish Games/You Were Meant For Me,17198
1997-01-25,14,Journey,When You Love A Woman,17174
1997-01-25,15,Seal,"Fly Like An Eagle (From ""Space Jam"")",17215
1997-01-25,16,Donna Lewis,I Love You Always Forever,17081
1997-01-25,17,Gina G,Ooh Aah... Just A Little Bit,17202
1997-01-25,18,Lil' Kim Featuring Puff Daddy,No Time,17187
1997-01-25,19,MC Lyte,Cold Rock A Party,17200
1997-01-25,20,Barbra Streisand & Bryan Adams,"I Finally Found Someone (From ""The Mirror Has Two Faces"")",-1
1997-01-25,21,Az Yet,"Last Night (From ""The Nutty Professor"")",-1
1997-01-25,22,Keith Sweat,Twisted,17074
1997-01-25,23,Ginuwine,Pony,17140
1997-01-25,24,Amber,This Is Your Night,17073
1997-01-25,25,Eric Clapton,Change The World,17099
1997-01-25,26,Toni Braxton,You're Makin' Me High/Let It Flow,17066
1997-01-25,27,Mint Condition,What Kind Of Man Would I Be,17142
1997-01-25,28,Madonna,"You Must Love Me (From ""Evita"")",-1
1997-01-25,29,The Cranberries,When You're Gone/Free To Decide,17196
1997-01-25,30,Dishwalla,Counting Blue Cars,17021
1997-01-25,31,Alanis Morissette,You Learn/You Oughta Know,-1
1997-01-25,32,Puff Daddy (Featuring Mase),Can't Nobody Hold Me Down,17235
1997-01-25,33,Erykah Badu,On & On,17236
1997-01-25,34,Los Del Rio,Macarena (Bayside Boys Mix),-1
1997-01-25,35,Dru Hill,In My Bed,17228
1997-01-25,36,"Babyface Featuring LL Cool J, Howard Hewett, Jody Watley & Jeffrey Daniels",This Is For The Lover In You,17173
1997-01-25,37,John Mellencamp,Key West Intermezzo (I Saw You First),17132
1997-01-25,38,The Blackout Allstars,I Like It,17208
1997-01-25,39,Mack 10 & Tha Dogg Pound,"Nothin' But The Cavi Hit (From ""Rhyme & Reason"")",17212
1997-01-25,40,Gloria Estefan,I'm Not Giving You Up,17207
1997-01-25,41,Duncan Sheik,Barely Breathing,17203
1997-01-25,42,dc Talk,Between You And Me,17192
1997-01-25,43,Dru Hill,"Tell Me (From ""Eddie"")",17134
1997-01-25,44,The Smashing Pumpkins,Thirty-Three,17201
1997-01-25,45,Ghost Town DJ's,My Boo,17086
1997-01-25,46,Donna Lewis,Without Love,17211
1997-01-25,47,112,Come See Me,17189
1997-01-25,48,Bryan Adams,Let's Make A Night To Remember,17133
1997-01-25,49,Nate Dogg Featuring Snoop Doggy Dogg,Never Leave Me Alone,17186
1997-01-25,50,Quad City DJ's,"Space Jam (From ""Space Jam"")",-1
1997-01-25,51,Montell Jordan,Falling,17159
1997-01-25,52,LL Cool J,"Ain't Nobody (From ""Beavis And Butt-Head Do America"")",-1
1997-01-25,53,Nas,Street Dreams,17185
1997-01-25,54,702,Steelo,17143
1997-01-25,55,Johnny Gill Featuring Roger Troutman,It's Your Body,17213
1997-01-25,56,Westside Connection,Bow Down,17151
1997-01-25,57,Better Than Ezra,Desperately Wanting,17216
1997-01-25,58,Rod Stewart,If We Fall In Love Tonight,17194
1997-01-25,59,Luscious Jackson,Naked Eye,17219
1997-01-25,60,OutKast,ATLiens,17199
1997-01-25,61,SWV,It's All About U,17231
1997-01-25,62,Donell Jones,Knocks Me Off My Feet,17179
1997-01-25,63,Freak Nasty,Da' Dip,17222
1997-01-25,64,Goodfellaz,Sugar Honey Ice Tea,17214
1997-01-25,65,The Roots,What They Do,17229
1997-01-25,66,Rockell,I Fell In Love,17191
1997-01-25,67,The Prodigy,Firestarter,17232
1997-01-25,68,Lost Boyz,Get Up,17224
1997-01-25,69,Total,When Boy Meets Girl,17178
1997-01-25,70,Camp Lo,Luchini aka (This Is It),17223
1997-01-25,71,Metallica,Hero Of The Day,17188
1997-01-25,72,The Isley Brothers,Tears,17230
1997-01-25,73,K-Ci & JoJo,"How Could You (From ""Bulletproof"")",-1
1997-01-25,74,The Braids,"Bohemian Rhapsody (From ""High School High"")",17169
1997-01-25,75,Richie Rich,Let's Ride,17205
1997-01-25,76,Melissa Etheridge,Nowhere To Go,17165
1997-01-25,77,Susanna Hoffs,All I Want,17206
1997-01-25,78,John Michael Montgomery,Friends,17221
1997-01-25,79,Leah Andreone,"It's Alright, It's Ok",17237
1997-01-25,80,Kenny G,The Moment,-1
1997-01-25,81,Elton John,You Can Make History (Young Again),17177
1997-01-25,82,Monifah,You Don't Have To Love Me,17226
1997-01-25,83,R.E.M.,Bittersweet Me,17193
1997-01-25,84,Amber,Colour Of Love,17233
1997-01-25,85,Amanda Marshall,Birmingham,17155
1997-01-25,86,Wild Orchid,At Night I Pray,17156
1997-01-25,87,The Chemical Brothers,Setting Sun,17238
1997-01-25,88,Phil Collins,Dance Into The Light,17176
1997-01-25,89,Love Tribe,Stand Up,17239
1997-01-25,90,Luther Vandross,I Can Make It Better,17218
1997-01-25,91,Brady Seals,"Another You, Another Me",17240
1997-01-25,92,Livin' Joy,Don't Stop Movin',17241
1997-01-25,93,Robert Miles Featuring Maria Nayler,One And One,17161
1997-01-25,94,Shania Twain,God Bless The Child,17220
1997-01-25,95,Da Brat,Sittin' On Top Of The World,17164
1997-01-25,96,The Original,I Luv U Baby,17170
1997-01-25,97,Warren G Featuring Adina Howard,"What's Love Got To Do With It (From ""Supercop"")",-1
1997-01-25,98,The Tony Rich Project,Leavin',17209
1997-01-25,99,The Isley Brothers Featuring Angela Winbush,Floatin' On Your Love,17154
1997-01-25,100,Deborah Cox,The Sound Of My Tears,17227
1997-02-01,1,Toni Braxton,Un-Break My Heart,17175
1997-02-01,2,En Vogue,Don't Let Go (Love),17184
1997-02-01,3,R. Kelly,"I Believe I Can Fly (From ""Space Jam"")",17210
1997-02-01,4,Whitney Houston,"I Believe In You And Me (From ""The Preacher's Wife"")",-1
1997-02-01,5,Keith Sweat Featuring Athena Cage,Nobody,17157
1997-02-01,6,Spice Girls,Wannabe,17234
1997-02-01,7,BLACKstreet (Featuring Dr. Dre),No Diggity,17166
1997-02-01,8,New Edition,I'm Still In Love With You,17183
1997-02-01,9,Jewel,Foolish Games/You Were Meant For Me,17198
1997-02-01,10,Merril Bainbridge,Mouth,17139
1997-02-01,11,Puff Daddy (Featuring Mase),Can't Nobody Hold Me Down,17235
1997-02-01,12,Gina G,Ooh Aah... Just A Little Bit,17202
1997-02-01,13,No Mercy,Where Do You Go,17087
1997-02-01,14,Celine Dion,It's All Coming Back To Me Now,17120
1997-02-01,15,MC Lyte,Cold Rock A Party,17200
1997-02-01,16,Sheryl Crow,If It Makes You Happy,17147
1997-02-01,17,Journey,When You Love A Woman,17174
1997-02-01,18,Donna Lewis,I Love You Always Forever,17081
1997-02-01,19,Babyface,Every Time I Close My Eyes,17242
1997-02-01,20,Seal,"Fly Like An Eagle (From ""Space Jam"")",17215
1997-02-01,21,Az Yet,"Last Night (From ""The Nutty Professor"")",-1
1997-02-01,22,Barbra Streisand & Bryan Adams,"I Finally Found Someone (From ""The Mirror Has Two Faces"")",-1
1997-02-01,23,Ginuwine,Pony,17140
1997-02-01,24,Lil' Kim Featuring Puff Daddy,No Time,17187
1997-02-01,25,Dru Hill,In My Bed,17228
1997-02-01,26,Keith Sweat,Twisted,17074
1997-02-01,27,Erykah Badu,On & On,17236
1997-02-01,28,Amber,This Is Your Night,17073
1997-02-01,29,The Cranberries,When You're Gone/Free To Decide,17196
1997-02-01,30,Toni Braxton,You're Makin' Me High/Let It Flow,17066
1997-02-01,31,Eric Clapton,Change The World,17099
1997-02-01,32,Dishwalla,Counting Blue Cars,17021
1997-02-01,33,Madonna,"You Must Love Me (From ""Evita"")",-1
1997-02-01,34,The Blackout Allstars,I Like It,17208
1997-02-01,35,Mint Condition,What Kind Of Man Would I Be,17142
1997-02-01,36,Alanis Morissette,You Learn/You Oughta Know,-1
1997-02-01,37,Duncan Sheik,Barely Breathing,17203
1997-02-01,38,Mack 10 & Tha Dogg Pound,"Nothin' But The Cavi Hit (From ""Rhyme & Reason"")",17212
1997-02-01,39,The Smashing Pumpkins,Thirty-Three,17201
1997-02-01,40,John Mellencamp,Key West Intermezzo (I Saw You First),17132
1997-02-01,41,Donna Lewis,Without Love,17211
1997-02-01,42,Los Del Rio,Macarena (Bayside Boys Mix),-1
