date,rank,artist,song,lyricId
1962-01-06,1,The Tokens,The Lion Sleeps Tonight,1088
1962-01-06,2,Chubby Checker,The Twist,349
1962-01-06,3,Bobby Vee,Run To Him,1086
1962-01-06,4,Joey Dee & the Starliters,Peppermint Twist - Part I,1098
1962-01-06,5,Elvis Presley With The Jordanaires,Can't Help Falling In Love,-1
1962-01-06,6,Neil Sedaka,"Happy Birthday, Sweet Sixteen",1087
1962-01-06,7,James Darren,Goodbye Cruel World,1052
1962-01-06,8,Leroy Van Dyke,Walk On By,1073
1962-01-06,9,The Lettermen,When I Fall In Love,1101
1962-01-06,10,Ray Charles and his Orchestra,Unchain My Heart,-1
1962-01-06,11,Connie Francis,When The Boy In Your Arms (Is The Boy In Your Heart),1099
1962-01-06,12,Bing Crosby,White Christmas,533
1962-01-06,13,The Marvelettes,Please Mr. Postman,973
1962-01-06,14,The Angels,'Til,1053
1962-01-06,15,Barbara George,I Know (You Don't Love Me No More),1096
1962-01-06,16,Linda Scott,I Don't Know Why,1070
1962-01-06,17,Sandy Nelson,Let There Be Drums,-1
1962-01-06,18,Brook Benton,Revenge,1100
1962-01-06,19,Henry Mancini And His Orchestra,Moon River,1038
1962-01-06,20,The Crystals,There's No Other (Like My Baby),1104
1962-01-06,21,Bobby Rydell/Chubby Checker,Jingle Bell Rock,-1
1962-01-06,22,The Harry Simeone Chorale,The Little Drummer Boy,21
1962-01-06,23,Elvis Presley With The Jordanaires,Rock-A-Hula Baby,-1
1962-01-06,24,Gene Pitney,Town Without Pity,1071
1962-01-06,25,The Impressions,Gypsy Woman,1057
1962-01-06,26,Connie Francis,Baby's First Christmas,1129
1962-01-06,27,Jerry Butler,Moon River,1032
1962-01-06,28,Burl Ives,A Little Bitty Tear,1138
1962-01-06,29,James Ray,If You Gotta Make A Fool Of Somebody,1102
1962-01-06,30,Dion,The Wanderer,1119
1962-01-06,31,Jimmy Elledge,Funny How Time Slips Away,1097
1962-01-06,32,The Highwaymen,Cotton Fields,1115
1962-01-06,33,Fats Domino,Jambalaya (On The Bayou),1127
1962-01-06,34,The Shirelles,Baby It's You,1137
1962-01-06,35,Kenny Dino,Your Ma Said You Cried In Your Sleep Last Night,1076
1962-01-06,36,Ferrante & Teicher,Tonight,1049
1962-01-06,37,Pat Boone,Johnny Will,1089
1962-01-06,38,Del Shannon,Hey! Little Girl,1108
1962-01-06,39,David Seville And The Chipmunks,The Chipmunk Song (Christmas Don't Be Late),57
1962-01-06,40,Jimmy Dean,Big Bad John,1017
1962-01-06,41,Bobby Helms,Jingle Bell Rock,535
1962-01-06,42,Ike & Tina Turner,Poor Fool,1112
1962-01-06,43,The Chantels,"Well, I Told You",1094
1962-01-06,44,Phil McLean,Small Sad Sam,1121
1962-01-06,45,Vic Dana,Little Altar Boy,1114
1962-01-06,46,Sue Thompson,Norman,1122
1962-01-06,47,David Seville And The Chipmunks,Rudolph The Red Nosed Reindeer,547
1962-01-06,48,Gary U.S. Bonds,Dear Lady Twist,1128
1962-01-06,49,Solomon Burke,Just Out Of Reach (Of My Two Open Arms),998
1962-01-06,50,Brenda Lee,Rockin' Around The Christmas Tree,534
1962-01-06,51,Bobby Bland,Turn On Your Love Light,1120
1962-01-06,52,Bill Black's Combo,Twist-Her,-1
1962-01-06,53,Bobby Darin,Irresistible You,1134
1962-01-06,54,Johnny Tillotson,Dreamy Eyes,1125
1962-01-06,55,Jimmy Dean,Dear Ivan,1157
1962-01-06,56,The Highwaymen,The Gypsy Rover,1082
1962-01-06,57,Si Zentner And His Orchestra,Up A Lazy River,-1
1962-01-06,58,Frank Sinatra,Pocketful Of Miracles,1142
1962-01-06,59,Frank Slay And His Orchestra,Flying Circle,1136
1962-01-06,60,Lee Dorsey,Do-Re-Mi,1139
1962-01-06,61,Roger Williams,Maria,1131
1962-01-06,62,Gladys Knight And The Pips,Letter Full Of Tears,1135
1962-01-06,63,Bobby Darin,Multiplication,1141
1962-01-06,64,Ral Donner,She's Everything (I Wanted You To Be),1147
1962-01-06,65,Chubby Checker,Let's Twist Again,841
1962-01-06,66,Glen Campbell,"Turn Around, Look At Me",1072
1962-01-06,67,Jimmy McCracklin,Just Got To Know,1132
1962-01-06,68,Brenda Lee,Fool #1,1019
1962-01-06,69,Bobby Vee,Walkin' With My Angel,1113
1962-01-06,70,Sims Twins,Soothe Me,1066
1962-01-06,71,The Showmen,It Will Stand,1092
1962-01-06,72,The G-Clefs,I Understand (Just How You Feel),991
1962-01-06,73,David Seville And The Chipmunks,Alvin's Harmonica,1148
1962-01-06,74,The Dave Brubeck Quartet,Unsquare Dance,-1
1962-01-06,75,John D. Loudermilk,Language Of Love,1080
1962-01-06,76,Charles Brown,Please Come Home For Christmas,1149
1962-01-06,77,Dick Dale and The Del-Tones,Let's Go Trippin',-1
1962-01-06,78,Ace Cannon,Tuff,1151
