date,rank,artist,song,lyricId
1991-01-05,1,Madonna,Justify My Love,15256
1991-01-05,2,Stevie B,Because I Love You (The Postman Song),15213
1991-01-05,3,Bette Midler,From A Distance,15212
1991-01-05,4,Damn Yankees,High Enough,15201
1991-01-05,5,DNA Featuring Suzanne Vega,Tom's Diner,15215
1991-01-05,6,Wilson Phillips,Impulsive,15219
1991-01-05,7,Janet Jackson,Love Will Never Do (Without You),15261
1991-01-05,8,Ralph Tresvant,Sensitivity,15239
1991-01-05,9,Surface,The First Time,15244
1991-01-05,10,Whitney Houston,I'm Your Baby Tonight,15225
1991-01-05,11,C+C Music Factory,Gonna Make You Sweat (Everybody Dance Now),15258
1991-01-05,12,George Michael,Freedom,15233
1991-01-05,13,Winger,Miles Away,15223
1991-01-05,14,Vanilla Ice,Play That Funky Music,15278
1991-01-05,15,UB40,The Way You Do The Things You Do,15199
1991-01-05,16,Nelson,After The Rain,15242
1991-01-05,17,Poison,Something To Believe In,15211
1991-01-05,18,Jon Bon Jovi,"Miracle (From ""Young Guns II"")",15232
1991-01-05,19,Mariah Carey,Love Takes Time,15197
1991-01-05,20,Will To Power,I'm Not In Love,15257
1991-01-05,21,Cathy Dennis,Just Another Dream,15235
1991-01-05,22,Steve Winwood,One And Only Man,15238
1991-01-05,23,Deee-Lite,Groove Is In The Heart,15198
1991-01-05,24,The Outfield,For You,15240
1991-01-05,25,Phil Collins,Hang In Long Enough,15248
1991-01-05,26,2 In A Room,Wiggle It,15217
1991-01-05,27,Elisa Fiorillo,On The Way Up,15208
1991-01-05,28,Debbie Gibson,Anything Is Possible,15259
1991-01-05,29,Keith Sweat,I'll Give All My Love To You,15270
1991-01-05,30,Robert Palmer,You're Amazing,15260
1991-01-05,31,Dino,Gentle,15250
1991-01-05,32,INXS,Disappear,15268
1991-01-05,33,Tony Toni Tone,Feels Good,15182
1991-01-05,34,Alias,More Than Words Can Say,15190
1991-01-05,35,Heart,Stranded,15200
1991-01-05,36,LL Cool J,Around The Way Girl,15272
1991-01-05,37,Whitney Houston,All The Man That I Need,15294
1991-01-05,38,Breathe Featuring David Glasper,Does She Love That Man?,-1
1991-01-05,39,Celine Dion,Where Does My Heart Beat Now,15281
1991-01-05,40,Warrant,I Saw Red,15273
1991-01-05,41,The Righteous Brothers,Unchained Melody,3268
1991-01-05,42,Too $hort,The Ghetto,15263
1991-01-05,43,Elton John,You Gotta Love Someone,15267
1991-01-05,44,Pebbles,Love Makes Things Happen,15274
