date,rank,artist,song,lyricId
1979-01-06,1,Bee Gees,Too Much Heaven,10489
1979-01-06,2,Chic,Le Freak,10462
1979-01-06,3,Billy Joel,My Life,10469
1979-01-06,4,Barbra Streisand & Neil Diamond,You Don't Bring Me Flowers,10461
1979-01-06,5,Alicia Bridges,I Love The Nightlife (Disco 'round),10333
1979-01-06,6,Dr. Hook,Sharing The Night Together,10410
1979-01-06,7,Village People,Y.M.C.A.,10458
1979-01-06,8,Toto,Hold The Line,10439
1979-01-06,9,Andy Gibb,(Our Love) Don't Throw It All Away,10445
1979-01-06,10,Linda Ronstadt,Ooh Baby Baby,10479
1979-01-06,11,Eric Clapton And His Band,Promises,10448
1979-01-06,12,Alice Cooper,How You Gonna See Me Now,10453
1979-01-06,13,Olivia Newton-John,A Little More Love,10497
1979-01-06,14,Bob Seger & The Silver Bullet Band,We've Got Tonight,10464
1979-01-06,15,"Earth, Wind & Fire",September,10490
1979-01-06,16,Hot Chocolate,Every 1's A Winner,10482
1979-01-06,17,Nicolette Larson,Lotta Love,10499
1979-01-06,18,Eagles,Please Come Home For Christmas,10508
1979-01-06,19,Ace Frehley,New York Groove,10449
1979-01-06,20,The Pointer Sisters,Fire,10486
1979-01-06,21,Chaka Khan,I'm Every Woman,10441
1979-01-06,22,Ian Matthews,Shake It,10495
1979-01-06,23,Gino Vannelli,I Just Wanna Stop,10405
1979-01-06,24,Leif Garrett,I Was Made For Dancin',10485
1979-01-06,25,Queen,Bicycle Race/Fat Bottomed Girls,10481
1979-01-06,26,Al Stewart,Time Passages,10430
1979-01-06,27,Rod Stewart,Da Ya Think I'm Sexy?,10527
1979-01-06,28,Chanson,Don't Hold Back,10483
1979-01-06,29,Dan Hartman,Instant Replay,10450
1979-01-06,30,Livingston Taylor,I Will Be In Love With You,10459
1979-01-06,31,Barry Manilow,Somewhere In The Night,10517
1979-01-06,32,Blues Brothers,Soul Man,10513
1979-01-06,33,Boston,A Man I'll Never Be,10491
1979-01-06,34,Kenny Rogers,The Gambler,10472
1979-01-06,35,The Cars,My Best Friend's Girl,10456
1979-01-06,36,Talking Heads,Take Me To The River,10476
1979-01-06,37,Melissa Manchester,Don't Cry Out Loud,10492
1979-01-06,38,Donna Summer,MacArthur Park,10404
1979-01-06,39,Gerry Rafferty,Home And Dry,10503
1979-01-06,40,Cheryl Lynn,Got To Be Real,10502
1979-01-06,41,Rick James,Mary Jane,10471
1979-01-06,42,Rose Royce,Love Don't Live Here Anymore,10509
1979-01-06,43,Meat Loaf,You Took The Words Right Out Of My Mouth,10488
1979-01-06,44,The J. Geils Band,One Last Kiss,10494
1979-01-06,45,The Rolling Stones,Shattered,10518
1979-01-06,46,Dolly Parton,Baby I'm Burnin',10514
1979-01-06,47,Exile,You Thrill Me,10498
1979-01-06,48,Cooper Brothers,The Dream Never Dies,10467
1979-01-06,49,Captain & Tennille,You Need A Woman Tonight,10510
1979-01-06,50,Gene Simmons,Radioactive,10504
1979-01-06,51,Firefall,Strange Way,10431
1979-01-06,52,Ambrosia,How Much I Feel,10395
1979-01-06,53,Nigel Olsson,Dancin' Shoes,10519
1979-01-06,54,Chicago,No Tell Lover,10529
1979-01-06,55,Daryl Hall John Oates,I Don't Wanna Lose You,10512
1979-01-06,56,Heart,Straight On,10421
1979-01-06,57,Peaches & Herb,Shake Your Groove Thing,10521
1979-01-06,58,Foreigner,"Blue Morning, Blue Day",10528
1979-01-06,59,Paul Davis,Sweet Life,10391
1979-01-06,60,John Paul Young,Lost In Your Love,10515
1979-01-06,61,Gloria Gaynor,I Will Survive,10522
1979-01-06,62,Kenny Loggins,Easy Driver,10505
1979-01-06,63,Bobby Caldwell,What You Won't Do For Love,10530
1979-01-06,64,Elton John,Part-Time Love,10480
1979-01-06,65,Foreigner,Double Vision,10420
1979-01-06,66,Player,Silver Lining,10520
1979-01-06,67,Dan Fogelberg/Tim Weisberg,The Power Of Gold,10446
1979-01-06,68,Marshall Hain,Dancing In The City,10516
1979-01-06,69,Faith Band,Dancin' Shoes,10524
1979-01-06,70,Glenn Sutton,The Football Card,10537
1979-01-06,71,Paul Stanley,"Hold Me, Touch Me",10473
1979-01-06,72,Eddie Money,You've Really Got A Hold On Me,10500
1979-01-06,73,Dobie Gray,You Can Do It,10532
1979-01-06,74,Engelbert Humperdinck,This Moment In Time,10531
1979-01-06,75,Styx,Sing For The Day,10538
1979-01-06,76,Santana,Stormy,10539
1979-01-06,77,Stephen Bishop,Animal House,10533
1979-01-06,78,Yvonne Elliman,Moment By Moment,10534
1979-01-06,79,Fotomaker,Miles Away,-1
1979-01-06,80,The Babys,Every Time I Think Of You,10540
