sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
-0.9764,0.126,0.704,0.171,2.0,96.28,4.03,12,394,338,38,18,Joe South and The Believers,Walk A Mile In My Shoes,6102
0.9998,0.121,0.822,0.057,2.6,89.34,3.89,337,4616,3646,493,0,Sly & The Family Stone,Thank You Falettinme Be Mice Elf Agin/Everybody Is A Star,6103
0.9581,0.145,0.823,0.032,0.8,99.43,2.32,7,201,167,29,7,The 5th Dimension,Blowing Away,6104
0.9848,0.138,0.862,0.0,0.5,105.55,3.24,7,291,266,33,6,The Rascals,Hold On,6105
0.9748,0.221,0.6,0.179,1.2,103.93,4.05,24,540,477,49,4,The New Hope,Won't Find Better (Than Me),6106
0.9979,0.356,0.573,0.071,-0.9,109.0,1.88,0,288,264,56,52,Rotary Connection,Want You To Know,6107
0.91,0.248,0.539,0.214,0.4,100.44,2.25,5,289,246,51,10,Candi Staton,I'm Just A Prisoner (Of Your Good Lovin'),6108
0.9998,0.121,0.822,0.057,2.6,89.34,3.89,337,4616,3646,493,0,Joe Simon,Moon Walk Part 1,6109
-0.9999,0.093,0.742,0.164,0.9,99.33,3.17,388,5707,4859,822,20,Marvin Gaye,How Can I Forget/Gonna Give Her All The Love I've Got,6110
-0.9998,0.114,0.758,0.128,5.8,75.81,6.18,1675,28347,20143,1625,3,Luther Ingram,My Honey And Me,6111
-0.6992,0.072,0.803,0.125,0.7,105.15,3.4,3,133,119,14,0,Lenny Welch,Breaking Up Is Hard To Do,6112
-0.9989,0.126,0.641,0.233,1.7,97.3,3.93,57,1001,826,105,20,The Lovelites,How Can I Tell My Mom & Dad,6113
0.9996,0.1,0.82,0.081,11.3,55.98,12.18,1283,13449,9048,383,0,New Colony Six,"Barbara, I Love You",6114
-0.9466,0.077,0.775,0.147,2.3,90.16,3.71,27,289,224,34,1,Les McCann & Eddie Harris,Compared To What,6115
0.8369,0.05,0.943,0.007,1.5,97.6,3.39,10,277,229,30,22,Johnny Winter,Johnny B. Goode,6116
0.8481,0.156,0.786,0.057,0.4,100.65,1.84,5,114,96,21,4,Vic Dana,If I Never Knew Your Name,6117
0.95,0.104,0.865,0.031,0.8,99.53,2.28,2,278,226,40,23,The Delfonics,Didn't I (Blow Your Mind This Time),6118
0.971,0.133,0.852,0.015,2.0,96.28,3.56,3,237,204,23,2,Glen Campbell,Honey Come Back,6119
-0.0647,0.031,0.935,0.033,1.2,98.41,3.01,3,158,136,20,7,Brenda & The Tabulations,The Touch Of You,6120
0.9983,0.332,0.617,0.051,1.1,98.62,3.12,7,299,251,38,15,Chairman Of The Board,Give Me Just A Little More Time,6121
0.9869,0.114,0.871,0.015,2.8,89.04,3.47,17,532,408,53,18,The Temptations,Psychedelic Shack,6122
-0.9529,0.072,0.788,0.14,-0.3,107.48,2.63,5,286,259,42,6,Little Milton,If Walls Could Talk,6123
0.8692,0.059,0.895,0.045,5.5,81.93,7.53,181,1521,1163,79,0,The Flaming Ember,Shades Of Green,6124
-0.6808,0.042,0.892,0.067,1.6,97.4,3.12,6,206,179,23,7,Santana,Evil Ways,6125
0.9877,0.226,0.679,0.094,1.7,91.78,2.6,7,255,200,40,13,Johnny Cash & June Carter,If I Were A Carpenter,6126
0.9902,0.246,0.754,0.0,0.5,100.34,2.45,5,192,162,33,8,The Dells,Oh What A Day,6127
-0.9952,0.074,0.834,0.092,5.4,66.1,3.85,585,4764,2930,554,3,The Tee Set,Ma Belle Amie,6128
0.9938,0.138,0.81,0.051,1.6,97.5,3.29,26,665,575,75,10,Sonny James,It's Just A Matter Of Time,6129
0.973,0.149,0.787,0.064,0.6,100.04,2.58,21,373,318,61,16,Roy Clark,Then She's A Lover,6130
0.9463,0.127,0.795,0.078,1.5,97.6,3.23,4,248,212,28,9,R.B. Greaves,Always Something There To Remind Me,6131
-0.691,0.042,0.888,0.07,-0.5,108.09,2.49,14,362,319,57,2,Jerry Butler,Got To See If I Can't Get Mommy (To Come Back Home),6132
0.9838,0.12,0.88,0.0,-0.3,107.58,2.44,2,265,249,41,17,Cold Blood,You Got Me Hummin,6133
0.8932,0.142,0.813,0.045,3.4,82.0,3.78,9,130,95,15,0,Steam,I've Gotta Make You Love Me,6134
0.6124,0.041,0.959,0.0,0.9,99.23,3.46,8,186,151,25,3,The Jaggerz,The Rapper,6135
0.7047,0.136,0.836,0.028,1.0,104.44,4.16,2,89,83,9,3,Fleetwood Mac,Oh Well - Pt. I,6136
0.9805,0.295,0.705,0.0,0.8,99.53,2.28,5,101,86,15,0,Mama Cass Elliot,New World Coming,6137
0.9118,0.128,0.837,0.035,0.6,105.35,3.32,6,139,125,15,2,Ronnie Hawkins,Down In The Alley,6138
-0.8857,0.059,0.856,0.085,1.1,98.62,3.21,19,409,350,53,0,Guy Drake,Welfare Cadilac,6139
0.9999,0.093,0.855,0.052,11.2,61.6,12.69,1448,15102,10906,413,1,King Crimson,The Court Of The Crimson King - Part 1,6140
0.872,0.185,0.692,0.124,4.3,74.25,2.84,11,199,134,24,9,The Kinks,Victoria,6141
0.9988,0.389,0.563,0.048,0.8,99.43,2.32,4,283,238,41,8,Thelma Houston,Save The Country,6142
0.5327,0.148,0.717,0.135,0.9,104.54,4.13,5,184,163,18,3,Tammy Wynette,I'll See Him Through,6143
-0.9616,0.1,0.67,0.23,-0.8,108.7,2.0,3,179,161,32,9,Simon & Garfunkel,Bridge Over Troubled Water,6144
0.7506,0.084,0.852,0.063,0.7,105.25,3.69,7,270,244,29,3,Rufus Thomas,Do The Funky Chicken,6145
0.9817,0.242,0.691,0.068,-0.3,107.38,2.52,5,180,164,26,10,Stevie Wonder,Never Had A Dream Come True,6146
-0.936,0.068,0.789,0.143,1.1,98.72,2.86,7,180,155,24,0,Frijid Pink,House Of The Rising Sun,6147
0.9853,0.234,0.627,0.139,0.8,99.63,2.9,10,289,241,43,19,Mel And Tim,Good Guys Only Win In The Movies,6148
0.9772,0.281,0.694,0.025,0.4,105.96,3.48,6,114,100,13,0,Bobby Sherman,"Easy Come, Easy Go",6149
0.9545,0.158,0.775,0.067,-0.3,107.58,2.65,4,216,190,31,7,Neil Diamond,Shilo,6150
0.0,0.0,0.0,0.0,-15.7,206.84,0.0,0,0,0,1,0,The Gentrys,Why Should I Cry,6151
0.7506,0.092,0.852,0.056,0.5,100.34,2.92,10,206,167,34,13,Bobby Vinton,My Elusive Dreams,6152
0.9556,0.156,0.803,0.041,2.1,96.18,3.6,2,236,197,22,12,Badfinger,Come And Get It,6153
-0.9999,0.097,0.796,0.107,13.1,51.31,12.84,2509,48441,31753,1127,2,Al Martino,Can't Help Falling In Love,6154
0.7882,0.105,0.824,0.071,7.2,82.78,9.28,9,233,200,9,3,Spirit,1984,6155
0.9609,0.286,0.614,0.1,2.1,90.77,2.4,2,165,131,22,14,The Byrds,Jesus Is Just Alright,6156
