sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
0.99,0.152,0.789,0.059,1.8,96.99,3.65,28,622,534,65,1,Tha Dogg Pound Featuring Michel'le,Let's Play House,16954
0.9976,0.223,0.771,0.006,0.5,105.55,3.53,9,454,415,51,24,Solo,Where Do U Want Me To Put It,16955
-0.7455,0.053,0.868,0.079,-0.2,107.28,2.77,7,213,187,29,6,Tim McGraw,Can't Be Really Gone,16956
1.0,0.149,0.773,0.078,3.9,86.1,5.02,542,16702,12680,1193,6,Fun Factory,Celebration/Take Your Chance,16957
-0.9841,0.086,0.689,0.225,1.3,98.31,3.81,10,282,229,33,11,Seven Mary Three,Cumbersome,16958
-0.4013,0.073,0.85,0.076,1.1,98.82,2.56,7,270,229,36,16,Tori Amos,Caught A Lite Sneeze,16959
0.9962,0.207,0.721,0.072,0.5,105.76,3.32,12,536,488,62,11,N-Trance,Stayin' Alive,16960
0.993,0.18,0.758,0.062,1.6,97.5,3.66,30,597,479,62,14,Devone,Energy,16961
0.8564,0.042,0.951,0.006,0.7,105.25,3.51,7,308,268,32,13,Oasis,Wonderwall,16962
0.2583,0.124,0.771,0.105,2.5,89.65,3.37,7,286,227,32,9,Bush,Glycerine,16963
0.9994,0.428,0.572,0.0,-0.4,107.79,2.68,3,264,247,42,29,Lina Santiago,Feels So Good (Show Me Your Love),16964
0.9969,0.243,0.698,0.058,2.8,89.04,4.12,17,407,308,40,14,Ruffneck Featuring Yavahn,Everybody Be Somebody,16965
0.767,0.105,0.805,0.09,0.1,106.67,3.2,8,341,302,43,19,Yvette Michele,Everyday & Everynight,16966
0.9956,0.183,0.765,0.052,3.7,91.92,5.49,10,470,384,29,7,Deborah Cox,Who Do U Love,16967
