date,rank,artist,song,lyricId
2003-01-11,7,Christina Aguilera,Beautiful,19003
2003-01-11,8,Nivea Featuring Brian & Brandon Casey,Don't Mess With My Man,18915
2003-01-11,9,Santana Featuring Michelle Branch,The Game Of Love,18959
2003-01-11,10,Dixie Chicks,Landslide,18949
2003-01-11,11,Aaliyah,Miss You,19008
2003-01-11,12,Avril Lavigne,I'm With You,19015
2003-01-11,13,Puddle Of Mudd,She Hates Me,18965
2003-01-11,14,No Doubt Featuring Lady Saw,Underneath It All,18930
2003-01-11,15,Jennifer Lopez Featuring LL Cool J,All I Have,19030
2003-01-11,16,Erykah Badu Featuring Common,Love Of My Life (An Ode To Hip Hop),18939
2003-01-11,17,Justin Timberlake,Cry Me A River,19026
2003-01-11,18,John Mayer,Your Body Is A Wonderland,18983
2003-01-11,19,2Pac,Thugz Mansion,19014
2003-01-11,20,P!nk,Family Portrait,18997
2003-01-11,21,Ja Rule Featuring Ashanti,Mesmerize,19031
2003-01-11,22,Clipse,When The Last Time,18943
2003-01-11,23,Sean Paul,Gimme The Light,18842
2003-01-11,24,Kid Rock Featuring Sheryl Crow Or Allison Moorer,Picture,-1
2003-01-11,25,Dru Hill,I Should Be...,19018
2003-01-11,26,Creed,One Last Breath,18872
2003-01-11,27,Eve,Satisfaction,19009
2003-01-11,28,Mark Wills,19 Somethin',19005
2003-01-11,29,Jaheim Featuring Tha Rayne,Fabulous,18998
2003-01-11,30,Nelly Featuring Kelly Rowland,Dilemma,18891
2003-01-11,31,George Strait,She'll Leave You With A Smile,18961
2003-01-11,32,50 Cent,Wanksta,19011
2003-01-11,33,Baby Featuring P. Diddy,Do That...,19001
2003-01-11,34,"Cam'Ron Featuring Juelz Santana, Freekey Zekey & Toya",Hey Ma,18929
2003-01-11,35,LL Cool J,Luv U Better,18927
2003-01-11,36,3 Doors Down,When I'm Gone,19004
2003-01-11,37,Musiq,dontchange,18937
2003-01-11,38,Nas,Made You Look,19027
2003-01-11,39,Toby Keith,Who's Your Daddy?,18962
2003-01-11,40,Rascal Flatts,These Days,18960
2003-01-11,41,Good Charlotte,Lifestyles Of The Rich And Famous,19021
2003-01-11,42,LL Cool J Featuring Amerie,Paradise,19023
2003-01-11,43,R. Kelly,Ignition,18995
2003-01-11,44,matchbox twenty,Disease,18974
2003-01-11,45,Lasgo,Something,18988
2003-01-11,46,Busta Rhymes Featuring Spliff Star,Make It Clap,18996
2003-01-11,47,Emerson Drive,Fall Into Me,18999
2003-01-11,48,"Missy ""Misdemeanor"" Elliott Featuring Ludacris",Gossip Folks,19034
2003-01-11,49,Justin Timberlake,Like I Love You,18934
2003-01-11,50,Foo Fighters,All My Life,18985
2003-01-11,51,Blake Shelton,The Baby,19020
2003-01-11,52,Terri Clark,I Just Wanna Be Mad,18992
2003-01-11,53,Saliva,Always,19022
2003-01-11,54,Erick Sermon Featuring Redman,React,18975
2003-01-11,55,Faith Hill,Cry,18932
2003-01-11,56,Amerie,Talkin' To Me,19017
2003-01-11,57,Madonna,Die Another Day,18970
2003-01-11,58,Nirvana,You Know You're Right,18971
2003-01-11,59,Norah Jones,Don't Know Why,18954
2003-01-11,60,Chevelle,The Red,19013
2003-01-11,61,Kelly Rowland,Stole,18952
2003-01-11,62,Kenny Chesney,A Lot Of Things Different,19012
2003-01-11,63,Avril Lavigne,Sk8er Boi,18941
2003-01-11,64,Aaron Lines,You Can't Hide Beautiful,19032
2003-01-11,65,Field Mob,Sick Of Being Lonely,19024
2003-01-11,66,Smilez & Southstar,Tell Me (What's Goin' On),19038
2003-01-11,67,50 Cent,In Da Club,19043
2003-01-11,68,Stone Sour,Bother,18987
2003-01-11,69,Tyrese,How You Gonna Act Like That,19039
2003-01-11,70,Christina Aguilera Featuring Redman,Dirrty,18948
2003-01-11,71,Seether,Fine Again,19033
2003-01-11,72,Tim McGraw,Red Rag Top,18964
2003-01-11,73,Audioslave,Cochise,19007
2003-01-11,74,Queens Of The Stone Age,No One Knows,19035
2003-01-11,75,Wayne Wonder,No Letting Go,19044
2003-01-11,76,Gary Allan,Man To Man,19040
2003-01-11,77,Kelly Clarkson,A Moment Like This,18947
2003-01-11,78,Uncle Kracker,In A Little While,18984
2003-01-11,79,Disturbed,Prayer,18951
2003-01-11,80,Lifehouse,Spin,19000
2003-01-11,81,Ja Rule Featuring Bobby Brown,Thug Lovin',19006
2003-01-11,82,Red Hot Chili Peppers,The Zephyr Song,18990
2003-01-11,83,Mariah Carey,Through The Rain,19036
2003-01-11,84,t.A.T.u.,All The Things She Said,19041
2003-01-11,85,Whitney Houston,One Of Those Days,19002
2003-01-11,86,Benzino,Rock The Party,18969
2003-01-11,87,Shania Twain,I'm Gonna Getcha Good!,18973
2003-01-11,88,TLC,Girl Talk,18979
2003-01-11,89,Common Featuring Mary J. Blige,Come Close To Me,19029
2003-01-11,90,Trick Daddy Featuring LaTocha Scott,Thug Holiday,19028
2003-01-11,91,JC Chasez,Blowin' Me Up (With Her Love),19042
2003-01-11,92,Kylie Minogue,Come Into My World,19025
2003-01-11,93,Michelle Branch,Goodbye To You,18931
2003-01-11,94,Snoop Dogg,From Tha Chuuuch To Da Palace,18994
2003-01-11,95,Toni Braxton Featuring Loon,Hit The Freeway,18993
2003-01-11,96,Montgomery Gentry,My Town,18950
2003-01-11,97,Heather Headley,He Is,18981
2003-01-11,98,Trina Featuring Ludacris,B R Right,19045
2003-01-11,99,Telepopmusik,Breathe,19037
2003-01-11,100,Isyss,Single For The Rest Of My Life,18980
2003-01-18,1,Eminem,Lose Yourself,18958
2003-01-18,2,"Missy ""Misdemeanor"" Elliott",Work It,18942
2003-01-18,3,"Nelly Featuring Kyjuan, Ali & Murphy Lee",Air Force Ones,18989
2003-01-18,4,B2K & P. Diddy,"Bump, Bump, Bump",19010
2003-01-18,5,Jay-Z Featuring Beyonce Knowles,'03 Bonnie & Clyde,18978
2003-01-18,6,Christina Aguilera,Beautiful,19003
2003-01-18,7,Jennifer Lopez Featuring Styles & Jadakiss,Jenny From The Block,-1
2003-01-18,8,Nivea Featuring Brian & Brandon Casey,Don't Mess With My Man,18915
2003-01-18,9,Dixie Chicks,Landslide,18949
2003-01-18,10,Santana Featuring Michelle Branch,The Game Of Love,18959
2003-01-18,11,Avril Lavigne,I'm With You,19015
2003-01-18,12,Jennifer Lopez Featuring LL Cool J,All I Have,19030
2003-01-18,13,Puddle Of Mudd,She Hates Me,18965
2003-01-18,14,Aaliyah,Miss You,19008
2003-01-18,15,Justin Timberlake,Cry Me A River,19026
2003-01-18,16,No Doubt Featuring Lady Saw,Underneath It All,18930
2003-01-18,17,Erykah Badu Featuring Common,Love Of My Life (An Ode To Hip Hop),18939
2003-01-18,18,Ja Rule Featuring Ashanti,Mesmerize,19031
2003-01-18,19,2Pac,Thugz Mansion,19014
2003-01-18,20,P!nk,Family Portrait,18997
2003-01-18,21,John Mayer,Your Body Is A Wonderland,18983
2003-01-18,22,Clipse,When The Last Time,18943
2003-01-18,23,Mark Wills,19 Somethin',19005
2003-01-18,24,Kid Rock Featuring Sheryl Crow Or Allison Moorer,Picture,-1
2003-01-18,25,Dru Hill,I Should Be...,19018
2003-01-18,26,Sean Paul,Gimme The Light,18842
2003-01-18,27,Creed,One Last Breath,18872
2003-01-18,28,Jaheim Featuring Tha Rayne,Fabulous,18998
2003-01-18,29,George Strait,She'll Leave You With A Smile,18961
2003-01-18,30,Good Charlotte,Lifestyles Of The Rich And Famous,19021
2003-01-18,31,50 Cent,Wanksta,19011
2003-01-18,32,3 Doors Down,When I'm Gone,19004
2003-01-18,33,Nelly Featuring Kelly Rowland,Dilemma,18891
2003-01-18,34,Musiq,dontchange,18937
2003-01-18,35,LL Cool J,Luv U Better,18927
2003-01-18,36,Rascal Flatts,These Days,18960
2003-01-18,37,Eve,Satisfaction,19009
2003-01-18,38,R. Kelly,Ignition,18995
2003-01-18,39,Toby Keith,Who's Your Daddy?,18962
2003-01-18,40,"Cam'Ron Featuring Juelz Santana, Freekey Zekey & Toya",Hey Ma,18929
2003-01-18,41,Emerson Drive,Fall Into Me,18999
2003-01-18,42,LL Cool J Featuring Amerie,Paradise,19023
2003-01-18,43,Blake Shelton,The Baby,19020
2003-01-18,44,Baby Featuring P. Diddy,Do That...,19001
2003-01-18,45,Lasgo,Something,18988
2003-01-18,46,Busta Rhymes Featuring Spliff Star,Make It Clap,18996
2003-01-18,47,Nas,Made You Look,19027
2003-01-18,48,"Missy ""Misdemeanor"" Elliott Featuring Ludacris",Gossip Folks,19034
2003-01-18,49,Terri Clark,I Just Wanna Be Mad,18992
2003-01-18,50,Faith Hill,Cry,18932
2003-01-18,51,matchbox twenty,Disease,18974
2003-01-18,52,Foo Fighters,All My Life,18985
2003-01-18,53,Saliva,Always,19022
2003-01-18,54,Aaron Lines,You Can't Hide Beautiful,19032
2003-01-18,55,50 Cent,In Da Club,19043
2003-01-18,56,Norah Jones,Don't Know Why,18954
2003-01-18,57,Kenny Chesney,A Lot Of Things Different,19012
2003-01-18,58,Nirvana,You Know You're Right,18971
2003-01-18,59,Justin Timberlake,Like I Love You,18934
2003-01-18,60,Chevelle,The Red,19013
2003-01-18,61,Amerie,Talkin' To Me,19017
2003-01-18,62,Gary Allan,Man To Man,19040
2003-01-18,63,Kelly Rowland,Stole,18952
2003-01-18,64,Tyrese,How You Gonna Act Like That,19039
2003-01-18,65,Field Mob,Sick Of Being Lonely,19024
2003-01-18,66,Smilez & Southstar,Tell Me (What's Goin' On),19038
2003-01-18,67,Tim McGraw,Red Rag Top,18964
2003-01-18,68,Seether,Fine Again,19033
2003-01-18,69,Stone Sour,Bother,18987
2003-01-18,70,Erick Sermon Featuring Redman,React,18975
2003-01-18,71,Queens Of The Stone Age,No One Knows,19035
2003-01-18,72,Brad Paisley,I Wish You'd Stay,19046
2003-01-18,73,Wayne Wonder,No Letting Go,19044
2003-01-18,74,Uncle Kracker,In A Little While,18984
2003-01-18,75,Avril Lavigne,Sk8er Boi,18941
2003-01-18,76,Whitney Houston,One Of Those Days,19002
2003-01-18,77,Audioslave,Cochise,19007
2003-01-18,78,t.A.T.u.,All The Things She Said,19041
2003-01-18,79,Madonna,Die Another Day,18970
2003-01-18,80,Kelly Clarkson,A Moment Like This,18947
2003-01-18,81,Mariah Carey,Through The Rain,19036
2003-01-18,82,Shania Twain,I'm Gonna Getcha Good!,18973
2003-01-18,83,Disturbed,Prayer,18951
2003-01-18,84,Lifehouse,Spin,19000
2003-01-18,85,JC Chasez,Blowin' Me Up (With Her Love),19042
2003-01-18,86,Red Hot Chili Peppers,The Zephyr Song,18990
2003-01-18,87,Christina Aguilera Featuring Redman,Dirrty,18948
2003-01-18,88,Common Featuring Mary J. Blige,Come Close To Me,19029
2003-01-18,89,Ja Rule Featuring Bobby Brown,Thug Lovin',19006
2003-01-18,90,Benzino,Rock The Party,18969
2003-01-18,91,TLC,Girl Talk,18979
2003-01-18,92,Kylie Minogue,Come Into My World,19025
2003-01-18,93,Heather Headley,He Is,18981
2003-01-18,94,Trick Daddy Featuring LaTocha Scott,Thug Holiday,19028
2003-01-18,95,Montgomery Gentry,My Town,18950
2003-01-18,96,Luther Vandross,I'd Rather,18944
2003-01-18,97,Jennifer Hanson,Beautiful Goodbye,19047
2003-01-18,98,Trina Featuring Ludacris,B R Right,19045
2003-01-18,99,Telepopmusik,Breathe,19037
2003-01-18,100,Toni Braxton Featuring Loon,Hit The Freeway,18993
2003-01-25,1,Eminem,Lose Yourself,18958
2003-01-25,2,B2K & P. Diddy,"Bump, Bump, Bump",19010
2003-01-25,3,"Nelly Featuring Kyjuan, Ali & Murphy Lee",Air Force Ones,18989
2003-01-25,4,Christina Aguilera,Beautiful,19003
2003-01-25,5,Jay-Z Featuring Beyonce Knowles,'03 Bonnie & Clyde,18978
2003-01-25,6,"Missy ""Misdemeanor"" Elliott",Work It,18942
2003-01-25,7,Avril Lavigne,I'm With You,19015
2003-01-25,8,Justin Timberlake,Cry Me A River,19026
2003-01-25,9,Nivea Featuring Brian & Brandon Casey,Don't Mess With My Man,18915
2003-01-25,10,Jennifer Lopez Featuring LL Cool J,All I Have,19030
2003-01-25,11,Aaliyah,Miss You,19008
2003-01-25,12,Ja Rule Featuring Ashanti,Mesmerize,19031
2003-01-25,13,Dixie Chicks,Landslide,18949
2003-01-25,14,Jennifer Lopez Featuring Styles & Jadakiss,Jenny From The Block,-1
2003-01-25,15,Santana Featuring Michelle Branch,The Game Of Love,18959
2003-01-25,16,Puddle Of Mudd,She Hates Me,18965
2003-01-25,17,No Doubt Featuring Lady Saw,Underneath It All,18930
2003-01-25,18,Erykah Badu Featuring Common,Love Of My Life (An Ode To Hip Hop),18939
2003-01-25,19,2Pac,Thugz Mansion,19014
2003-01-25,20,P!nk,Family Portrait,18997
2003-01-25,21,R. Kelly,Ignition,18995
2003-01-25,22,John Mayer,Your Body Is A Wonderland,18983
2003-01-25,23,Mark Wills,19 Somethin',19005
2003-01-25,24,Kid Rock Featuring Sheryl Crow Or Allison Moorer,Picture,-1
2003-01-25,25,Dru Hill,I Should Be...,19018
2003-01-25,26,Good Charlotte,Lifestyles Of The Rich And Famous,19021
2003-01-25,27,50 Cent,In Da Club,19043
2003-01-25,28,"Missy ""Misdemeanor"" Elliott Featuring Ludacris",Gossip Folks,19034
2003-01-25,29,50 Cent,Wanksta,19011
2003-01-25,30,3 Doors Down,When I'm Gone,19004
2003-01-25,31,George Strait,She'll Leave You With A Smile,18961
2003-01-25,32,Jaheim Featuring Tha Rayne,Fabulous,18998
2003-01-25,33,Nas,Made You Look,19027
2003-01-25,34,Musiq,dontchange,18937
2003-01-25,35,Blake Shelton,The Baby,19020
2003-01-25,36,Emerson Drive,Fall Into Me,18999
2003-01-25,37,Clipse,When The Last Time,18943
2003-01-25,38,LL Cool J Featuring Amerie,Paradise,19023
2003-01-25,39,Baby Featuring P. Diddy,Do That...,19001
2003-01-25,40,Terri Clark,I Just Wanna Be Mad,18992
2003-01-25,41,Eve,Satisfaction,19009
2003-01-25,42,Creed,One Last Breath,18872
2003-01-25,43,Rascal Flatts,These Days,18960
2003-01-25,44,Sean Paul,Gimme The Light,18842
2003-01-25,45,Lasgo,Something,18988
2003-01-25,46,Busta Rhymes Featuring Spliff Star,Make It Clap,18996
2003-01-25,47,Toby Keith,Who's Your Daddy?,18962
2003-01-25,48,Aaron Lines,You Can't Hide Beautiful,19032
2003-01-25,49,Nelly Featuring Kelly Rowland,Dilemma,18891
2003-01-25,50,Faith Hill,Cry,18932
2003-01-25,51,matchbox twenty,Disease,18974
2003-01-25,52,Smilez & Southstar,Tell Me (What's Goin' On),19038
2003-01-25,53,Saliva,Always,19022
2003-01-25,54,Tyrese,How You Gonna Act Like That,19039
2003-01-25,55,t.A.T.u.,All The Things She Said,19041
2003-01-25,56,Norah Jones,Don't Know Why,18954
2003-01-25,57,Foo Fighters,All My Life,18985
2003-01-25,58,Field Mob,Sick Of Being Lonely,19024
2003-01-25,59,Gary Allan,Man To Man,19040
2003-01-25,60,Chevelle,The Red,19013
2003-01-25,61,Seether,Fine Again,19033
2003-01-25,62,Kenny Chesney,A Lot Of Things Different,19012
2003-01-25,63,JC Chasez,Blowin' Me Up (With Her Love),19042
2003-01-25,64,Queens Of The Stone Age,No One Knows,19035
2003-01-25,65,Amerie,Talkin' To Me,19017
2003-01-25,66,Brad Paisley,I Wish You'd Stay,19046
2003-01-25,67,Nirvana,You Know You're Right,18971
2003-01-25,68,Wayne Wonder,No Letting Go,19044
2003-01-25,69,Uncle Kracker,In A Little While,18984
2003-01-25,70,Tim McGraw,Red Rag Top,18964
2003-01-25,71,Common Featuring Mary J. Blige,Come Close To Me,19029
2003-01-25,72,Stone Sour,Bother,18987
2003-01-25,73,Lonestar,Unusually Unusual,19048
2003-01-25,74,Joe Nichols,Brokenheartsville,19049
2003-01-25,75,Whitney Houston,One Of Those Days,19002
2003-01-25,76,Lifehouse,Spin,19000
2003-01-25,77,Kelly Rowland,Stole,18952
2003-01-25,78,Shania Twain,I'm Gonna Getcha Good!,18973
2003-01-25,79,Erick Sermon Featuring Redman,React,18975
2003-01-25,80,Audioslave,Cochise,19007
2003-01-25,81,Disturbed,Prayer,18951
2003-01-25,82,Kelly Clarkson,A Moment Like This,18947
2003-01-25,83,Madonna,Die Another Day,18970
2003-01-25,84,Christina Aguilera Featuring Redman,Dirrty,18948
2003-01-25,85,Avril Lavigne,Sk8er Boi,18941
2003-01-25,86,Mariah Carey,Through The Rain,19036
2003-01-25,87,Trick Daddy Featuring LaTocha Scott,Thug Holiday,19028
2003-01-25,88,Jennifer Hanson,Beautiful Goodbye,19047
2003-01-25,89,Red Hot Chili Peppers,The Zephyr Song,18990
2003-01-25,90,Heather Headley,He Is,18981
2003-01-25,91,Benzino,Rock The Party,18969
2003-01-25,92,Kylie Minogue,Come Into My World,19025
2003-01-25,93,Ja Rule Featuring Bobby Brown,Thug Lovin',19006
2003-01-25,94,Telepopmusik,Breathe,19037
2003-01-25,95,Angie Martinez Featuring Kelis,Take You Home,19050
2003-01-25,96,TLC,Girl Talk,18979
2003-01-25,97,Trina Featuring Ludacris,B R Right,19045
2003-01-25,98,Montgomery Gentry,My Town,18950
2003-01-25,99,Toni Braxton Featuring Loon,Hit The Freeway,18993
2003-01-25,100,Luther Vandross,I'd Rather,18944
2003-02-01,1,B2K & P. Diddy,"Bump, Bump, Bump",19010
2003-02-01,2,Christina Aguilera,Beautiful,19003
2003-02-01,3,Justin Timberlake,Cry Me A River,19026
2003-02-01,4,Avril Lavigne,I'm With You,19015
2003-02-01,5,Jennifer Lopez Featuring LL Cool J,All I Have,19030
2003-02-01,6,Jay-Z Featuring Beyonce Knowles,'03 Bonnie & Clyde,18978
2003-02-01,7,"Nelly Featuring Kyjuan, Ali & Murphy Lee",Air Force Ones,18989
2003-02-01,8,Ja Rule Featuring Ashanti,Mesmerize,19031
2003-02-01,9,Eminem,Lose Yourself,18958
2003-02-01,10,Aaliyah,Miss You,19008
2003-02-01,11,Nivea Featuring Brian & Brandon Casey,Don't Mess With My Man,18915
2003-02-01,12,Dixie Chicks,Landslide,18949
2003-02-01,13,"Missy ""Misdemeanor"" Elliott",Work It,18942
2003-02-01,14,Santana Featuring Michelle Branch,The Game Of Love,18959
2003-02-01,15,50 Cent,In Da Club,19043
2003-02-01,16,Puddle Of Mudd,She Hates Me,18965
2003-02-01,17,R. Kelly,Ignition,18995
2003-02-01,18,Jennifer Lopez Featuring Styles & Jadakiss,Jenny From The Block,-1
2003-02-01,19,Kid Rock Featuring Sheryl Crow Or Allison Moorer,Picture,-1
2003-02-01,20,"Missy ""Misdemeanor"" Elliott Featuring Ludacris",Gossip Folks,19034
2003-02-01,21,2Pac,Thugz Mansion,19014
2003-02-01,22,50 Cent,Wanksta,19011
2003-02-01,23,Mark Wills,19 Somethin',19005
2003-02-01,24,John Mayer,Your Body Is A Wonderland,18983
2003-02-01,25,No Doubt Featuring Lady Saw,Underneath It All,18930
2003-02-01,26,Good Charlotte,Lifestyles Of The Rich And Famous,19021
2003-02-01,27,P!nk,Family Portrait,18997
2003-02-01,28,Erykah Badu Featuring Common,Love Of My Life (An Ode To Hip Hop),18939
2003-02-01,29,3 Doors Down,When I'm Gone,19004
2003-02-01,30,Dru Hill,I Should Be...,19018
2003-02-01,31,Blake Shelton,The Baby,19020
2003-02-01,32,Nas,Made You Look,19027
2003-02-01,33,Jaheim Featuring Tha Rayne,Fabulous,18998
2003-02-01,34,Emerson Drive,Fall Into Me,18999
2003-02-01,35,Lasgo,Something,18988
2003-02-01,36,LL Cool J Featuring Amerie,Paradise,19023
2003-02-01,37,George Strait,She'll Leave You With A Smile,18961
2003-02-01,38,Baby Featuring P. Diddy,Do That...,19001
2003-02-01,39,Terri Clark,I Just Wanna Be Mad,18992
2003-02-01,40,Eve,Satisfaction,19009
2003-02-01,41,Musiq,dontchange,18937
2003-02-01,42,Aaron Lines,You Can't Hide Beautiful,19032
2003-02-01,43,t.A.T.u.,All The Things She Said,19041
2003-02-01,44,Faith Hill,Cry,18932
2003-02-01,45,Tyrese,How You Gonna Act Like That,19039
2003-02-01,46,Rascal Flatts,These Days,18960
2003-02-01,47,Busta Rhymes Featuring Spliff Star,Make It Clap,18996
2003-02-01,48,Smilez & Southstar,Tell Me (What's Goin' On),19038
2003-02-01,49,Clipse,When The Last Time,18943
2003-02-01,50,Gary Allan,Man To Man,19040
2003-02-01,51,Norah Jones,Don't Know Why,18954
2003-02-01,52,Saliva,Always,19022
2003-02-01,53,Toby Keith,Who's Your Daddy?,18962
2003-02-01,54,matchbox twenty,Disease,18974
2003-02-01,55,Eminem,Superman,19051
2003-02-01,56,JC Chasez,Blowin' Me Up (With Her Love),19042
2003-02-01,57,Foo Fighters,All My Life,18985
2003-02-01,58,Field Mob,Sick Of Being Lonely,19024
2003-02-01,59,Chevelle,The Red,19013
2003-02-01,60,Queens Of The Stone Age,No One Knows,19035
2003-02-01,61,Seether,Fine Again,19033
2003-02-01,62,Brad Paisley,I Wish You'd Stay,19046
2003-02-01,63,Joe Nichols,Brokenheartsville,19049
2003-02-01,64,Amanda Perez,Angel,19052
2003-02-01,65,Common Featuring Mary J. Blige,Come Close To Me,19029
2003-02-01,66,Lonestar,Unusually Unusual,19048
2003-02-01,67,Coldplay,Clocks,19053
