sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
-0.998,0.076,0.735,0.189,1.0,104.44,4.02,28,640,581,63,0,Brand Nubian,Punks Jump Up To Get Beat Down,16007
-0.9989,0.094,0.805,0.101,4.2,79.77,4.48,811,14908,11029,1290,20,Darlene Love,"All Alone On Christmas (From ""Home Alone 2"")",16008
-0.9852,0.136,0.633,0.231,-0.8,108.8,2.36,15,457,404,83,48,SWV,Right Here,16009
-0.9967,0.149,0.633,0.218,1.2,98.51,2.94,21,958,774,115,42,Chaka Demus & Pliers,Murder She Wrote,16010
0.7856,0.108,0.834,0.059,1.5,92.29,2.35,10,384,290,65,26,Whitney Houston,"I'm Every Woman (From ""The Bodyguard"")",16011
-0.6441,0.078,0.827,0.095,0.8,99.63,3.2,14,307,251,45,18,Duran Duran,Ordinary World,16012
-0.9961,0.061,0.81,0.129,2.5,94.96,4.35,23,1021,877,86,45,Snow,Informer,16013
0.991,0.097,0.879,0.024,1.2,98.41,3.13,19,682,579,85,33,Duice,Dazzey Duks,16014
0.9991,0.259,0.694,0.047,0.1,106.67,3.21,40,648,581,83,15,Digable Planets,Rebirth Of Slick (Cool Like Dat),16015
-0.8737,0.06,0.864,0.077,0.4,106.06,3.26,20,629,557,73,21,Bobby Brown,Get Away,16016
0.9957,0.259,0.666,0.076,2.5,94.96,4.62,9,340,295,29,14,Shai,Comforter,16017
0.9589,0.192,0.659,0.149,-0.4,107.79,2.68,8,278,247,42,17,Boy Krazy,That's What Love Can Do,16018
0.734,0.103,0.825,0.072,0.2,106.37,3.01,18,470,429,59,10,Bon Jovi,Bed Of Roses,16019
0.9851,0.182,0.705,0.113,0.3,106.26,2.96,6,367,347,47,22,Annie Lennox,Little Bird,16020
-0.9179,0.049,0.873,0.078,-0.8,108.7,2.0,1,458,414,82,76,Bizarre Inc,I'm Gonna Get You,16021
0.9924,0.216,0.687,0.097,0.1,106.67,2.94,7,333,293,42,15,Jude Cole,Tell The Truth,16022
0.8117,0.095,0.85,0.055,1.3,98.31,2.95,5,250,213,31,13,Poison,Stand,16023
0.9485,0.162,0.812,0.025,-0.1,107.08,2.64,4,167,146,22,4,Jon Secada,Angel,16024
0.9734,0.112,0.819,0.069,0.2,106.57,3.1,34,695,614,86,11,Naughty By Nature,Hip Hop Hooray,16025
0.996,0.136,0.861,0.004,-0.3,107.58,2.52,11,547,500,82,48,Spin Doctors,Two Princes,16026
-0.9872,0.127,0.681,0.192,1.8,96.79,4.09,35,517,439,52,0,Apache,Gangsta Bitch,16027
0.9975,0.188,0.694,0.118,3.8,86.3,5.4,114,1272,998,96,8,Alpha Team,Speed,16028
0.9972,0.21,0.672,0.118,2.0,96.48,4.24,48,866,736,85,15,Dr. Dre,"Nuthin' But A ""G"" Thang",16029
-0.9768,0.043,0.873,0.085,1.7,97.3,3.54,22,725,630,80,26,TLC,Hat 2 Da Back,16030
0.9977,0.282,0.651,0.067,1.0,99.02,2.88,17,460,396,64,39,R.E.M.,Man On The Moon,16031
0.9362,0.115,0.844,0.041,-0.5,108.09,2.24,4,222,208,37,16,SWV,I'm So Into You,16032
0.9983,0.25,0.655,0.095,0.5,100.34,2.04,5,566,485,100,33,Silk,Happy Days,16033
