date,rank,artist,song,lyricId
2011-01-01,1,Katy Perry,Firework,21842
2011-01-01,2,Bruno Mars,Grenade,21814
2011-01-01,3,Rihanna Featuring Drake,What's My Name?,21847
2011-01-01,4,P!nk,Raise Your Glass,21821
2011-01-01,5,Ke$ha,We R Who We R,21853
2011-01-01,6,Bruno Mars,Just The Way You Are,21733
2011-01-01,7,Rihanna,Only Girl (In The World),21777
2011-01-01,8,The Black Eyed Peas,The Time (Dirty Bit),21883
2011-01-01,9,Lil Wayne Featuring Cory Gunz,6 Foot 7 Foot,21935
2011-01-01,10,Nelly,Just A Dream,21758
2011-01-01,11,Trey Songz Featuring Nicki Minaj,Bottoms Up,21748
2011-01-01,12,Wiz Khalifa,Black And Yellow,21790
2011-01-01,13,Enrique Iglesias Featuring Ludacris & DJ Frank E,Tonight (I'm Lovin' You),21904
2011-01-01,14,Far*East Movement Featuring Cataracs & Dev,Like A G6,21752
2011-01-01,15,Usher Featuring Pitbull,DJ Got Us Fallin' In Love,21723
2011-01-01,16,Edward Maya & Vika Jigulina,Stereo Love,21828
2011-01-01,17,Taio Cruz,Dynamite,21659
2011-01-01,18,Waka Flocka Flame Featuring Roscoe Dash & Wale,No Hands,21775
2011-01-01,19,Diddy - Dirty Money Featuring Skylar Grey,Coming Home,21907
2011-01-01,20,Chris Brown,Yeah 3X,21856
2011-01-01,21,Mike Posner,Please Don't Go,21800
2011-01-01,22,Katy Perry,Teenage Dream,21732
2011-01-01,23,Neon Trees,Animal,21673
2011-01-01,24,CeeLo Green,F**k You! (Forget You),21767
2011-01-01,25,OneRepublic,Secrets,21685
2011-01-01,26,Taylor Swift,Back To December,21830
2011-01-01,27,Pitbull Featuring T-Pain,Hey Baby (Drop It To The Floor),21805
2011-01-01,28,Lil Wayne Featuring Drake,Right Above It,21757
2011-01-01,29,Nicki Minaj,Right Thru Me,21811
2011-01-01,30,Rick Ross Featuring Drake & Chrisette Michele,Aston Martin Music,21735
2011-01-01,31,T.I. Featuring Eminem,That's All She Wrote,21928
2011-01-01,32,Flo Rida Featuring David Guetta,Club Can't Handle Me,21712
2011-01-01,33,Enrique Iglesias Featuring Pitbull,I Like It,21633
2011-01-01,34,The Band Perry,If I Die Young,21719
2011-01-01,35,WILLOW,Whip My Hair,21844
2011-01-01,36,Kenny Chesney,Somewhere With You,21874
2011-01-01,37,Eminem Featuring Lil Wayne,No Love,21700
2011-01-01,38,Chris Brown Featuring Tyga & Kevin McCall,Deuces,21714
2011-01-01,39,Michael Jackson Duet With Akon,Hold My Hand,21900
2011-01-01,40,Tim McGraw,Felt Good On My Lips,21870
2011-01-01,41,Far*East Movement Featuring Ryan Tedder,Rocketeer,21926
2011-01-01,42,Keri Hilson,Pretty Girl Rock,21909
2011-01-01,43,Jason Aldean,My Kinda Party,21764
2011-01-01,44,Eminem Featuring Rihanna,Love The Way You Lie,21699
2011-01-01,45,Dr. Dre Featuring Snoop Dogg & Akon,Kush,21897
2011-01-01,46,Christina Perri,Jar Of Hearts,21711
2011-01-01,47,Sugarland,Stuck Like Glue,21736
2011-01-01,48,The Ready Set,Love Like Woe,21754
2011-01-01,49,Trey Songz,Can't Be Friends,21783
2011-01-01,50,David Guetta Featuring Kid Cudi,Memories,21829
2011-01-01,51,Blake Shelton,Who Are You When I'm Not Looking,21881
2011-01-01,52,Taylor Swift,Mine,21741
2011-01-01,53,Jeremih Featuring 50 Cent,Down On Me,21889
2011-01-01,54,Zac Brown Band Featuring Alan Jackson,As She's Walking Away,21750
2011-01-01,55,Plain White T's,Rhythm of Love,21753
2011-01-01,56,Florence + The Machine,Dog Days Are Over,21781
2011-01-01,57,Yolanda Be Cool & Dcup,We No Speak Americano,21785
2011-01-01,58,Carrie Underwood,Mama's Song,21375
2011-01-01,59,Reba,Turn On The Radio,21787
2011-01-01,60,Jason Aldean With Kelly Clarkson,Don't You Wanna Stay,21878
2011-01-01,61,Keith Urban,Put You In A Song,21784
2011-01-01,62,Billy Currington,Let Me Down Easy,21915
2011-01-01,63,Chris Young,Voices,21877
2011-01-01,64,Lloyd,Lay It Down,21850
