sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
0.9993,0.341,0.634,0.026,1.9,96.59,3.44,11,422,354,41,20,Gladys Knight And The Pips,Love Overboard,14208
0.9964,0.193,0.753,0.054,1.3,98.21,3.2,10,477,399,57,22,George Michael,Father Figure,14209
-0.9668,0.116,0.697,0.187,2.6,89.34,3.66,12,448,341,46,22,Belinda Carlisle,I Get Weak,14210
0.9971,0.281,0.68,0.039,1.5,97.8,2.96,11,293,250,34,9,David Lee Roth,Just Like Paradise,14211
-0.9918,0.111,0.636,0.253,-0.1,107.08,2.64,8,318,277,42,19,Sting,Be Still My Beating Heart,14212
0.98,0.254,0.681,0.065,-0.6,108.4,2.34,9,398,364,69,40,Keith Sweat,I Want Her,14213
0.9996,0.539,0.426,0.035,2.5,89.65,3.32,23,317,250,35,6,Terence Trent D'Arby,Wishing Well,14214
0.943,0.091,0.897,0.012,1.8,96.89,3.51,8,249,208,25,1,Richard Marx,Endless Summer Nights,14215
0.9741,0.211,0.66,0.129,2.4,90.05,3.68,10,368,280,42,18,Def Leppard,Hysteria,14216
-0.4149,0.032,0.926,0.041,0.8,99.53,2.4,9,404,336,59,17,The Jets,Rocket 2 U,14217
0.746,0.075,0.891,0.034,0.0,106.97,2.86,7,249,220,33,3,Michael Bolton,(Sittin' On) The Dock Of The Bay,14218
-0.8265,0.12,0.696,0.184,-0.3,107.38,2.52,8,263,233,37,19,Elisa Fiorillo,How Can I Forget You,14219
0.1801,0.092,0.827,0.081,1.7,91.88,2.3,13,290,232,47,23,The Cars,Coming Up You,14220
0.999,0.39,0.586,0.024,-1.9,116.96,2.08,2,249,240,46,19,Great White,Save Your Love,14221
0.9993,0.361,0.533,0.106,0.9,99.23,2.51,5,428,359,60,7,Alexander O'Neal Featuring Cherrelle,Never Knew Love Like This,14222
0.5561,0.121,0.777,0.102,4.6,84.27,6.71,43,574,458,37,0,The California Raisins,I Heard It Through The Grapevine,14223
0.9746,0.207,0.723,0.07,-0.8,108.7,2.31,9,291,261,52,18,Carly Simon,All I Want Is You,14224
0.9984,0.333,0.667,0.0,0.4,100.44,2.4,5,290,252,52,24,Debbie Gibson,Out Of The Blue,14225
-0.9983,0.022,0.621,0.356,2.1,96.18,3.73,7,376,315,35,11,The Communards,Never Can Say Goodbye,14226
-0.908,0.118,0.716,0.166,-0.4,107.89,2.78,6,195,173,30,8,Scarlett & Black,You Don't Know,14227
0.6941,0.128,0.742,0.13,1.2,98.41,3.0,13,501,429,63,41,Pebbles,Girlfriend,14228
0.9761,0.233,0.677,0.09,2.0,96.28,3.86,10,154,133,15,1,Jody Watley,Some Kind Of Lover,14229
0.9523,0.189,0.719,0.092,0.9,99.12,2.66,6,215,183,30,9,Aerosmith,Angel,14230
0.7081,0.067,0.881,0.053,1.8,96.89,4.53,40,592,495,60,26,R.E.M.,It's The End Of The World As We Know It (And I Feel Fine),14231
0.9842,0.199,0.758,0.044,1.1,98.72,3.42,9,241,195,30,10,Wa Wa Nee,Stimulation,14232
0.9901,0.139,0.8,0.061,1.8,96.99,3.51,14,630,515,63,13,Michael Jackson,Man In The Mirror,14233
0.979,0.17,0.81,0.02,3.0,93.85,5.53,6,186,158,14,4,George Harrison,When We Was Fab,14234
0.9811,0.151,0.807,0.042,5.0,77.74,5.03,20,334,242,23,11,John Mellencamp,Check It Out,14235
-0.9661,0.039,0.84,0.12,0.2,106.57,3.0,7,288,256,36,14,Rick Springfield,Rock Of Life,14236
0.9875,0.175,0.816,0.009,0.2,106.47,3.26,5,232,210,29,10,Prince,Hot Thing,14237
-0.5286,0.175,0.639,0.186,0.5,100.24,2.83,15,302,242,48,24,Stevie Wonder,You Will Know,14238
0.9796,0.156,0.804,0.04,1.8,96.89,3.52,9,237,200,24,4,The Kane Gang,Don't Look Any Further,14239
0.9988,0.368,0.632,0.0,-0.6,108.4,2.12,4,309,278,52,23,Gene Loves Jezebel,The Motion Of Love,14240
0.8646,0.156,0.708,0.136,0.0,106.87,3.13,10,336,294,43,12,Peabo Bryson & Regina Belle,Without You,14241
0.9957,0.174,0.826,0.0,0.6,99.94,2.47,7,403,339,64,30,Billy Ocean,"Get Outta My Dreams, Get Into My Car",14242
-0.997,0.088,0.596,0.316,1.5,97.7,3.22,3,223,181,24,5,INXS,Devil Inside,14243
0.996,0.221,0.774,0.004,1.5,92.39,3.3,14,333,260,59,20,"Earth, Wind & Fire",Thinking Of You,14244
0.9986,0.315,0.655,0.03,-0.3,107.58,2.44,8,332,301,49,19,Whitesnake,Give Me All Your Love,14245
-0.8271,0.041,0.874,0.086,1.5,97.8,3.39,17,222,186,25,0,Steve Winwood,Talking Back To The Night,14246
0.9528,0.119,0.847,0.034,0.6,99.94,2.12,7,334,282,53,43,Icehouse,Electric Blue,14247
0.9992,0.446,0.55,0.004,-0.5,108.09,2.36,9,342,322,58,13,Henry Lee Summer,I Wish I Had A Girl,14248
0.8843,0.076,0.887,0.038,1.0,99.02,2.48,9,276,230,37,4,Tommy Shaw,Ever Since The World Began,14249
0.9856,0.264,0.701,0.036,0.8,99.53,2.28,4,147,120,21,5,Louis Armstrong,What A Wonderful World,14250
0.9953,0.257,0.732,0.011,-0.3,107.58,2.63,7,232,212,35,2,Taylor Dayne,Prove Your Love,14251
-0.9961,0.129,0.49,0.381,0.0,106.87,3.0,2,156,142,21,9,Heart,I Want You So Bad,14252
-0.787,0.025,0.918,0.057,2.3,90.26,2.88,14,362,285,44,44,Morris Day,Fishnet,14253
0.823,0.101,0.838,0.06,1.2,98.41,3.21,11,291,246,36,14,Toto,Pamela,14254
-0.9999,0.085,0.807,0.108,7.4,76.96,8.92,700,12608,9836,501,2,LL Cool J,"Going Back To Cali (From ""Less Than Zero"")",14255
