date,rank,artist,song,lyricId
1966-01-01,77,The 4 Seasons,Little Boy (In Grown Up Clothes),3547
1966-01-01,78,Stevie Wonder,Uptight (Everything's Alright),3540
1966-01-01,79,Fontella Bass,Recovery,3545
1966-01-01,80,The Marvelettes,Don't Mess With Bill,3554
1966-01-01,81,The Beach Boys,Barbara Ann,3555
1966-01-01,82,Lou Christie,Lightnin' Strikes,3549
1966-01-01,83,Len Barry,Like A Baby,3556
1966-01-01,84,Maxine Brown,If You Gotta Make A Fool Of Somebody,3525
1966-01-01,85,The Gentrys,Spread It On Thick,3557
1966-01-01,86,The Young Rascals,I Ain't Gonna Eat Out My Heart Anymore,3550
1966-01-01,87,Martha & The Vandellas,Love (Makes Me Do Foolish Things),3529
1966-01-01,88,The Temptations,Don't Look Back,3537
1966-01-01,89,Little Anthony And The Imperials,Hurt,3558
1966-01-01,90,Otis Redding,Just One More Day,3516
1966-01-01,91,Lowell Fulsom,Black Nights,3551
1966-01-01,92,The Five Americans,I See The Light,3559
1966-01-01,93,Lee Dorsey,"Get Out Of My Life, Woman",3560
1966-01-01,94,Chris Andrews,Yesterday Man,3561
1966-01-01,95,Elvis Presley,Blue River,3562
1966-01-01,96,The Manhattans,Follow Your Heart,3563
1966-01-01,97,The Three Degrees,Look In My Eyes,3564
1966-01-01,98,King Curtis,Spanish Harlem,3553
1966-01-01,99,Bob Dylan,Can You Please Crawl Out Your Window?,3565
1966-01-01,100,Billy Stewart,Mountain Of Love,3566
1966-01-08,1,The Beatles,We Can Work It Out,3531
1966-01-08,2,Simon & Garfunkel,The Sound Of Silence,3486
1966-01-08,3,Gary Lewis And The Playboys,She's Just My Style,3519
1966-01-08,4,The Statler Brothers,Flowers On The Wall,3482
1966-01-08,5,The Righteous Brothers,Ebb Tide,3502
1966-01-08,6,The Dave Clark Five,Over And Over,3474
1966-01-08,7,James Brown And The Famous Flames,I Got You (I Feel Good),3475
1966-01-08,8,The Vogues,Five O'Clock World,3499
1966-01-08,9,The Byrds,Turn! Turn! Turn! (To Everything There Is A Season),3440
1966-01-08,10,The Beatles,Day Tripper,3532
1966-01-08,11,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",Let's Hang On!,-1
1966-01-08,12,The McCoys,Fever,3476
1966-01-08,13,The T-Bones,No Matter What Shape (Your Stomach's In),3521
1966-01-08,14,The Rolling Stones,As Tears Go By,3543
1966-01-08,15,Herman's Hermits,A Must To Avoid,3541
1966-01-08,16,The Lovin' Spoonful,You Didn't Have To Be So Nice,3493
1966-01-08,17,Eddy Arnold,Make The World Go Away,3429
1966-01-08,18,Jackie Lee,The Duck,3491
1966-01-08,19,Al Martino,Spanish Eyes,3503
1966-01-08,20,Roger Miller,England Swings,3460
1966-01-08,21,Elvis Presley With The Jordanaires,Puppet On A String,-1
1966-01-08,22,Barry Young,One Has My Name (The Other Has My Heart),3466
1966-01-08,23,Paul Revere & The Raiders Featuring Mark Lindsay,Just Like Me,-1
1966-01-08,24,Mike Douglas,The Men In My Little Girl's Life,3544
1966-01-08,25,The Animals,It's My Life,3462
1966-01-08,26,Bobby Vinton,Satin Pillows,3506
1966-01-08,27,The Wonder Who?,Don't Think Twice,3465
1966-01-08,28,The Toys,Attack,3535
1966-01-08,29,Joe Tex,A Sweet Woman Like You,3505
1966-01-08,30,Tom Jones,Thunderball,3520
1966-01-08,31,Jay & The Americans,Sunday And Me,3484
1966-01-08,32,Mitch Ryder And The Detroit Wheels,Jenny Take A Ride!,3530
1966-01-08,33,The Impressions,You've Been Cheatin',3490
1966-01-08,34,The Beach Boys,The Little Girl I Once Knew,3492
1966-01-08,35,The Knickerbockers,Lies,3514
1966-01-08,36,The Shangri-Las,I Can Never Go Home Anymore,3463
1966-01-08,37,Ronny And The Daytonas,Sandy,3507
1966-01-08,38,The Kinks,A Well Respected Man,3509
1966-01-08,39,The Hollies,Look Through Any Window,3489
1966-01-08,40,Herb Alpert & The Tijuana Brass,Taste Of Honey,-1
1966-01-08,41,Billy Joe Royal,I've Got To Be Somebody,3508
1966-01-08,42,The Viscounts,Harlem Nocturne,-1
1966-01-08,43,Ramsey Lewis Trio,Hang On Sloopy,-1
1966-01-08,44,Roy Head And The Traits,Apple Of My Eye,3485
1966-01-08,45,Ray Charles,Crying Time,3526
1966-01-08,46,Johnny Rivers,Under Your Spell Again,3536
1966-01-08,47,Frank Sinatra,It Was A Very Good Year,3542
1966-01-08,48,Dionne Warwick,Are You There (With Another Girl),3522
1966-01-08,49,Barbra Streisand,Second Hand Rose,3533
1966-01-08,50,Hedgehoppers Anonymous,It's Good News Week,3518
1966-01-08,51,Noel Harrison,A Young Girl,3512
1966-01-08,52,Petula Clark,My Love,3548
1966-01-08,53,Bobby Goldsboro,Broomstick Cowboy,3534
1966-01-08,54,Connie Francis,Jealous Heart,3494
1966-01-08,55,Vic Dana,Crystal Chandelier,3504
1966-01-08,56,Herb Alpert & The Tijuana Brass,Zorba The Greek,-1
1966-01-08,57,Stevie Wonder,Uptight (Everything's Alright),3540
1966-01-08,58,The Beach Boys,Barbara Ann,3555
1966-01-08,59,The Miracles,Going To A Go-Go,3546
1966-01-08,60,"Dino, Desi & Billy",Please Don't Fight It,3524
1966-01-08,61,The C.O.D.'s,Michael,3501
1966-01-08,62,Fontella Bass,Recovery,3545
1966-01-08,63,Gene Pitney,Princess In Rags,3487
1966-01-08,64,Elvis Presley With The Jordanaires,Tell Me Why,-1
1966-01-08,65,The Marvelettes,Don't Mess With Bill,3554
1966-01-08,66,Lou Christie,Lightnin' Strikes,3549
1966-01-08,67,Len Barry,Like A Baby,3556
1966-01-08,68,The 4 Seasons,Little Boy (In Grown Up Clothes),3547
1966-01-08,69,Herb Alpert & The Tijuana Brass,Tijuana Taxi,-1
1966-01-08,70,The Packers,Hole In The Wall,3477
1966-01-08,71,Jack Jones,Love Bug,3523
1966-01-08,72,James Brown At The Organ,Try Me,3488
1966-01-08,73,Wilson Pickett,Don't Fight It,3469
1966-01-08,74,Buck Owens and The Buckaroos,Buckaroo,3483
1966-01-08,75,Patti LaBelle And The Blue Belles,All Or Nothing,-1
1966-01-08,76,Bobby Powell,C.C. Rider,3511
1966-01-08,77,The Gentrys,Spread It On Thick,3557
1966-01-08,78,Don Covay & The Goodtimers,Seesaw,-1
1966-01-08,79,Little Anthony And The Imperials,Hurt,3558
1966-01-08,80,The Five Americans,I See The Light,3559
1966-01-08,81,Chris Montez,Call Me,3567
1966-01-08,82,The Young Rascals,I Ain't Gonna Eat Out My Heart Anymore,3550
1966-01-08,83,Lou Johnson,A Time To Love-A Time To Cry (Petite Fleur),-1
1966-01-08,84,Maxine Brown,If You Gotta Make A Fool Of Somebody,3525
1966-01-08,85,The Temptations,Don't Look Back,3537
1966-01-08,86,Martha & The Vandellas,Love (Makes Me Do Foolish Things),3529
1966-01-08,87,Bob Dylan,Can You Please Crawl Out Your Window?,3565
1966-01-08,88,Gene Chandler,Rainbow '65 (Part I),3495
1966-01-08,89,King Curtis,Spanish Harlem,3553
1966-01-08,90,Lee Dorsey,"Get Out Of My Life, Woman",3560
1966-01-08,91,Bobby Bland,I'm Too Far Gone (To Turn Around),3568
1966-01-08,92,The Manhattans,Follow Your Heart,3563
1966-01-08,93,Lowell Fulsom,Black Nights,3551
1966-01-08,94,Red Sovine,Giddyup Go,3569
1966-01-08,95,Ben E. King,Goodnight My Love,3570
1966-01-08,96,Billy Vaughn And His Orchestra,Michelle,3571
1966-01-08,97,Tammi Terrell,I Can't Believe You Love Me,3572
1966-01-08,98,David & Jonathan,Michelle,3573
1966-01-08,99,The Mamas & The Papas,California Dreamin',3574
1966-01-08,100,Solomon Burke,Baby Come On Home,3575
1966-01-15,1,The Beatles,We Can Work It Out,3531
1966-01-15,2,Simon & Garfunkel,The Sound Of Silence,3486
1966-01-15,3,Gary Lewis And The Playboys,She's Just My Style,3519
1966-01-15,4,The Vogues,Five O'Clock World,3499
1966-01-15,5,The Righteous Brothers,Ebb Tide,3502
1966-01-15,6,The Beatles,Day Tripper,3532
1966-01-15,7,The Statler Brothers,Flowers On The Wall,3482
1966-01-15,8,Mike Douglas,The Men In My Little Girl's Life,3544
1966-01-15,9,The Rolling Stones,As Tears Go By,3543
1966-01-15,10,The T-Bones,No Matter What Shape (Your Stomach's In),3521
1966-01-15,11,Herman's Hermits,A Must To Avoid,3541
1966-01-15,12,The Lovin' Spoonful,You Didn't Have To Be So Nice,3493
1966-01-15,13,The Dave Clark Five,Over And Over,3474
1966-01-15,14,The McCoys,Fever,3476
1966-01-15,15,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",Let's Hang On!,-1
1966-01-15,16,Paul Revere & The Raiders Featuring Mark Lindsay,Just Like Me,-1
1966-01-15,17,Jackie Lee,The Duck,3491
1966-01-15,18,Al Martino,Spanish Eyes,3503
1966-01-15,19,The Byrds,Turn! Turn! Turn! (To Everything There Is A Season),3440
1966-01-15,20,James Brown And The Famous Flames,I Got You (I Feel Good),3475
1966-01-15,21,Mitch Ryder And The Detroit Wheels,Jenny Take A Ride!,3530
1966-01-15,22,The Toys,Attack,3535
1966-01-15,23,Bobby Vinton,Satin Pillows,3506
1966-01-15,24,Petula Clark,My Love,3548
1966-01-15,25,The Animals,It's My Life,3462
1966-01-15,26,The Knickerbockers,Lies,3514
1966-01-15,27,Tom Jones,Thunderball,3520
1966-01-15,28,The Kinks,A Well Respected Man,3509
1966-01-15,29,Joe Tex,A Sweet Woman Like You,3505
1966-01-15,30,Ronny And The Daytonas,Sandy,3507
1966-01-15,31,The Beach Boys,Barbara Ann,3555
1966-01-15,32,Eddy Arnold,Make The World Go Away,3429
1966-01-15,33,Ray Charles,Crying Time,3526
1966-01-15,34,The Hollies,Look Through Any Window,3489
1966-01-15,35,Johnny Rivers,Under Your Spell Again,3536
1966-01-15,36,The Wonder Who?,Don't Think Twice,3465
1966-01-15,37,Frank Sinatra,It Was A Very Good Year,3542
1966-01-15,38,Billy Joe Royal,I've Got To Be Somebody,3508
1966-01-15,39,Roger Miller,England Swings,3460
1966-01-15,40,Barry Young,One Has My Name (The Other Has My Heart),3466
1966-01-15,41,Barbra Streisand,Second Hand Rose,3533
1966-01-15,42,The Viscounts,Harlem Nocturne,-1
1966-01-15,43,Herb Alpert & The Tijuana Brass,Zorba The Greek,-1
1966-01-15,44,Elvis Presley With The Jordanaires,Puppet On A String,-1
1966-01-15,45,Dionne Warwick,Are You There (With Another Girl),3522
1966-01-15,46,Stevie Wonder,Uptight (Everything's Alright),3540
1966-01-15,47,Elvis Presley With The Jordanaires,Tell Me Why,-1
1966-01-15,48,The Miracles,Going To A Go-Go,3546
1966-01-15,49,The Shangri-Las,I Can Never Go Home Anymore,3463
1966-01-15,50,The Impressions,You've Been Cheatin',3490
1966-01-15,51,Noel Harrison,A Young Girl,3512
1966-01-15,52,Lou Christie,Lightnin' Strikes,3549
1966-01-15,53,Bobby Goldsboro,Broomstick Cowboy,3534
1966-01-15,54,Len Barry,Like A Baby,3556
1966-01-15,55,The Marvelettes,Don't Mess With Bill,3554
1966-01-15,56,Fontella Bass,Recovery,3545
1966-01-15,57,Hedgehoppers Anonymous,It's Good News Week,3518
1966-01-15,58,The Beach Boys,The Little Girl I Once Knew,3492
1966-01-15,59,Connie Francis,Jealous Heart,3494
1966-01-15,60,The 4 Seasons,Little Boy (In Grown Up Clothes),3547
1966-01-15,61,The C.O.D.'s,Michael,3501
1966-01-15,62,Vic Dana,Crystal Chandelier,3504
1966-01-15,63,"Dino, Desi & Billy",Please Don't Fight It,3524
1966-01-15,64,Herb Alpert & The Tijuana Brass,Tijuana Taxi,-1
1966-01-15,65,The Gentrys,Spread It On Thick,3557
1966-01-15,66,Little Anthony And The Imperials,Hurt,3558
1966-01-15,67,The Young Rascals,I Ain't Gonna Eat Out My Heart Anymore,3550
1966-01-15,68,Chris Montez,Call Me,3567
1966-01-15,69,David & Jonathan,Michelle,3573
1966-01-15,70,The Packers,Hole In The Wall,3477
1966-01-15,71,The Five Americans,I See The Light,3559
1966-01-15,72,Bob Dylan,Can You Please Crawl Out Your Window?,3565
1966-01-15,73,Maxine Brown,If You Gotta Make A Fool Of Somebody,3525
1966-01-15,74,The Mamas & The Papas,California Dreamin',3574
1966-01-15,75,Jr. Walker & The All Stars,Cleo's Mood,-1
1966-01-15,76,Bobby Powell,C.C. Rider,3511
1966-01-15,77,Jack Jones,Love Bug,3523
1966-01-15,78,The Supremes,My World Is Empty Without You,3576
1966-01-15,79,Gene Chandler,Rainbow '65 (Part I),3495
1966-01-15,80,Martha & The Vandellas,Love (Makes Me Do Foolish Things),3529
1966-01-15,81,Lee Dorsey,"Get Out Of My Life, Woman",3560
1966-01-15,82,Red Sovine,Giddyup Go,3569
1966-01-15,83,The Temptations,Don't Look Back,3537
1966-01-15,84,Bobby Bland,I'm Too Far Gone (To Turn Around),3568
1966-01-15,85,The Strangeloves,Night Time,3577
1966-01-15,86,Frankie Valli,(You're Gonna) Hurt Yourself,3578
1966-01-15,87,Tammi Terrell,I Can't Believe You Love Me,3572
1966-01-15,88,Jim Reeves,Snow Flake,3579
1966-01-15,89,King Curtis,Spanish Harlem,3553
1966-01-15,90,Billy Vaughn And His Orchestra,Michelle,3571
1966-01-15,91,Sam & Dave,You Don't Know Like I Know,3580
1966-01-15,92,Sharpees,Tired Of Being Lonely,3581
1966-01-15,93,Jackie Wilson And LaVern Baker,Think Twice,3582
1966-01-15,94,Darrow Fletcher,The Pain Gets A Little Deeper,-1
1966-01-15,95,Ben E. King,Goodnight My Love,3570
1966-01-15,96,Solomon Burke,Baby Come On Home,3575
1966-01-15,97,Eddie Holman,This Can't Be True,3583
1966-01-15,98,The Who,My Generation,3584
1966-01-15,99,Roy Head,Get Back,3585
1966-01-15,100,Jonathan King,Where The Sun Has Never Shone,3586
1966-01-22,1,Simon & Garfunkel,The Sound Of Silence,3486
1966-01-22,2,The Beatles,We Can Work It Out,3531
1966-01-22,3,Gary Lewis And The Playboys,She's Just My Style,3519
1966-01-22,4,The Vogues,Five O'Clock World,3499
1966-01-22,5,The Beatles,Day Tripper,3532
1966-01-22,6,The T-Bones,No Matter What Shape (Your Stomach's In),3521
1966-01-22,7,Mike Douglas,The Men In My Little Girl's Life,3544
1966-01-22,8,Herman's Hermits,A Must To Avoid,3541
1966-01-22,9,The Rolling Stones,As Tears Go By,3543
1966-01-22,10,The Lovin' Spoonful,You Didn't Have To Be So Nice,3493
1966-01-22,11,Paul Revere & The Raiders Featuring Mark Lindsay,Just Like Me,-1
1966-01-22,12,The Statler Brothers,Flowers On The Wall,3482
1966-01-22,13,The Righteous Brothers,Ebb Tide,3502
1966-01-22,14,Jackie Lee,The Duck,3491
1966-01-22,15,The Beach Boys,Barbara Ann,3555
1966-01-22,16,Mitch Ryder And The Detroit Wheels,Jenny Take A Ride!,3530
1966-01-22,17,Petula Clark,My Love,3548
1966-01-22,18,Al Martino,Spanish Eyes,3503
1966-01-22,19,The Toys,Attack,3535
1966-01-22,20,The Knickerbockers,Lies,3514
1966-01-22,21,Ray Charles,Crying Time,3526
1966-01-22,22,The Dave Clark Five,Over And Over,3474
1966-01-22,23,Bobby Vinton,Satin Pillows,3506
1966-01-22,24,The Kinks,A Well Respected Man,3509
1966-01-22,25,Tom Jones,Thunderball,3520
1966-01-22,26,Stevie Wonder,Uptight (Everything's Alright),3540
1966-01-22,27,Ronny And The Daytonas,Sandy,3507
1966-01-22,28,James Brown And The Famous Flames,I Got You (I Feel Good),3475
1966-01-22,29,The Miracles,Going To A Go-Go,3546
1966-01-22,30,Lou Christie,Lightnin' Strikes,3549
1966-01-22,31,Frank Sinatra,It Was A Very Good Year,3542
1966-01-22,32,The Hollies,Look Through Any Window,3489
1966-01-22,33,Herb Alpert & The Tijuana Brass,Zorba The Greek,-1
1966-01-22,34,The Animals,It's My Life,3462
1966-01-22,35,Johnny Rivers,Under Your Spell Again,3536
1966-01-22,36,Len Barry,Like A Baby,3556
1966-01-22,37,Elvis Presley With The Jordanaires,Tell Me Why,-1
1966-01-22,38,Barbra Streisand,Second Hand Rose,3533
1966-01-22,39,Dionne Warwick,Are You There (With Another Girl),3522
1966-01-22,40,Joe Tex,A Sweet Woman Like You,3505
1966-01-22,41,The McCoys,Fever,3476
1966-01-22,42,The Marvelettes,Don't Mess With Bill,3554
1966-01-22,43,The Byrds,Turn! Turn! Turn! (To Everything There Is A Season),3440
1966-01-22,44,The C.O.D.'s,Michael,3501
1966-01-22,45,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",Let's Hang On!,-1
1966-01-22,46,The Supremes,My World Is Empty Without You,3576
1966-01-22,47,David & Jonathan,Michelle,3573
1966-01-22,48,The Viscounts,Harlem Nocturne,-1
1966-01-22,49,Fontella Bass,Recovery,3545
1966-01-22,50,Billy Joe Royal,I've Got To Be Somebody,3508
1966-01-22,51,Herb Alpert & The Tijuana Brass,Tijuana Taxi,-1
1966-01-22,52,Hedgehoppers Anonymous,It's Good News Week,3518
1966-01-22,53,Little Anthony And The Imperials,Hurt,3558
1966-01-22,54,The Mamas & The Papas,California Dreamin',3574
1966-01-22,55,Noel Harrison,A Young Girl,3512
1966-01-22,56,Bobby Goldsboro,Broomstick Cowboy,3534
1966-01-22,57,The Gentrys,Spread It On Thick,3557
1966-01-22,58,Ramsey Lewis Trio,A Hard Day's Night,3587
1966-01-22,59,The Young Rascals,I Ain't Gonna Eat Out My Heart Anymore,3550
1966-01-22,60,The Five Americans,I See The Light,3559
1966-01-22,61,Chris Montez,Call Me,3567
1966-01-22,62,Jr. Walker & The All Stars,Cleo's Mood,-1
1966-01-22,63,Maxine Brown,If You Gotta Make A Fool Of Somebody,3525
1966-01-22,64,Bob Dylan,Can You Please Crawl Out Your Window?,3565
1966-01-22,65,The 4 Seasons,Little Boy (In Grown Up Clothes),3547
1966-01-22,66,The Strangeloves,Night Time,3577
1966-01-22,67,Frankie Valli,(You're Gonna) Hurt Yourself,3578
1966-01-22,68,Lee Dorsey,"Get Out Of My Life, Woman",3560
1966-01-22,69,Gene Chandler,Rainbow '65 (Part I),3495
1966-01-22,70,Martha & The Vandellas,Love (Makes Me Do Foolish Things),3529
1966-01-22,71,Ronnie Dove,When Liking Turns To Loving,3588
1966-01-22,72,"Dino, Desi & Billy",Please Don't Fight It,3524
1966-01-22,73,The Packers,Hole In The Wall,3477
1966-01-22,74,Nancy Sinatra,These Boots Are Made For Walkin',3589
1966-01-22,75,Martha & The Vandellas,My Baby Loves Me,3590
1966-01-22,76,Bobby Bland,I'm Too Far Gone (To Turn Around),3568
1966-01-22,77,The Who,My Generation,3584
1966-01-22,78,Billy Vaughn And His Orchestra,Michelle,3571
1966-01-22,79,Jim Reeves,Snow Flake,3579
1966-01-22,80,Tammi Terrell,I Can't Believe You Love Me,3572
1966-01-22,81,Roy Orbison,Breakin' Up Is Breakin' My Heart,3591
1966-01-22,82,The Sunrays,Andrea,3592
1966-01-22,83,Bob Lind,Elusive Butterfly,3593
1966-01-22,84,Mel Carter,Love Is All We Need,3594
1966-01-22,85,Red Sovine,Giddyup Go,3569
1966-01-22,86,Bert Kaempfert And His Orchestra,Bye Bye Blues,-1
1966-01-22,87,Sharpees,Tired Of Being Lonely,3581
1966-01-22,88,Roy Head,Get Back,3585
1966-01-22,89,Eddie Holman,This Can't Be True,3583
1966-01-22,90,Sam & Dave,You Don't Know Like I Know,3580
1966-01-22,91,Ben E. King,Goodnight My Love,3570
1966-01-22,92,Bud Shank,Michelle,3595
1966-01-22,93,Johnny Lytle,The Loop,3596
1966-01-22,94,Darrow Fletcher,The Pain Gets A Little Deeper,-1
1966-01-22,95,Johnny and The Expressions,Something I Want To Tell You,3597
1966-01-22,96,King Curtis,Spanish Harlem,3553
1966-01-22,97,Jonathan King,Where The Sun Has Never Shone,3586
1966-01-22,98,Mary Wells,Can't You See (You're Losing Me),3598
1966-01-22,99,Deon Jackson,Love Makes The World Go Round,3599
1966-01-22,100,Billy Stewart,Because I Love You,3600
1966-01-29,1,The Beatles,We Can Work It Out,3531
1966-01-29,2,The Beach Boys,Barbara Ann,3555
1966-01-29,3,Gary Lewis And The Playboys,She's Just My Style,3519
1966-01-29,4,The T-Bones,No Matter What Shape (Your Stomach's In),3521
1966-01-29,5,The Vogues,Five O'Clock World,3499
1966-01-29,6,The Rolling Stones,As Tears Go By,3543
1966-01-29,7,Mike Douglas,The Men In My Little Girl's Life,3544
1966-01-29,8,Herman's Hermits,A Must To Avoid,3541
1966-01-29,9,Petula Clark,My Love,3548
1966-01-29,10,Mitch Ryder And The Detroit Wheels,Jenny Take A Ride!,3530
1966-01-29,11,Paul Revere & The Raiders Featuring Mark Lindsay,Just Like Me,-1
1966-01-29,12,Simon & Garfunkel,The Sound Of Silence,3486
1966-01-29,13,The Beatles,Day Tripper,3532
1966-01-29,14,Jackie Lee,The Duck,3491
1966-01-29,15,Al Martino,Spanish Eyes,3503
1966-01-29,16,Ray Charles,Crying Time,3526
1966-01-29,17,The Lovin' Spoonful,You Didn't Have To Be So Nice,3493
1966-01-29,18,The Toys,Attack,3535
1966-01-29,19,The Kinks,A Well Respected Man,3509
1966-01-29,20,Lou Christie,Lightnin' Strikes,3549
1966-01-29,21,Stevie Wonder,Uptight (Everything's Alright),3540
1966-01-29,22,The Knickerbockers,Lies,3514
1966-01-29,23,The Miracles,Going To A Go-Go,3546
1966-01-29,24,Herb Alpert & The Tijuana Brass,Zorba The Greek,-1
1966-01-29,25,The Statler Brothers,Flowers On The Wall,3482
1966-01-29,26,The Supremes,My World Is Empty Without You,3576
1966-01-29,27,Ronny And The Daytonas,Sandy,3507
1966-01-29,28,Frank Sinatra,It Was A Very Good Year,3542
1966-01-29,29,Bobby Vinton,Satin Pillows,3506
1966-01-29,30,Len Barry,Like A Baby,3556
1966-01-29,31,The Marvelettes,Don't Mess With Bill,3554
1966-01-29,32,The Hollies,Look Through Any Window,3489
1966-01-29,33,Elvis Presley With The Jordanaires,Tell Me Why,-1
1966-01-29,34,Barbra Streisand,Second Hand Rose,3533
1966-01-29,35,Tom Jones,Thunderball,3520
1966-01-29,36,David & Jonathan,Michelle,3573
1966-01-29,37,Fontella Bass,Recovery,3545
1966-01-29,38,Johnny Rivers,Under Your Spell Again,3536
1966-01-29,39,The Righteous Brothers,Ebb Tide,3502
1966-01-29,40,The Dave Clark Five,Over And Over,3474
1966-01-29,41,The C.O.D.'s,Michael,3501
1966-01-29,42,James Brown And The Famous Flames,I Got You (I Feel Good),3475
1966-01-29,43,Dionne Warwick,Are You There (With Another Girl),3522
1966-01-29,44,The Mamas & The Papas,California Dreamin',3574
1966-01-29,45,Herb Alpert & The Tijuana Brass,Tijuana Taxi,-1
1966-01-29,46,The Strangeloves,Night Time,3577
1966-01-29,47,Ramsey Lewis Trio,A Hard Day's Night,3587
1966-01-29,48,Hedgehoppers Anonymous,It's Good News Week,3518
1966-01-29,49,Joe Tex,A Sweet Woman Like You,3505
1966-01-29,50,Nancy Sinatra,These Boots Are Made For Walkin',3589
1966-01-29,51,Little Anthony And The Imperials,Hurt,3558
