date,rank,artist,song,lyricId
1978-01-07,1,Bee Gees,How Deep Is Your Love,10005
1978-01-07,2,Player,Baby Come Back,10017
1978-01-07,3,Linda Ronstadt,Blue Bayou,9988
1978-01-07,4,LTD,(Every Time I Turn Around) Back In Love Again,10037
1978-01-07,5,Dolly Parton,Here You Come Again,10033
1978-01-07,6,Debby Boone,You Light Up My Life,9979
1978-01-07,7,Paul Simon,Slip Slidin' Away,10032
1978-01-07,8,Bob Welch,Sentimental Lady,10039
1978-01-07,9,Rod Stewart,You're In My Heart (The Final Acclaim),10051
1978-01-07,10,Shaun Cassidy,Hey Deanie,10063
1978-01-07,11,Styx,Come Sail Away,10007
1978-01-07,12,High Inergy,You Can't Turn Me Off (In The Middle Of Turning Me On),10003
1978-01-07,13,Queen,We Are The Champions,10047
1978-01-07,14,Leif Garrett,Runaround Sue,10064
1978-01-07,15,Linda Ronstadt,It's So Easy,10021
1978-01-07,16,Crystal Gayle,Don't It Make My Brown Eyes Blue,9955
1978-01-07,17,Randy Newman,Short People,10066
1978-01-07,18,Billy Joel,Just The Way You Are,10067
1978-01-07,19,"Earth, Wind & Fire",Serpentine Fire,10053
1978-01-07,20,Electric Light Orchestra,Turn To Stone,10071
1978-01-07,21,Paul Davis,I Go Crazy,9975
1978-01-07,22,Elvis Presley,My Way,10062
1978-01-07,23,Andy Gibb,(Love Is) Thicker Than Water,10060
1978-01-07,24,Bay City Rollers,The Way I Feel Tonight,10038
1978-01-07,25,Dan Hill,Sometimes When We Touch,10081
1978-01-07,26,Chic,"Dance, Dance, Dance (Yowsah, Yowsah, Yowsah)",10054
1978-01-07,27,Diana Ross,Gettin' Ready For Love,10058
1978-01-07,28,Bee Gees,Stayin' Alive,10095
1978-01-07,29,Neil Diamond,Desiree,10088
1978-01-07,30,Kansas,Point Of Know Return,10065
1978-01-07,31,Santa Esmeralda Starring Leroy Gomez,Don't Let Me Be Misunderstood,-1
1978-01-07,32,The Babys,Isn't It Time,10023
1978-01-07,33,Odyssey,Native New Yorker,10069
1978-01-07,34,Wings,Girls' School,10072
1978-01-07,35,Rita Coolidge,We're All Alone,9995
1978-01-07,36,The Steve Miller Band,Swingtown,-1
1978-01-07,37,Samantha Sang,Emotion,10074
1978-01-07,38,Lynyrd Skynyrd,What's Your Name,10090
1978-01-07,39,Donny & Marie Osmond,(You're My) Soul And Inspiration,-1
1978-01-07,40,Steely Dan,Peg,10075
1978-01-07,41,Cheech & Chong,Bloat On Featuring the Bloaters,-1
1978-01-07,42,Stevie Wonder,As,10057
1978-01-07,43,Peter Frampton,Tried To Love,10097
1978-01-07,44,Millie Jackson,If You're Not Back In Love By Monday,10076
1978-01-07,45,Bill Withers,Lovely Day,10096
1978-01-07,46,John Denver,How Can I Leave You Again,10083
1978-01-07,47,Foreigner,"Long, Long Way From Home",10099
1978-01-07,48,KC And The Sunshine Band,Wrap Your Arms Around Me,10089
1978-01-07,49,Commodores,Too Hot Ta Trot,10104
1978-01-07,50,ConFunkShun,Ffun,-1
1978-01-07,51,Fleetwood Mac,You Make Loving Fun,10031
1978-01-07,52,Al Martino,The Next Hundred Years,10102
1978-01-07,53,Wet Willie,Street Corner Serenade,10092
1978-01-07,54,Chicago,"Baby, What A Big Surprise",10004
1978-01-07,55,Leo Sayer,Easy To Love,10098
1978-01-07,56,Paul Nicholas,Heaven On The 7th Floor,9961
1978-01-07,57,Tom Petty And The Heartbreakers,Breakdown,10061
1978-01-07,58,James Taylor,Your Smiling Face,10015
1978-01-07,59,Heatwave,Boogie Nights,9934
1978-01-07,60,LeBlanc & Carr,Falling,10036
1978-01-07,61,Meco,Theme From Close Encounters,10117
1978-01-07,62,Kenny Rogers,Sweet Music Man,10105
1978-01-07,63,Donna Summer,I Love You,10106
1978-01-07,64,Little River Band,Happy Anniversary,10108
1978-01-07,65,Sammy Hagar,You Make Me Crazy,10101
1978-01-07,66,Jay Ferguson,Thunder Island,10107
1978-01-07,67,ABBA,The Name Of The Game,10113
1978-01-07,68,Stillwater,Mind Bender,10073
1978-01-07,69,Marilyn Scott,God Only Knows,10103
1978-01-07,70,Ramones,Rockaway Beach,10093
1978-01-07,71,John Williams,"Theme From ""Close Encounters Of The Third Kind""",10112
1978-01-07,72,The Sylvers,Any Way You Want Me,10085
1978-01-07,73,Johnny Rivers,"Curious Mind (Um, Um, Um, Um, Um, Um)",10114
1978-01-07,74,Cat Stevens,Was Dog A Doughnut,10077
1978-01-07,75,Eric Clapton,Lay Down Sally,10118
1978-01-07,76,The Emotions,Don't Ask My Neighbors,10052
1978-01-07,77,Barry White,It's Ecstasy When You Lay Down Next To Me,9964
1978-01-07,78,Heatwave,Always And Forever,10119
1978-01-07,79,War,Galaxy,10120
1978-01-07,80,Rose Royce,Ooh Boy,10086
1978-01-07,81,Kellee Patterson,"If It Don't Fit, Don't Force It",10109
1978-01-07,82,Heart,Crazy On You,9335
1978-01-07,83,El Coco,Cocomotion,10087
1978-01-07,84,Le Pamplemousse,Le Spank,10084
1978-01-07,85,Ronnie Milsap,What A Difference You've Made In My Life,10115
1978-01-07,86,David Gates,Goodbye Girl,10110
1978-01-07,87,George Duke,Reach For It,10121
1978-01-07,88,Eric Carmen,Boats Against The Current,10116
1978-01-07,89,David Castle,The Loneliest Man On The Moon,10122
1978-01-07,90,Prism,Take Me To The Kaptin,10123
1978-01-07,91,Bobby Arvon,Until Now,10094
1978-01-07,92,The Alan Parsons Project,Don't Let It Show,10111
1978-01-07,93,Santana,She's Not There,10025
1978-01-07,94,Pockets,Come Go With Me,10124
1978-01-07,95,Carpenters,Calling Occupants Of Interplanetary Craft,10020
1978-01-07,96,Dave Mason,We Just Disagree,9980
1978-01-07,97,Judy Collins,Send In The Clowns,8923
1978-01-07,98,Al Green,Belle,10125
1978-01-07,99,Carly Simon,Nobody Does It Better,9929
1978-01-07,100,Donna Summer,I Feel Love,9946
1978-01-14,1,Player,Baby Come Back,10017
1978-01-14,2,Bee Gees,How Deep Is Your Love,10005
1978-01-14,3,Dolly Parton,Here You Come Again,10033
1978-01-14,4,Rod Stewart,You're In My Heart (The Final Acclaim),10051
1978-01-14,5,LTD,(Every Time I Turn Around) Back In Love Again,10037
1978-01-14,6,Paul Simon,Slip Slidin' Away,10032
1978-01-14,7,Shaun Cassidy,Hey Deanie,10063
1978-01-14,8,Bob Welch,Sentimental Lady,10039
1978-01-14,9,Styx,Come Sail Away,10007
1978-01-14,10,Queen,We Are The Champions,10047
1978-01-14,11,Debby Boone,You Light Up My Life,9979
1978-01-14,12,High Inergy,You Can't Turn Me Off (In The Middle Of Turning Me On),10003
1978-01-14,13,Linda Ronstadt,Blue Bayou,9988
1978-01-14,14,Leif Garrett,Runaround Sue,10064
1978-01-14,15,Randy Newman,Short People,10066
1978-01-14,16,Billy Joel,Just The Way You Are,10067
1978-01-14,17,Bee Gees,Stayin' Alive,10095
1978-01-14,18,Electric Light Orchestra,Turn To Stone,10071
1978-01-14,19,"Earth, Wind & Fire",Serpentine Fire,10053
1978-01-14,20,Andy Gibb,(Love Is) Thicker Than Water,10060
1978-01-14,21,Paul Davis,I Go Crazy,9975
1978-01-14,22,Dan Hill,Sometimes When We Touch,10081
1978-01-14,23,Chic,"Dance, Dance, Dance (Yowsah, Yowsah, Yowsah)",10054
1978-01-14,24,Bay City Rollers,The Way I Feel Tonight,10038
1978-01-14,25,Crystal Gayle,Don't It Make My Brown Eyes Blue,9955
1978-01-14,26,Neil Diamond,Desiree,10088
1978-01-14,27,Diana Ross,Gettin' Ready For Love,10058
1978-01-14,28,Santa Esmeralda Starring Leroy Gomez,Don't Let Me Be Misunderstood,-1
1978-01-14,29,Kansas,Point Of Know Return,10065
1978-01-14,30,Linda Ronstadt,It's So Easy,10021
1978-01-14,31,Samantha Sang,Emotion,10074
1978-01-14,32,Odyssey,Native New Yorker,10069
1978-01-14,33,Wings,Girls' School,10072
1978-01-14,34,Lynyrd Skynyrd,What's Your Name,10090
1978-01-14,35,Elvis Presley,My Way,10062
1978-01-14,36,Steely Dan,Peg,10075
1978-01-14,37,Foreigner,"Long, Long Way From Home",10099
1978-01-14,38,Stevie Wonder,As,10057
1978-01-14,39,Donny & Marie Osmond,(You're My) Soul And Inspiration,-1
1978-01-14,40,Commodores,Too Hot Ta Trot,10104
1978-01-14,41,Peter Frampton,Tried To Love,10097
1978-01-14,42,Bill Withers,Lovely Day,10096
1978-01-14,43,Millie Jackson,If You're Not Back In Love By Monday,10076
1978-01-14,44,John Denver,How Can I Leave You Again,10083
1978-01-14,45,ConFunkShun,Ffun,-1
1978-01-14,46,Leo Sayer,Easy To Love,10098
1978-01-14,47,Wet Willie,Street Corner Serenade,10092
1978-01-14,48,John Williams,"Theme From ""Close Encounters Of The Third Kind""",10112
1978-01-14,49,Al Martino,The Next Hundred Years,10102
1978-01-14,50,Meco,Theme From Close Encounters,10117
1978-01-14,51,Kenny Rogers,Sweet Music Man,10105
1978-01-14,52,Donna Summer,I Love You,10106
1978-01-14,53,Little River Band,Happy Anniversary,10108
1978-01-14,54,Jay Ferguson,Thunder Island,10107
1978-01-14,55,Tom Petty And The Heartbreakers,Breakdown,10061
1978-01-14,56,LeBlanc & Carr,Falling,10036
1978-01-14,57,ABBA,The Name Of The Game,10113
1978-01-14,58,The Babys,Isn't It Time,10023
1978-01-14,59,Heatwave,Always And Forever,10119
1978-01-14,60,Rita Coolidge,We're All Alone,9995
1978-01-14,61,Eric Clapton,Lay Down Sally,10118
1978-01-14,62,Johnny Rivers,"Curious Mind (Um, Um, Um, Um, Um, Um)",10114
1978-01-14,63,Marilyn Scott,God Only Knows,10103
1978-01-14,64,Stillwater,Mind Bender,10073
1978-01-14,65,Sammy Hagar,You Make Me Crazy,10101
1978-01-14,66,The Steve Miller Band,Swingtown,-1
1978-01-14,67,George Duke,Reach For It,10121
1978-01-14,68,Ramones,Rockaway Beach,10093
1978-01-14,69,War,Galaxy,10120
1978-01-14,70,Cat Stevens,Was Dog A Doughnut,10077
1978-01-14,71,Heart,Crazy On You,9335
1978-01-14,72,El Coco,Cocomotion,10087
1978-01-14,73,Raydio,Jack And Jill,10126
1978-01-14,74,Cheech & Chong,Bloat On Featuring the Bloaters,-1
1978-01-14,75,David Gates,Goodbye Girl,10110
1978-01-14,76,KC And The Sunshine Band,Wrap Your Arms Around Me,10089
1978-01-14,77,Fleetwood Mac,You Make Loving Fun,10031
1978-01-14,78,Rose Royce,Ooh Boy,10086
1978-01-14,79,Prism,Take Me To The Kaptin,10123
1978-01-14,80,Ronnie Milsap,What A Difference You've Made In My Life,10115
1978-01-14,81,Kellee Patterson,"If It Don't Fit, Don't Force It",10109
1978-01-14,82,Le Pamplemousse,Le Spank,10084
1978-01-14,83,Firefall,So Long,10127
1978-01-14,84,Rita Coolidge,The Way You Do The Things You Do,10128
1978-01-14,85,Chicago,"Baby, What A Big Surprise",10004
1978-01-14,86,Paul Nicholas,Heaven On The 7th Floor,9961
1978-01-14,87,Al Green,Belle,10125
1978-01-14,88,Natalie Cole,Our Love,10129
1978-01-14,89,David Castle,The Loneliest Man On The Moon,10122
1978-01-14,90,Andrea True Connection,"What's Your Name, What's Your Number",10130
1978-01-14,91,Bobby Arvon,Until Now,10094
1978-01-14,92,Pockets,Come Go With Me,10124
1978-01-14,93,Bette Midler,Storybook Children (Daybreak),-1
1978-01-14,94,James Taylor,Your Smiling Face,10015
1978-01-14,95,Denise LaSalle,Love Me Right,10131
1978-01-14,96,Heatwave,Boogie Nights,9934
1978-01-14,97,Eloise Laws,"1,000 Laughs",10132
1978-01-14,98,The Sylvers,Any Way You Want Me,10085
1978-01-14,99,The Emotions,Don't Ask My Neighbors,10052
1978-01-14,100,Barry White,It's Ecstasy When You Lay Down Next To Me,9964
1978-01-21,1,Player,Baby Come Back,10017
1978-01-21,2,Bee Gees,How Deep Is Your Love,10005
1978-01-21,3,Dolly Parton,Here You Come Again,10033
1978-01-21,4,Rod Stewart,You're In My Heart (The Final Acclaim),10051
1978-01-21,5,Randy Newman,Short People,10066
1978-01-21,6,Paul Simon,Slip Slidin' Away,10032
1978-01-21,7,Shaun Cassidy,Hey Deanie,10063
1978-01-21,8,Queen,We Are The Champions,10047
1978-01-21,9,Styx,Come Sail Away,10007
1978-01-21,10,Bee Gees,Stayin' Alive,10095
1978-01-21,11,Billy Joel,Just The Way You Are,10067
1978-01-21,12,LTD,(Every Time I Turn Around) Back In Love Again,10037
1978-01-21,13,Leif Garrett,Runaround Sue,10064
1978-01-21,14,Andy Gibb,(Love Is) Thicker Than Water,10060
1978-01-21,15,Dan Hill,Sometimes When We Touch,10081
1978-01-21,16,Electric Light Orchestra,Turn To Stone,10071
1978-01-21,17,"Earth, Wind & Fire",Serpentine Fire,10053
1978-01-21,18,Chic,"Dance, Dance, Dance (Yowsah, Yowsah, Yowsah)",10054
1978-01-21,19,Paul Davis,I Go Crazy,9975
1978-01-21,20,Bob Welch,Sentimental Lady,10039
1978-01-21,21,Neil Diamond,Desiree,10088
1978-01-21,22,Debby Boone,You Light Up My Life,9979
1978-01-21,23,Samantha Sang,Emotion,10074
1978-01-21,24,Santa Esmeralda Starring Leroy Gomez,Don't Let Me Be Misunderstood,-1
1978-01-21,25,High Inergy,You Can't Turn Me Off (In The Middle Of Turning Me On),10003
1978-01-21,26,Linda Ronstadt,Blue Bayou,9988
1978-01-21,27,Lynyrd Skynyrd,What's Your Name,10090
1978-01-21,28,Kansas,Point Of Know Return,10065
1978-01-21,29,Odyssey,Native New Yorker,10069
1978-01-21,30,Foreigner,"Long, Long Way From Home",10099
1978-01-21,31,Crystal Gayle,Don't It Make My Brown Eyes Blue,9955
1978-01-21,32,Steely Dan,Peg,10075
1978-01-21,33,Commodores,Too Hot Ta Trot,10104
1978-01-21,34,ConFunkShun,Ffun,-1
1978-01-21,35,Bill Withers,Lovely Day,10096
1978-01-21,36,Stevie Wonder,As,10057
1978-01-21,37,Little River Band,Happy Anniversary,10108
1978-01-21,38,Donny & Marie Osmond,(You're My) Soul And Inspiration,-1
1978-01-21,39,John Williams,"Theme From ""Close Encounters Of The Third Kind""",10112
1978-01-21,40,Meco,Theme From Close Encounters,10117
1978-01-21,41,Leo Sayer,Easy To Love,10098
1978-01-21,42,Wet Willie,Street Corner Serenade,10092
1978-01-21,43,Millie Jackson,If You're Not Back In Love By Monday,10076
1978-01-21,44,ABBA,The Name Of The Game,10113
1978-01-21,45,Jay Ferguson,Thunder Island,10107
1978-01-21,46,Kenny Rogers,Sweet Music Man,10105
1978-01-21,47,Donna Summer,I Love You,10106
1978-01-21,48,LeBlanc & Carr,Falling,10036
1978-01-21,49,Bay City Rollers,The Way I Feel Tonight,10038
1978-01-21,50,Heatwave,Always And Forever,10119
1978-01-21,51,Eric Clapton,Lay Down Sally,10118
1978-01-21,52,Johnny Rivers,"Curious Mind (Um, Um, Um, Um, Um, Um)",10114
1978-01-21,53,Tom Petty And The Heartbreakers,Breakdown,10061
1978-01-21,54,War,Galaxy,10120
1978-01-21,55,Diana Ross,Gettin' Ready For Love,10058
1978-01-21,56,George Duke,Reach For It,10121
1978-01-21,57,Linda Ronstadt,It's So Easy,10021
1978-01-21,58,Stillwater,Mind Bender,10073
1978-01-21,59,Wings,Girls' School,10072
1978-01-21,60,El Coco,Cocomotion,10087
1978-01-21,61,Marilyn Scott,God Only Knows,10103
1978-01-21,62,Sammy Hagar,You Make Me Crazy,10101
1978-01-21,63,Raydio,Jack And Jill,10126
1978-01-21,64,David Gates,Goodbye Girl,10110
1978-01-21,65,Elvis Presley,My Way,10062
1978-01-21,66,Ramones,Rockaway Beach,10093
1978-01-21,67,John Denver,How Can I Leave You Again,10083
1978-01-21,68,Heart,Crazy On You,9335
1978-01-21,69,Peter Frampton,Tried To Love,10097
1978-01-21,70,The Babys,Isn't It Time,10023
1978-01-21,71,Firefall,So Long,10127
1978-01-21,72,Al Martino,The Next Hundred Years,10102
1978-01-21,73,Rita Coolidge,The Way You Do The Things You Do,10128
1978-01-21,74,Rose Royce,Ooh Boy,10086
1978-01-21,75,Prism,Take Me To The Kaptin,10123
1978-01-21,76,Natalie Cole,Our Love,10129
1978-01-21,77,Rita Coolidge,We're All Alone,9995
1978-01-21,78,Le Pamplemousse,Le Spank,10084
1978-01-21,79,Kellee Patterson,"If It Don't Fit, Don't Force It",10109
1978-01-21,80,Andrea True Connection,"What's Your Name, What's Your Number",10130
1978-01-21,81,Art Garfunkel With James Taylor & Paul Simon,(What A)  Wonderful World,-1
1978-01-21,82,Lou Rawls,Lady Love,10133
1978-01-21,83,Al Green,Belle,10125
1978-01-21,84,Dave Mason,"Let It Go, Let It Flow",10134
1978-01-21,85,KISS,Shout It Out Loud,9294
1978-01-21,86,Gary Wright,Touch And Gone,10135
1978-01-21,87,B.J. Thomas,Everybody Loves A Rain Song,10136
1978-01-21,88,Bobby Arvon,Until Now,10094
1978-01-21,89,Bette Midler,Storybook Children (Daybreak),-1
1978-01-21,90,Cerrone,Supernature,10137
1978-01-21,91,Pockets,Come Go With Me,10124
1978-01-21,92,The Steve Miller Band,Swingtown,-1
1978-01-21,93,Denise LaSalle,Love Me Right,10131
1978-01-21,94,Ronnie Milsap,What A Difference You've Made In My Life,10115
1978-01-21,95,Eloise Laws,"1,000 Laughs",10132
1978-01-21,96,James Taylor,Your Smiling Face,10015
1978-01-21,97,The Sylvers,Any Way You Want Me,10085
1978-01-21,98,Paul Nicholas,Heaven On The 7th Floor,9961
1978-01-21,99,The Emotions,Don't Ask My Neighbors,10052
1978-01-21,100,Heatwave,Boogie Nights,9934
1978-01-28,1,Player,Baby Come Back,10017
1978-01-28,2,Randy Newman,Short People,10066
1978-01-28,3,Bee Gees,Stayin' Alive,10095
1978-01-28,4,Rod Stewart,You're In My Heart (The Final Acclaim),10051
1978-01-28,5,Paul Simon,Slip Slidin' Away,10032
1978-01-28,6,Queen,We Are The Champions,10047
1978-01-28,7,Bee Gees,How Deep Is Your Love,10005
1978-01-28,8,Styx,Come Sail Away,10007
1978-01-28,9,Billy Joel,Just The Way You Are,10067
1978-01-28,10,Andy Gibb,(Love Is) Thicker Than Water,10060
1978-01-28,11,Dan Hill,Sometimes When We Touch,10081
1978-01-28,12,Shaun Cassidy,Hey Deanie,10063
1978-01-28,13,Dolly Parton,Here You Come Again,10033
1978-01-28,14,Electric Light Orchestra,Turn To Stone,10071
1978-01-28,15,Chic,"Dance, Dance, Dance (Yowsah, Yowsah, Yowsah)",10054
1978-01-28,16,"Earth, Wind & Fire",Serpentine Fire,10053
1978-01-28,17,Samantha Sang,Emotion,10074
1978-01-28,18,Paul Davis,I Go Crazy,9975
1978-01-28,19,Neil Diamond,Desiree,10088
1978-01-28,20,LTD,(Every Time I Turn Around) Back In Love Again,10037
1978-01-28,21,Santa Esmeralda Starring Leroy Gomez,Don't Let Me Be Misunderstood,-1
1978-01-28,22,Debby Boone,You Light Up My Life,9979
1978-01-28,23,Lynyrd Skynyrd,What's Your Name,10090
1978-01-28,24,John Williams,"Theme From ""Close Encounters Of The Third Kind""",10112
1978-01-28,25,Leif Garrett,Runaround Sue,10064
1978-01-28,26,Odyssey,Native New Yorker,10069
1978-01-28,27,Foreigner,"Long, Long Way From Home",10099
1978-01-28,28,Steely Dan,Peg,10075
1978-01-28,29,Commodores,Too Hot Ta Trot,10104
1978-01-28,30,ConFunkShun,Ffun,-1
1978-01-28,31,Bob Welch,Sentimental Lady,10039
1978-01-28,32,Bill Withers,Lovely Day,10096
1978-01-28,33,Meco,Theme From Close Encounters,10117
1978-01-28,34,Little River Band,Happy Anniversary,10108
1978-01-28,35,High Inergy,You Can't Turn Me Off (In The Middle Of Turning Me On),10003
1978-01-28,36,Leo Sayer,Easy To Love,10098
1978-01-28,37,Jay Ferguson,Thunder Island,10107
1978-01-28,38,Wet Willie,Street Corner Serenade,10092
1978-01-28,39,ABBA,The Name Of The Game,10113
1978-01-28,40,Donna Summer,I Love You,10106
1978-01-28,41,Linda Ronstadt,Blue Bayou,9988
1978-01-28,42,LeBlanc & Carr,Falling,10036
1978-01-28,43,Heatwave,Always And Forever,10119
1978-01-28,44,Kenny Rogers,Sweet Music Man,10105
1978-01-28,45,Eric Clapton,Lay Down Sally,10118
1978-01-28,46,Johnny Rivers,"Curious Mind (Um, Um, Um, Um, Um, Um)",10114
1978-01-28,47,War,Galaxy,10120
1978-01-28,48,Tom Petty And The Heartbreakers,Breakdown,10061
1978-01-28,49,Kansas,Point Of Know Return,10065
1978-01-28,50,El Coco,Cocomotion,10087
1978-01-28,51,Crystal Gayle,Don't It Make My Brown Eyes Blue,9955
1978-01-28,52,Raydio,Jack And Jill,10126
1978-01-28,53,David Gates,Goodbye Girl,10110
1978-01-28,54,Stillwater,Mind Bender,10073
1978-01-28,55,Stevie Wonder,As,10057
1978-01-28,56,George Duke,Reach For It,10121
1978-01-28,57,Bay City Rollers,The Way I Feel Tonight,10038
1978-01-28,58,Rita Coolidge,The Way You Do The Things You Do,10128
1978-01-28,59,Linda Ronstadt,It's So Easy,10021
1978-01-28,60,Firefall,So Long,10127
1978-01-28,61,Marilyn Scott,God Only Knows,10103
1978-01-28,62,Natalie Cole,Our Love,10129
1978-01-28,63,Millie Jackson,If You're Not Back In Love By Monday,10076
1978-01-28,64,Heart,Crazy On You,9335
1978-01-28,65,Prism,Take Me To The Kaptin,10123
1978-01-28,66,Ramones,Rockaway Beach,10093
1978-01-28,67,Diana Ross,Gettin' Ready For Love,10058
1978-01-28,68,Art Garfunkel With James Taylor & Paul Simon,(What A)  Wonderful World,-1
1978-01-28,69,KISS,Shout It Out Loud,9294
1978-01-28,70,Al Martino,The Next Hundred Years,10102
1978-01-28,71,Lou Rawls,Lady Love,10133
1978-01-28,72,Rose Royce,Ooh Boy,10086
1978-01-28,73,Dave Mason,"Let It Go, Let It Flow",10134
1978-01-28,74,Le Pamplemousse,Le Spank,10084
1978-01-28,75,Kellee Patterson,"If It Don't Fit, Don't Force It",10109
1978-01-28,76,Andrea True Connection,"What's Your Name, What's Your Number",10130
1978-01-28,77,Donny & Marie Osmond,(You're My) Soul And Inspiration,-1
1978-01-28,78,Linda Ronstadt,Poor Poor Pitiful Me,10138
1978-01-28,79,Cerrone,Supernature,10137
1978-01-28,80,Gary Wright,Touch And Gone,10135
