sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
-0.9282,0.106,0.725,0.169,0.7,99.73,2.72,7,181,155,28,10,Taylor Swift Featuring The Civil Wars,Safe & Sound,22407
0.9052,0.115,0.804,0.081,0.5,105.66,3.45,27,553,489,61,14,Flo Rida Featuring Sia,Wild Ones,22408
0.9963,0.139,0.796,0.065,1.6,102.71,4.65,35,927,818,75,17,Young Jeezy Featuring Jay-Z & Andre 3000,I Do,22409
0.8482,0.122,0.85,0.028,3.8,91.82,5.32,2,125,106,8,10,Skrillex,Scary Monsters And Nice Sprites,22410
-0.859,0.066,0.834,0.101,0.3,106.26,3.08,4,396,346,47,22,Adam Lambert,Better Than I Know Myself,22411
-0.9998,0.093,0.497,0.41,1.0,104.44,4.13,38,701,618,67,23,Nicki Minaj,Stupid Hoe,22412
0.9736,0.139,0.791,0.07,0.5,105.66,3.58,23,594,523,65,21,Mac Miller,Knock Knock,22413
0.9785,0.064,0.901,0.035,2.5,89.75,2.99,29,1066,834,120,61,V.I.C.,Wobble,22414
0.6249,0.083,0.853,0.064,1.3,98.11,3.23,15,250,206,29,0,Nelly,The Champ,22415
-0.7014,0.122,0.773,0.105,2.4,95.47,5.0,54,699,570,59,3,B.o.B Featuring Andre 3000,Play The Guitar,22416
0.9927,0.177,0.811,0.012,0.0,106.87,3.28,10,319,285,42,9,Jason Mraz,I Won't Give Up,22417
-0.9994,0.005,0.716,0.279,-0.1,112.39,3.88,7,486,477,49,44,Skrillex Featuring Sirah,Kyoto,22418
0.7587,0.079,0.837,0.084,1.1,98.82,2.56,13,544,472,74,40,3OH!3,Set You Free,22419
0.9796,0.166,0.75,0.084,2.3,95.57,4.21,7,386,325,34,7,Gotye Featuring Kimbra,Somebody That I Used To Know,22420
-0.9502,0.032,0.872,0.097,0.3,106.16,3.13,12,348,315,42,16,Montgomery Gentry,Where I Come From,22421
-0.9501,0.074,0.823,0.103,1.7,97.09,3.97,32,458,382,47,9,Jay Z Kanye West,Gotta Have It,22422
0.9774,0.142,0.76,0.098,0.0,106.87,2.82,8,441,405,60,30,Train,Drive By,22423
0.9718,0.129,0.823,0.049,2.2,90.46,3.15,20,325,253,40,7,Van Halen,Tattoo,22424
0.9595,0.12,0.858,0.022,1.3,98.11,3.4,6,247,213,30,11,Snow Patrol,Called Out In The Dark,22425
0.9954,0.185,0.803,0.012,-0.3,107.48,2.61,3,342,318,51,31,The Wanted,Glad You Came,22426
0.9945,0.181,0.786,0.033,0.1,106.77,2.76,10,406,357,52,22,Lana Del Rey,Video Games,22427
0.9753,0.259,0.615,0.126,0.3,106.16,3.16,4,284,255,34,8,Foster The People,Don't Stop (Color On The Walls),22428
-0.9994,0.14,0.561,0.298,1.0,104.44,4.22,27,663,597,65,26,MGK Featuring Waka Flocka Flame,Wild Boy,22429
-0.9338,0.047,0.822,0.131,0.8,99.63,2.47,3,206,174,31,13,Glee Cast,Without You,22430
-0.9856,0.105,0.747,0.148,3.8,80.88,3.47,53,744,551,74,17,Tyga Featuring Lil Wayne,Faded,22431
0.9943,0.305,0.555,0.14,0.9,99.23,2.59,7,251,211,35,13,Glee Cast,We Found Love,22432
0.9879,0.146,0.801,0.053,0.2,106.57,3.03,8,468,413,58,18,Glee Cast,Moves Like Jagger / Jumpin' Jack Flash,22433
0.9726,0.188,0.793,0.019,0.7,105.05,3.44,3,131,121,14,5,Glee Cast,The First Time Ever I Saw Your Face,22434
0.9925,0.155,0.816,0.028,-0.3,107.58,2.44,9,361,321,53,10,Glee Cast,Summer Nights,22435
0.9297,0.235,0.554,0.211,-0.1,107.08,2.92,20,481,422,64,17,Mary J. Blige Featuring Drake,Mr. Wrong,22436
0.9558,0.128,0.851,0.022,-0.3,107.48,2.68,6,226,197,32,13,George Strait,Love's Gonna Make It Alright,22437
0.4746,0.139,0.733,0.128,1.2,98.41,3.6,36,498,410,60,11,Jay Z Kanye West Featuring Frank Ocean,No Church In The Wild,22438
0.6852,0.052,0.916,0.032,-0.3,107.48,2.77,11,316,279,45,9,Blake Shelton,Drink On It,22439
-0.9505,0.15,0.641,0.209,2.7,89.14,3.24,26,498,397,52,18,LMFAO,Sorry For Party Rocking,22440
0.9965,0.161,0.772,0.067,0.5,105.66,3.64,30,707,639,80,27,Diggy Featuring Jeremih,Do It Like You,22441
0.9863,0.144,0.767,0.089,0.5,105.76,3.45,16,475,421,53,20,Madonna Featuring Nicki Minaj & M.I.A.,Give Me All Your Luvin',22442
0.8576,0.097,0.819,0.084,1.6,91.98,2.32,12,519,400,84,47,Glee Cast Featuring 2Cellos,Smooth Criminal,22443
0.9575,0.089,0.904,0.007,0.6,99.94,2.28,10,288,247,47,26,Glee Cast,Human Nature,22444
0.8958,0.12,0.78,0.099,1.2,98.41,3.31,14,409,341,50,9,Glee Cast,Black Or White,22445
-0.9843,0.032,0.875,0.093,1.4,97.91,2.92,9,606,516,71,40,Glee Cast,Wanna Be Startin' Somethin',22446
-0.9967,0.072,0.722,0.206,-0.5,108.09,2.34,4,444,401,72,22,Glee Cast,Bad,22447
-0.8431,0.104,0.756,0.14,1.2,98.51,3.13,15,415,353,53,22,Melanie Fiona,4 AM,22448
-0.9956,0.12,0.709,0.171,2.0,96.48,4.16,77,1009,827,95,10,"Meek Mill Featuring T.I., Birdman, Lil Wayne, DJ Khaled, Rick Ross & Swizz Beatz",Ima Boss,22449
0.9944,0.174,0.814,0.012,1.1,98.82,3.04,26,408,335,52,22,Glee Cast Featuring Ricky Martin,Sexy And I Know It,22450
0.793,0.093,0.837,0.07,2.2,95.77,3.89,11,367,311,33,8,Kip Moore,Somethin' 'Bout A Truck,22451
0.6597,0.136,0.724,0.14,-0.2,107.28,2.87,2,140,127,20,13,Calvin Harris,Feel So Close,22452
-0.6732,0.084,0.846,0.07,0.5,105.76,3.23,16,609,539,68,8,Kirko Bangz,Drank In My Cup,22453
0.9913,0.142,0.847,0.01,2.0,90.97,2.69,20,405,324,56,25,Glee Cast Featuring Ricky Martin,La Isla Bonita,22454
-0.5321,0.111,0.777,0.113,5.6,65.59,3.26,1153,18089,11321,1960,1,"YG Featuring Tyga, Snoop Dogg & Nipsey Hussle",Snitches Ain't...,22455
-0.9067,0.046,0.875,0.079,0.2,106.57,2.84,4,446,404,57,27,Katy Perry,Part Of Me,22456
0.8938,0.094,0.856,0.05,0.9,99.23,2.51,12,433,372,62,30,Nicki Minaj,Starships,22457
0.9876,0.074,0.926,0.0,2.0,96.38,3.52,5,635,517,59,38,Chris Brown,Turn Up The Music,22458
-0.99,0.09,0.764,0.146,2.0,96.38,3.72,7,480,398,45,16,One Direction,What Makes You Beautiful,22459
0.9958,0.217,0.71,0.072,2.5,94.96,4.08,8,450,376,37,21,Bruno Mars,Runaway Baby,22460
0.7676,0.084,0.858,0.058,0.6,100.14,2.04,11,246,213,42,12,Rascal Flatts,Banjo,22461
0.9992,0.529,0.464,0.006,1.0,98.92,3.05,2,175,150,24,7,Glee Cast,I Will Always Love You,22462
0.9981,0.277,0.714,0.009,0.7,105.25,3.48,9,396,346,41,14,David Guetta Featuring Chris Brown & Lil Wayne,I Can Only Imagine,22463
0.9796,0.093,0.882,0.025,1.6,97.4,3.66,22,626,522,67,14,Glee Cast,Stereo Hearts,22464
-0.9801,0.013,0.807,0.18,0.0,106.97,2.68,5,291,260,39,40,Skrillex Featuring Sirah,Bangarang,22465
0.8654,0.194,0.623,0.183,-0.1,107.08,2.64,4,269,250,38,23,deadmau5 Featuring Greta Svabo Bech,Raise Your Weapon,22466
0.9976,0.151,0.844,0.005,2.0,96.38,4.41,44,694,584,66,32,B.o.B,So Good,22467
0.9985,0.317,0.579,0.103,-0.2,107.28,2.68,7,380,339,53,16,Carrie Underwood,Good Girl,22468
-0.9949,0.056,0.773,0.172,0.2,106.57,2.84,6,451,410,58,27,Carly Rae Jepsen,Call Me Maybe,22469
0.9399,0.121,0.79,0.089,2.0,96.38,4.09,19,519,421,48,8,Glee Cast,Fly / I Believe I Can Fly,22470
0.9818,0.112,0.812,0.075,0.7,105.15,3.58,12,494,450,53,11,fun.,Some Nights,22471
0.7096,0.093,0.857,0.05,5.1,72.12,3.45,20,164,108,14,0,Rihanna Featuring Chris Brown,Birthday Cake,22472
