sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
0.9658,0.12,0.819,0.061,0.7,105.05,3.73,8,313,274,32,8,98 Degrees,This Gift,18157
-0.8875,0.076,0.8,0.124,1.4,98.01,3.17,10,333,279,39,10,Backstreet Boys,Show Me The Meaning Of Being Lonely,18158
0.9963,0.208,0.739,0.053,1.8,96.99,3.38,8,490,417,51,26,Joe,I Wanna Know,18159
0.9804,0.199,0.682,0.119,-0.1,107.08,3.0,7,254,225,34,12,Joe Diffie,The Quittin' Kind,18160
0.9035,0.081,0.829,0.09,1.1,98.62,2.76,13,426,342,52,12,Mariah Carey,All I Want For Christmas Is You,18161
0.998,0.234,0.618,0.148,1.1,104.13,4.05,23,714,635,67,12,Eve Featuring Faith Evans,Love Is Blind,18162
0.9982,0.221,0.698,0.081,1.3,98.11,3.09,21,572,485,68,14,"Ginuwine, R.L., Tyrese, Case",The Best Man I Can Be,18163
-0.3472,0.095,0.805,0.1,2.3,90.16,2.97,8,305,239,36,11,Sugar Ray,Falls Apart,18164
0.9859,0.132,0.85,0.018,1.1,104.03,4.49,10,351,307,32,11,Mark Wills,Back At One,18165
-0.9908,0.057,0.83,0.113,3.4,92.83,5.23,31,878,762,62,3,Jay-Z Featuring Beanie Sigel & Amil,Do It Again (Put Ya Hands Up),18166
-0.9994,0.048,0.735,0.217,1.0,98.92,2.68,18,875,740,118,43,DMX,What's My Name,18167
0.984,0.175,0.74,0.084,0.2,106.47,2.88,4,376,333,46,18,Third Eye Blind,Never Let You Go,18168
0.9961,0.202,0.77,0.029,-0.6,108.19,2.46,6,342,306,56,33,Sonique,It Feels So Good,18169
0.8779,0.06,0.924,0.016,0.7,99.73,2.32,6,411,334,61,18,Vertical Horizon,Everything You Want,18170
0.7747,0.128,0.761,0.111,2.7,94.66,4.72,54,845,696,66,11,Q-Tip,Breathe And Stop,18171
-0.6219,0.084,0.821,0.096,1.7,97.2,3.7,51,1071,884,111,24,Dr. Dre Featuring Eminem,Forgot About Dre,18172
