sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
0.3568,0.164,0.676,0.16,1.7,97.09,3.75,40,541,469,58,0,Marty Robbins,El Paso,1
0.9991,0.532,0.437,0.031,-0.4,107.79,2.62,3,175,154,26,4,Frankie Avalon,Why,2
0.9998,0.113,0.801,0.086,5.7,65.28,3.78,1402,16420,10567,1726,5,Miss Toni Fisher,The Big Hurt,3
0.9982,0.322,0.657,0.022,2.2,90.46,2.52,5,275,220,35,9,Johnny Preston,Running Bear,4
0.9924,0.28,0.601,0.119,1.2,103.83,3.92,3,243,216,22,9,Guy Mitchell,Heartaches By The Number,5
-0.9698,0.03,0.742,0.228,0.4,105.86,3.52,1,110,101,13,3,Paul Anka,It's Time To Cry,6
-0.4404,0.071,0.827,0.103,2.1,96.08,4.96,7,109,91,10,2,Connie Francis,Among My Souvenirs,7
0.9952,0.349,0.651,0.0,-0.4,107.89,2.32,0,148,133,23,9,Steve Lawrence,Pretty Blue Eyes,8
0.9773,0.152,0.848,0.0,0.6,105.45,3.28,7,223,196,24,5,Jimmy Clanton,"Go, Jimmy, Go",9
0.9934,0.3,0.7,0.0,1.5,97.7,3.0,5,196,157,21,5,Bobby Rydell,We Got Love,10
0.6398,0.051,0.909,0.041,-0.2,107.28,2.74,14,256,224,35,1,Bobby Darin,Mack The Knife,11
0.9692,0.189,0.811,0.0,0.9,99.23,2.4,7,148,120,20,8,Andy Williams,The Village Of St. Bernadette,12
1.0,0.13,0.777,0.093,1.1,98.82,3.17,1210,21382,18102,2846,22,The Nutty Squirrels,Uh! Oh! Part 2,13
0.9794,0.299,0.63,0.071,1.7,97.09,3.24,2,118,97,12,6,Larry Hall,Sandy,14
0.6908,0.031,0.949,0.02,0.9,104.74,3.56,2,292,275,31,11,Fabian,Hound Dog Man,15
0.4767,0.077,0.874,0.049,2.1,90.77,3.14,8,135,108,18,0,The Browns,Scarlet Ribbons (For Her Hair),16
-0.9993,0.098,0.769,0.133,1.7,97.3,3.95,301,4145,3381,427,5,Bill Black's Combo,Smokie - Part 2,17
0.9864,0.202,0.785,0.014,-0.7,108.6,2.92,7,156,137,27,6,Della Reese,Not One Minute More,18
