date,rank,artist,song,lyricId
2004-01-03,1,OutKast,Hey Ya!,19269
2004-01-03,2,OutKast Featuring Sleepy Brown,The Way You Move,19255
2004-01-03,3,Kelis,Milkshake,19264
2004-01-03,4,Alicia Keys,You Don't Know My Name,19295
2004-01-03,5,Ludacris Featuring Shawnna,Stand Up,19243
2004-01-03,6,Jagged Edge,Walked Outta Heaven,19242
2004-01-03,7,Baby Bash Featuring Frankie J,Suga Suga,19225
2004-01-03,8,3 Doors Down,Here Without You,19235
2004-01-03,9,Twista Featuring Kanye West & Jamie Foxx,Slow Jamz,19310
2004-01-03,10,Beyonce,"Me, Myself And I",19297
2004-01-03,11,No Doubt,It's My Life,19281
2004-01-03,12,Nickelback,Someday,19229
2004-01-03,13,Beyonce Featuring Sean Paul,Baby Boy,19218
2004-01-03,14,Chingy Featuring Ludacris & Snoop Dogg,Holidae In,19247
2004-01-03,15,YoungBloodZ Featuring Lil Jon,Damn!,19214
2004-01-03,16,R. Kelly,Step In The Name Of Love,19224
2004-01-03,17,JAY-Z,Change Clothes,19294
2004-01-03,18,Lil Jon & The East Side Boyz Featuring Ying Yang Twins,Get Low,19145
2004-01-03,19,Avant,Read Your Mind,19260
2004-01-03,20,Tupac Featuring The Notorious B.I.G.,Runnin (Dying To Live),19271
2004-01-03,21,Santana Featuring Alex Band Or Chad Kroeger,Why Don't You & I,-1
2004-01-03,22,Trapt,Headstrong,19114
2004-01-03,23,Dido,White Flag,19249
2004-01-03,24,Linkin Park,Numb,19289
2004-01-03,25,G Unit,Stunt 101,19285
2004-01-03,26,Murphy Lee Featuring Jermaine Dupri,Wat Da Hook Gon Be,19266
2004-01-03,27,Nick Cannon Featuring R. Kelly,Gigolo,19299
2004-01-03,28,Staind,So Far Away,19206
2004-01-03,29,Simple Plan,Perfect,19282
2004-01-03,30,Sheryl Crow,The First Cut Is The Deepest,19279
2004-01-03,31,Kenny Chesney,There Goes My Life,19292
2004-01-03,32,Ying Yang Twins Featuring Lil Jon & The East Side Boyz,Salt Shaker,19298
2004-01-03,33,Kanye West,Through The Wire,19308
2004-01-03,34,Alan Jackson,Remember When,19316
2004-01-03,35,matchbox twenty,Bright Lights,19253
2004-01-03,36,Christina Aguilera,The Voice Within,19304
2004-01-03,37,Liz Phair,Why Can't I?,19250
2004-01-03,38,Westside Connection Featuring Nate Dogg,Gangsta Nation,19313
2004-01-03,39,Brooks & Dunn,You Can't Take The Honky Tonk Out Of The Girl,19291
2004-01-03,40,Eamon,F**k It (I Don't Want You Back),19315
2004-01-03,41,"Nelly, P. Diddy & Murphy Lee",Shake Ya Tailfeather,19182
2004-01-03,42,Toby Keith,I Love This Bar,19244
2004-01-03,43,Clay Aiken,Invisible,19301
2004-01-03,44,Stacie Orrico,(There's Gotta Be) More To Life,19251
2004-01-03,45,Jessica Simpson,With You,19327
2004-01-03,46,Bow Wow Featuring Jagged Edge,My Baby,19311
2004-01-03,47,Mary J. Blige Featuring Eve,Not Today,19317
2004-01-03,48,Maroon 5,Harder To Breathe,19227
2004-01-03,49,matchbox twenty,Unwell,19093
2004-01-03,50,Michelle Branch,Breathe,19288
2004-01-03,51,Sarah McLachlan,Fallen,19278
2004-01-03,52,Cassidy Featuring R. Kelly,Hotel,19324
2004-01-03,53,Musiq,Forthenight,19293
2004-01-03,54,Toby Keith,American Soldier,19328
2004-01-03,55,Three Days Grace,(I Hate) Everything About You,19307
2004-01-03,56,Joe,More & More,19303
2004-01-03,57,Tim McGraw,Watch The Wind Blow By,19319
2004-01-03,58,Ruben Studdard,Sorry 2004,19332
2004-01-03,59,Rodney Atkins,Honesty (Write Me A List),19263
2004-01-03,60,Terri Clark,I Wanna Do It All,19318
2004-01-03,61,Mya,Fallen,19305
2004-01-03,62,Shania Twain,She's Not Just A Pretty Face,19312
2004-01-03,63,George Strait,Cowboys Like Us,19261
2004-01-03,64,Brad Paisley,Little Moments,19323
2004-01-03,65,B2K Featuring Fabolous,Badaboom,19325
2004-01-03,66,Tracy Byrd,Drinkin' Bone,19306
2004-01-03,67,Jet,Are You Gonna Be My Girl,19321
2004-01-03,68,The Offspring,Hit That,19322
2004-01-03,69,Montgomery Gentry,Hell Yeah,19284
2004-01-03,70,Chris Cagle,Chicks Dig It,19283
2004-01-03,71,Ashanti,Rain On Me,19238
2004-01-03,72,Marques Houston Featuring Joe Budden & Pied Piper,Clubbin,-1
2004-01-03,73,Puddle Of Mudd,Away From Me,19302
2004-01-03,74,Ludacris,Splash Waterfalls,19333
2004-01-03,75,Incubus,Megalomaniac,19334
2004-01-03,76,"Marques Houston Featuring Jermaine ""JD"" Dupri",Pop That Booty,-1
2004-01-03,77,Fountains Of Wayne,Stacy's Mom,19265
2004-01-03,78,Missy Elliott,Pass That Dutch,19268
2004-01-03,79,Pat Green,Wave On Wave,19237
2004-01-03,80,Trapt,Still Frame,19296
2004-01-03,81,Rascal Flatts,I Melt,19228
2004-01-03,82,Sean Paul Featuring Sasha,I'm Still In Love With You,19335
2004-01-03,83,Britney Spears Featuring Madonna,Me Against The Music,19276
2004-01-03,84,Ginuwine,Love You More,19286
2004-01-03,85,Big Tymers Featuring R. Kelly,Gangsta Girl,19331
2004-01-03,86,Lonestar,Walking In Memphis,19290
2004-01-03,87,A Perfect Circle,Weak And Powerless,19254
2004-01-03,88,Gary Allan,Tough Little Boys,19226
2004-01-03,89,Juvenile Featuring Mannie Fresh,In My Life,19336
2004-01-03,90,Barenaked Ladies,Another Postcard (Chimps),19274
2004-01-03,91,Lasgo,Alone,19330
2004-01-03,92,Ryan Duarte,You,19329
2004-01-03,93,Too Short Featuring Lil Jon & The East Side Boyz,Shake That Monkey,-1
2004-01-03,94,John Mayer,Bigger Than My Body,19236
2004-01-03,95,Josh Turner,Long Black Train,19320
2004-01-03,96,Trillville,Neva Eva,19326
2004-01-03,97,Live,Heaven,19239
2004-01-03,98,Monica,Knock Knock,19256
2004-01-03,99,Petey Pablo,Freek-A-Leek,19337
2004-01-03,100,Michael Jackson,One More Chance,19314
2004-01-10,1,OutKast,Hey Ya!,19269
2004-01-10,2,OutKast Featuring Sleepy Brown,The Way You Move,19255
2004-01-10,3,Kelis,Milkshake,19264
2004-01-10,4,Alicia Keys,You Don't Know My Name,19295
2004-01-10,5,Ludacris Featuring Shawnna,Stand Up,19243
2004-01-10,6,Jagged Edge,Walked Outta Heaven,19242
2004-01-10,7,Baby Bash Featuring Frankie J,Suga Suga,19225
2004-01-10,8,3 Doors Down,Here Without You,19235
2004-01-10,9,Twista Featuring Kanye West & Jamie Foxx,Slow Jamz,19310
2004-01-10,10,Beyonce,"Me, Myself And I",19297
2004-01-10,11,No Doubt,It's My Life,19281
2004-01-10,12,Nickelback,Someday,19229
2004-01-10,13,Lil Jon & The East Side Boyz Featuring Ying Yang Twins,Get Low,19145
2004-01-10,14,Beyonce Featuring Sean Paul,Baby Boy,19218
2004-01-10,15,YoungBloodZ Featuring Lil Jon,Damn!,19214
2004-01-10,16,Chingy Featuring Ludacris & Snoop Dogg,Holidae In,19247
2004-01-10,17,JAY-Z,Change Clothes,19294
2004-01-10,18,Avant,Read Your Mind,19260
2004-01-10,19,R. Kelly,Step In The Name Of Love,19224
2004-01-10,20,Tupac Featuring The Notorious B.I.G.,Runnin (Dying To Live),19271
2004-01-10,21,Linkin Park,Numb,19289
2004-01-10,22,Dido,White Flag,19249
2004-01-10,23,Santana Featuring Alex Band Or Chad Kroeger,Why Don't You & I,-1
2004-01-10,24,Nick Cannon Featuring R. Kelly,Gigolo,19299
2004-01-10,25,Trapt,Headstrong,19114
