sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
0.9783,0.14,0.78,0.08,3.3,87.72,5.73,73,612,470,52,2,Gamma,I'm Alive,10995
-0.9835,0.084,0.773,0.142,2.2,95.77,4.23,14,393,339,36,4,Molly Hatchet,Flirtin' With Disaster,10996
1.0,0.114,0.806,0.08,8.1,75.03,10.51,2837,27996,21000,977,4,Bobby Vinton,Make Believe It's Your First Time,10997
0.9879,0.104,0.828,0.068,2.9,88.53,5.53,146,1469,1122,137,11,Mike Pinera,Goodnight My Love,10998
-0.9989,0.079,0.629,0.291,-0.3,107.38,2.62,4,428,404,64,36,Tavares,Bad Times,10999
0.8925,0.085,0.868,0.047,0.9,104.74,3.78,3,201,186,21,7,Journey,Too Late,11000
0.9715,0.202,0.72,0.078,-0.5,107.99,2.92,5,140,125,22,3,Nicolette Larson & Michael McDonald,"Let Me Go, Love",11001
0.9642,0.175,0.708,0.117,2.1,90.87,2.72,7,288,225,38,19,Aerosmith,Remember (Walking In The Sand),11002
0.9616,0.11,0.838,0.052,3.1,88.02,3.48,7,355,279,32,13,Donna Summer,On The Radio,11003
0.9916,0.221,0.748,0.031,-0.3,107.38,3.14,8,289,258,41,17,Barbra Streisand,Kiss Me In The Rain,11004
0.9736,0.227,0.643,0.13,-0.4,107.89,2.71,8,231,203,35,3,Cindy Bullens,Trust Me,11005
-0.9972,0.092,0.708,0.2,3.8,86.2,6.35,80,711,558,53,4,Breathless,Takin' It Back,11006
0.8806,0.064,0.896,0.04,-0.3,107.48,2.77,3,301,280,45,17,Rupert Holmes,Him,11007
0.9189,0.177,0.684,0.14,1.6,91.98,2.03,11,442,349,73,31,Kool & The Gang,Too Hot,11008
0.4588,0.069,0.886,0.045,16.7,47.29,18.18,30,222,162,4,0,Pink Floyd,Another Brick In The Wall (Part II),11009
0.9873,0.192,0.715,0.093,1.0,104.44,3.68,5,316,277,30,1,Bette Midler,When A Man Loves A Woman,11010
0.9852,0.248,0.637,0.115,0.4,105.96,3.08,7,251,230,30,7,ZZ Top,I Thank You,11011
-1.0,0.085,0.778,0.138,10.4,58.42,10.72,1551,20208,13589,641,0,George Burns,I Wish I Was Eighteen Again,11012
0.9999,0.414,0.574,0.012,0.7,99.73,2.2,3,643,522,95,65,Sister Sledge,Got To Love Somebody,11013
-0.6165,0.103,0.779,0.117,-0.3,107.48,2.63,8,297,272,44,21,The Babys,Back On My Feet Again,11014
0.9991,0.356,0.622,0.023,0.4,106.06,3.16,2,347,321,42,15,Peaches & Herb,I Pledge My Love,11015
0.9963,0.092,0.835,0.073,5.3,66.2,3.77,620,4987,3059,590,1,Dana Valery,I Don't Want To Be Lonely,11016
0.9625,0.135,0.796,0.069,1.3,98.21,3.4,8,330,266,38,14,Andy Gibb,Desire,11017
0.9589,0.153,0.782,0.065,1.4,98.01,3.07,8,248,208,29,5,Tom Petty And The Heartbreakers,Refugee,11018
0.9874,0.205,0.795,0.0,3.3,87.62,4.47,7,182,145,16,1,Tommy James,Three Times In Love,11019
0.9758,0.097,0.895,0.008,1.1,104.23,4.04,8,304,282,30,24,Patrice Rushen,Haven't You Heard,11020
