sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
0.8476,0.122,0.796,0.082,2.9,83.32,2.24,10,233,166,33,2,Dean Martin,Baby It's Cold Outside,25831
-0.9349,0.059,0.818,0.124,2.1,90.87,3.44,28,282,223,38,0,Thurl Ravenscroft,"You're A Mean One, Mr. Grinch",25832
0.5481,0.058,0.899,0.042,0.4,105.86,3.39,21,645,586,75,20,H.E.R. Featuring YG,Slide,25833
-0.0258,0.025,0.948,0.027,3.5,87.21,4.33,42,586,455,48,10,JACKBOYS Featuring Young Thug,Out West,25834
-0.983,0.105,0.768,0.126,1.9,96.69,3.46,26,797,688,81,12,JACKBOYS & Sheck Wes,GANG GANG,25835
-0.4939,0.008,0.976,0.016,1.6,97.4,3.86,37,467,376,48,2,Don Toliver Featuring Quavo & Offset,HAD ENOUGH,25836
-0.9997,0.057,0.571,0.372,0.6,100.04,2.29,11,461,386,74,29,JACKBOYS Featuring Don Toliver,WHAT TO DO?,25837
0.9978,0.305,0.576,0.119,2.5,89.75,3.33,22,487,377,54,9,"JACKBOYS, Pop Smoke & Travis Scott",GATTI,25838
-0.8645,0.003,0.979,0.018,2.4,95.27,4.21,48,745,635,64,30,Roddy Ricch Featuring Mustard,High Fashion,25839
0.9993,0.326,0.634,0.04,0.7,105.05,3.44,6,510,474,55,19,Gabby Barrett Featuring Charlie Puth,I Hope,25840
0.9911,0.19,0.764,0.047,0.2,106.37,2.92,9,357,323,44,16,Jimmie Allen,Make Me Want To,25841
0.9867,0.133,0.823,0.044,0.4,105.86,3.25,8,350,311,40,9,Ingrid Andress,More Hearts Than Mine,25842
0.9985,0.317,0.654,0.029,2.0,96.38,3.76,9,406,336,38,15,Riley Green,I Wish Grandpas Never Died,25843
-0.7644,0.02,0.925,0.056,1.6,97.5,3.38,13,324,270,35,11,Jordan Davis,Slow Dance In A Parking Lot,25844
0.6597,0.083,0.841,0.076,-0.3,107.38,2.52,8,217,195,31,4,Noah Cyrus & Leon Bridges,July,25845
0.9981,0.248,0.736,0.016,0.9,99.12,2.64,13,474,408,67,38,Justin Bieber,Yummy,25846
-0.9977,0.147,0.635,0.218,2.2,95.77,4.06,27,768,666,71,17,MoneyBagg Yo Featuring Lil Baby,U Played,25847
0.9993,0.256,0.661,0.083,1.8,96.79,3.58,32,630,545,65,23,BrockHampton,SUGAR,25848
0.996,0.26,0.681,0.059,1.1,104.23,4.08,6,278,253,27,5,Olivia Rodrigo,All I Want,25849
0.9865,0.236,0.656,0.108,0.4,105.86,3.3,7,256,225,29,5,Carly Pearce & Lee Brice,I Hope You're Happy Now,25850
-0.996,0.16,0.624,0.216,2.3,95.57,4.01,34,819,712,74,19,Lil Tjay,20/20,25851
0.9519,0.167,0.719,0.114,1.8,96.99,3.58,32,619,532,65,14,Doja Cat Featuring Nicki Minaj,Say So,25852
-0.9962,0.172,0.537,0.291,0.6,105.45,3.4,9,371,344,42,16,Baby Keem,ORANGE SODA,25853
-0.9866,0.179,0.619,0.202,2.7,94.45,4.69,48,918,780,73,12,Future Featuring Drake,Life Is Good,25854
-0.966,0.103,0.78,0.117,2.4,95.27,4.43,46,1018,853,86,23,Lil Baby,Sum 2 Prove,25855
-0.9768,0.146,0.662,0.192,0.3,106.16,3.17,13,526,459,61,9,Mac Miller,Good News,25856
-0.9865,0.088,0.738,0.175,1.8,96.99,3.28,9,454,393,48,18,Halsey,You Should Be Sad,25857
0.9333,0.102,0.836,0.062,1.1,98.82,2.91,14,424,345,54,14,Selena Gomez,Rare,25858
0.9958,0.168,0.832,0.0,1.5,97.7,3.0,9,457,392,52,30,Khalid,Eleven,25859
0.9661,0.118,0.808,0.074,0.4,106.06,3.27,9,392,348,46,13,John Legend,Conversations In The Dark,25860
-0.9931,0.079,0.791,0.13,1.7,97.09,3.41,28,820,692,85,24,Moneybagg Yo Featuring DaBaby,Protect da Brand,25861
-0.9982,0.122,0.696,0.182,3.6,86.81,5.41,105,1196,940,95,10,Eminem Featuring Juice WRLD,Godzilla,25862
0.8765,0.078,0.87,0.052,1.3,98.11,2.96,6,410,341,48,24,Jonas Brothers,What A Man Gotta Do,25863
-0.9976,0.084,0.778,0.138,3.3,87.52,4.71,90,1240,971,106,4,Eminem,Darkness,25864
0.9908,0.132,0.808,0.06,0.5,105.55,3.69,40,709,623,77,15,Eminem Featuring Ed Sheeran,Those Kinda Nights,25865
-0.8716,0.0,0.986,0.014,105.0,-160.96,111.65,4,876,837,3,4,Eminem Featuring Young M.A,Unaccommodating,25866
-0.987,0.117,0.702,0.181,0.4,105.86,3.32,9,432,397,51,18,Mac Miller,Blue World,25867
0.963,0.205,0.727,0.068,0.9,104.74,3.56,9,183,161,18,1,Mac Miller,Circles,25868
-0.9287,0.003,0.976,0.021,7.3,60.92,7.83,243,1445,904,87,19,"Eminem Featuring Royce da 5'9"" & White Gold",You Gon' Learn,25869
0.996,0.224,0.732,0.044,-0.4,113.1,3.6,3,383,378,42,22,BTS,Black Swan,25870
0.8812,0.195,0.683,0.122,43.5,-38.49,42.4,20,167,100,1,0,Jhene Aiko,P*$$y Fairy (OTW),25871
-0.644,0.005,0.981,0.013,7.2,56.01,7.99,208,974,566,82,11,Eminem Featuring Skylar Grey,Leaving Heaven,25872
0.9754,0.155,0.814,0.03,2.8,89.04,3.73,10,249,185,24,8,Mac Miller,Complicated,25873
-0.6126,0.136,0.709,0.154,1.9,96.59,3.75,23,457,389,45,15,Mac Miller,Hand Me Downs,25874
-0.9926,0.077,0.769,0.154,1.7,97.09,4.36,44,683,573,71,0,Eminem,Premonition (Intro),25875
0.9612,0.138,0.827,0.036,2.1,96.08,4.27,13,294,255,28,5,Mac Miller,I Can See,25876
-0.9131,0.06,0.854,0.086,2.4,95.47,4.33,32,639,532,55,7,Eminem,In Too Deep,25877
0.9732,0.162,0.768,0.07,0.2,106.47,3.28,14,336,297,41,5,Mac Miller,Woods,25878
0.9785,0.221,0.687,0.092,2.3,90.16,3.17,8,283,226,34,10,Mac Miller,Everybody,25879
-0.8688,0.122,0.76,0.118,2.9,88.53,4.59,78,893,704,86,3,Eminem,Marsh,25880
0.0,0.0,1.0,0.0,8.0,53.88,8.99,172,822,475,53,7,Eminem Featuring Don Toliver,No Regrets,25881
0.9874,0.17,0.733,0.097,3.1,88.23,4.2,31,625,500,59,7,Eminem Featuring Anderson .Paak,Lock It Up,25882
-0.3004,0.062,0.891,0.047,-0.3,107.58,2.44,8,347,315,52,10,Mac Miller,Surf,25883
-0.998,0.045,0.792,0.163,1.9,96.69,3.93,37,715,609,72,8,Eminem,Stepdad,25884
0.6858,0.087,0.849,0.064,0.5,105.55,3.24,3,206,195,24,7,Mac Miller,That's On Me,25885
-0.9972,0.067,0.788,0.145,3.1,93.54,4.95,24,756,647,56,28,Megan Thee Stallion,B.I.T.C.H.,25886
-0.9561,0.089,0.757,0.154,1.8,91.48,3.08,12,335,250,47,21,Demi Lovato,Anyone,25887
-0.9775,0.1,0.744,0.156,3.0,93.74,4.93,38,655,535,47,6,Meek Mill Featuring Roddy Ricch,Letter To Nipsey,25888
0.989,0.129,0.871,0.0,1.7,97.09,3.24,15,384,324,40,16,Morgan Wallen,Chasin' You,25889
-0.994,0.052,0.773,0.174,1.4,97.91,2.92,7,384,323,44,23,Lewis Capaldi,Before You Go,25890
0.9947,0.192,0.784,0.024,1.5,97.6,3.04,10,320,272,36,19,Jake Owen,Homemade,25891
0.9601,0.071,0.904,0.024,1.3,98.21,3.0,19,481,406,58,28,Alicia Keys,Underdog,25892
0.9964,0.208,0.747,0.045,1.5,97.7,3.0,9,384,330,44,4,Camila Cabello,First Man,25893
0.9936,0.168,0.779,0.053,0.6,105.45,3.28,5,419,395,48,14,Ali Gatie,What If I Told You That I Love You,25894
0.9401,0.089,0.869,0.042,0.1,106.67,2.8,4,390,359,51,18,Brett Young,Catch,25895
-0.1331,0.097,0.804,0.099,1.9,96.59,4.19,18,318,266,31,2,Garth Brooks & Blake Shelton,Dive Bar,25896
0.9372,0.199,0.621,0.18,1.6,97.4,3.63,31,752,633,81,13,Lil Wayne Featuring Big Sean & Lil Baby,I Do It,25897
-0.9728,0.045,0.815,0.14,0.6,100.04,2.42,7,293,236,45,18,Taylor Swift,Only The Young,25898
