date,rank,artist,song,lyricId
1965-01-02,1,The Beatles,I Feel Fine,2878
1965-01-02,2,The Supremes,Come See About Me,2836
1965-01-02,3,Bobby Vinton,Mr. Lonely,2817
1965-01-02,4,The Beatles,She's A Woman,2879
1965-01-02,5,The Searchers,Love Potion Number Nine,2866
1965-01-02,6,Little Anthony And The Imperials,Goin' Out Of My Head,2827
1965-01-02,7,The Zombies,She's Not There,2794
1965-01-02,8,The Impressions,Amen,2855
1965-01-02,9,The Larks,The Jerk,2838
1965-01-02,10,Julie Rogers,The Wedding,2849
1965-01-02,11,Lorne Greene,Ringo,2816
1965-01-02,12,Petula Clark,Downtown,2908
1965-01-02,13,Manfred Mann,Sha La La,2837
1965-01-02,14,The Righteous Brothers,You've Lost That Lovin' Feelin',2894
1965-01-02,15,Del Shannon,Keep Searchin' (We'll Follow The Sun),2850
1965-01-02,16,Robert Goulet,"My Love, Forgive Me (Amore, Scusami)",2815
1965-01-02,17,The Dave Clark Five,Any Way You Want It,2839
1965-01-02,18,Chad & Jeremy,Willow Weep For Me,2844
1965-01-02,19,Marvin Gaye,How Sweet It Is To Be Loved By You,2851
1965-01-02,20,The Rolling Stones,Time Is On My Side,2792
1965-01-02,21,Herman's Hermits,I'm Into Something Good,2791
1965-01-02,22,The Beach Boys,"Dance, Dance, Dance",2828
1965-01-02,23,The Detergents,Leader Of The Laundromat,2882
1965-01-02,24,Maxine Brown,Oh No Not My Baby,2812
1965-01-02,25,Dick and DeeDee,Thou Shalt Not Steal,2854
1965-01-02,26,Marianne Faithfull,As Tears Go By,2865
1965-01-02,27,Andy Williams,Dear Heart,2863
1965-01-02,28,The Marvelettes,Too Many Fish In The Sea,2829
1965-01-02,29,Johnny Rivers,Mountain Of Love,2821
1965-01-02,30,The Drifters,Saturday Night At The Movies,2840
1965-01-02,31,Bobbi Martin,Don't Forget I Still Love You,2872
1965-01-02,32,Gene Pitney,I'm Gonna Be Strong,2801
1965-01-02,33,Jack Jones,Dear Heart,2861
1965-01-02,34,The Ray Charles Singers,One More Time,2842
1965-01-02,35,Johnny Tillotson,She Understands Me,2822
1965-01-02,36,The Ronettes,Walking In The Rain,2811
1965-01-02,37,Matt Monro,Walk Away,2864
1965-01-02,38,Martha & The Vandellas,Wild One,2880
1965-01-02,39,Roger Miller,Do-Wacka-Do,2873
1965-01-02,40,Joe Tex,Hold What You've Got,2902
1965-01-02,41,Gerry And The Pacemakers,I'll Be There,2895
1965-01-02,42,Betty Everett & Jerry Butler,Smile,-1
1965-01-02,43,"The ""You Know Who"" Group!",Roses Are Red My Love,2868
1965-01-02,44,The Kinks,You Really Got Me,2761
1965-01-02,45,Chuck Berry,Promised Land,2899
1965-01-02,46,Gene Chandler,What Now,2881
1965-01-02,47,Dean Martin,You're Nobody Till Somebody Loves You,2893
1965-01-02,48,The Animals,Boom Boom,2886
1965-01-02,49,The Waikikis,Hawaii Tattoo,2883
1965-01-02,50,Shirley Ellis,The Name Game,2900
1965-01-02,51,Candy & The Kisses,The 81,2856
1965-01-02,52,Sandie Shaw,(There's) Always Something There To Remind Me,2870
1965-01-02,53,Chuck Jackson,Since I Don't Have You,2847
1965-01-02,54,The Kinks,All Day And All Of The Night,2912
1965-01-02,55,Ben E. King,Seven Letters,2905
1965-01-02,56,The Hullaballoos,I'm Gonna Love You Too,2871
1965-01-02,57,The Shangri-Las,Give Him A Great Big Kiss,2915
1965-01-02,58,Ray Charles,Makin' Whoopee,2897
1965-01-02,59,Gale Garnett,Lovin' Place,2887
1965-01-02,60,The Gestures,"Run, Run, Run",2843
1965-01-02,61,The Honeycombs,I Can't Stop,2907
1965-01-02,62,Jay & The Americans,Let's Lock The Door (And Throw Away The Key),2914
1965-01-02,63,The Miracles,Come On Do The Jerk,2898
1965-01-02,64,Major Lance,Sometimes I Wonder,2885
1965-01-02,65,Betty Everett,Getting Mighty Crowded,2875
1965-01-02,66,Jerry Vale,Have You Looked Into Your Heart,2910
1965-01-02,67,Brook Benton,Do It Right,2904
1965-01-02,68,Frank Sinatra,Somewhere In Your Heart,2909
1965-01-02,69,Irma Thomas,He's My Guy,2903
1965-01-02,70,Jo Ann & Troy,I Found A Love Oh What A Love,2896
1965-01-02,71,Lesley Gore,Look Of Love,2916
1965-01-02,72,Dean Martin,You'll Always Be The One I Love,2913
1965-01-02,73,The Dixie Cups,Little Bell,2911
1965-01-02,74,The Contours,Can You Jerk Like Me,2906
1965-01-02,75,Ronny And The Daytonas,"Bucket ""T""",-1
1965-01-02,76,Patti LaBelle And The Blue Belles,Danny Boy,-1
1965-01-02,77,Henry Mancini And His Orchestra,Dear Heart,-1
1965-01-02,78,Sue Thompson,Paper Tiger,2924
1965-01-02,79,Harold Betters,Do Anything You Wanna (Part I),2846
1965-01-02,80,The Bachelors,No Arms Can Ever Hold You,2921
1965-01-02,81,Lee Morgan,"The Sidewinder, Part 1",-1
1965-01-02,82,Chubby Checker,"Lovely, Lovely (Loverly, Loverly)",2925
1965-01-02,83,Ned Miller,Do What You Do Do Well,2923
1965-01-02,84,The Dolphins,Hey-Da-Da-Dow,-1
1965-01-02,85,Willie Mitchell,Percolatin',-1
1965-01-02,86,Bobby Vee,(There'll Come A Day When) Ev'ry Little Bit Hurts,2901
1965-01-02,87,The Hondells,My Buddy Seat,-1
1965-01-02,88,Little Milton,Blind Man,2926
1965-01-02,89,Bill Black's Combo,So What,1491
1965-01-02,90,Mary Wells,Use Your Head,2927
1965-01-02,91,The Shangri-Las,Maybe,2917
1965-01-02,92,James Brown And The Famous Flames,Have Mercy Baby,2918
1965-01-02,93,The Shirelles,Are You Still My Baby,2922
1965-01-02,94,The Radiants,Voice Your Choice,2919
1965-01-02,95,Garnet Mimms,A Little Bit Of Soap,2928
1965-01-02,96,The Beau Brummels,"Laugh, Laugh",2929
1965-01-02,97,Don Covay,Take This Hurt Off Me,2920
1965-01-02,98,Billy Edd Wheeler,Ode To The Little Brown Shack Out Back,2930
1965-01-02,99,Bobby Bland,Black Night,2931
1965-01-02,100,Alvin Cash & The Crawlers,Twine Time,2932
1965-01-09,1,The Beatles,I Feel Fine,2878
1965-01-09,2,The Supremes,Come See About Me,2836
1965-01-09,3,Bobby Vinton,Mr. Lonely,2817
1965-01-09,4,The Searchers,Love Potion Number Nine,2866
1965-01-09,5,Petula Clark,Downtown,2908
1965-01-09,6,Little Anthony And The Imperials,Goin' Out Of My Head,2827
1965-01-09,7,The Impressions,Amen,2855
1965-01-09,8,The Larks,The Jerk,2838
1965-01-09,9,The Righteous Brothers,You've Lost That Lovin' Feelin',2894
1965-01-09,10,Julie Rogers,The Wedding,2849
1965-01-09,11,The Beatles,She's A Woman,2879
1965-01-09,12,Manfred Mann,Sha La La,2837
1965-01-09,13,Del Shannon,Keep Searchin' (We'll Follow The Sun),2850
1965-01-09,14,The Dave Clark Five,Any Way You Want It,2839
1965-01-09,15,Marvin Gaye,How Sweet It Is To Be Loved By You,2851
1965-01-09,16,The Zombies,She's Not There,2794
1965-01-09,17,Chad & Jeremy,Willow Weep For Me,2844
1965-01-09,18,Robert Goulet,"My Love, Forgive Me (Amore, Scusami)",2815
1965-01-09,19,The Detergents,Leader Of The Laundromat,2882
