sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
-0.4215,0.024,0.943,0.033,-0.3,107.38,2.52,9,338,301,48,12,Beyonce,Listen,20315
0.9905,0.153,0.785,0.062,1.0,104.44,4.01,23,414,367,40,0,Pretty Ricky,On The Hotline,20316
-0.9855,0.049,0.799,0.152,1.5,97.6,3.17,4,342,297,39,4,Jason Michael Carroll,Alyssa Lies,20317
0.9836,0.14,0.833,0.028,2.1,96.18,3.76,9,294,252,28,10,Cartel,Honestly,20318
0.9637,0.128,0.805,0.067,1.7,97.2,3.52,8,452,376,47,19,P!nk,U + Ur Hand,20319
0.9552,0.08,0.875,0.045,1.2,103.93,3.95,37,640,565,58,5,Jibbs Featuring Chamillionaire,King Kong,20320
0.5158,0.173,0.621,0.206,-0.4,107.79,2.36,7,371,333,56,12,Jennifer Hudson,And I Am Telling You I'm Not Going,20321
0.9995,0.32,0.632,0.047,1.3,98.11,3.53,35,676,577,81,32,Three 6 Mafia Featuring Chamillionaire,Doe Boy Fresh,20322
0.9964,0.15,0.818,0.032,1.5,97.6,3.43,20,605,519,68,20,Gym Class Heroes Featuring Patrick Stump,Cupid's Chokehold/Breakfast In America,20323
0.9715,0.123,0.831,0.046,4.9,72.73,3.21,15,493,328,46,18,Christina Aguilera,Candyman,20324
0.9954,0.182,0.796,0.022,1.3,98.31,2.87,7,421,350,51,21,Jordan Pruitt,Jump To The Rhythm,20325
0.9983,0.216,0.741,0.043,1.3,98.31,3.06,19,651,540,78,32,Ashley Tisdale,He Said She Said,20326
0.985,0.125,0.808,0.067,2.1,96.08,3.82,20,542,454,50,21,Mike Jones,Mr. Jones,20327
0.8756,0.073,0.904,0.023,-0.6,108.19,2.52,9,276,251,46,25,The Wreckers,"My, Oh My",20328
0.9983,0.256,0.675,0.069,1.4,98.01,3.39,25,585,474,66,34,Fergie Featuring Ludacris,Glamorous,20329
0.9925,0.227,0.693,0.08,1.7,97.09,3.49,10,384,316,39,18,Fall Out Boy,"This Ain't A Scene, It's An Arms Race",20330
0.994,0.172,0.797,0.031,0.6,99.94,2.37,11,369,316,60,25,Corbin Bleu,Push It To The Limit,20331
0.9559,0.222,0.61,0.168,0.9,99.12,2.87,8,351,282,46,25,Nickelback,If Everyone Cared,20332
0.9832,0.198,0.634,0.168,3.3,87.72,3.94,13,609,470,52,33,Akon,Don't Matter,20333
-0.9762,0.118,0.737,0.145,3.1,88.23,3.9,34,720,558,66,19,Young Jeezy Featuring R. Kelly,Go Getta,20334
0.9482,0.064,0.888,0.048,1.4,103.32,4.41,22,935,817,79,28,Mims,This Is Why I'm Hot,20335
0.9503,0.125,0.795,0.08,0.8,99.43,2.42,13,486,413,71,23,Lumidee Featuring Tony Sunshine,She's Like The Wind,20336
0.997,0.178,0.751,0.07,2.1,96.18,4.0,23,728,601,67,15,Diddy Featuring Keyshia Cole,Last Night,20337
-0.9663,0.023,0.854,0.122,1.2,98.41,2.88,5,308,251,37,19,30 Seconds To Mars,From Yesterday,20338
0.6923,0.2,0.64,0.16,-0.3,107.48,2.48,5,368,342,55,27,Lily Allen,Smile,20339
-0.6106,0.047,0.887,0.065,0.5,100.34,2.41,16,323,265,54,14,The Shins,Phantom Limb,20340
0.9118,0.099,0.888,0.014,2.4,89.95,2.9,20,288,223,33,9,Brooks & Dunn,Hillbilly Deluxe,20341
-0.9911,0.108,0.695,0.197,2.3,95.57,4.23,6,490,411,43,24,My Chemical Romance,Famous Last Words,20342
-0.2382,0.1,0.809,0.091,2.4,90.05,3.18,18,416,320,48,19,Good Charlotte Featuring M. Shadows And Synyster Gates,The River,20343
0.9086,0.112,0.821,0.068,1.5,97.8,3.13,10,285,237,32,8,Kenny Chesney,Beer In Mexico,20344
0.993,0.131,0.856,0.013,1.7,97.2,3.95,22,636,535,67,26,Musiq Soulchild,Buddy,20345
0.9858,0.137,0.848,0.015,2.4,89.95,2.98,12,399,311,46,18,Jonas Brothers,Year 3000,20346
-0.9872,0.051,0.816,0.133,-0.5,108.09,2.35,5,390,356,64,35,Katharine McPhee,Over It,20347
0.9835,0.176,0.727,0.097,1.5,97.7,3.29,16,477,411,55,15,Modest Mouse,Dashboard,20348
0.4562,0.088,0.787,0.125,0.1,106.77,2.87,4,415,367,53,16,Vanessa Hudgens,Say OK,20349
0.9832,0.163,0.749,0.088,1.3,98.21,3.09,8,333,273,39,14,Jack Ingram,Lips Of An Angel,20350
0.9867,0.171,0.751,0.077,1.0,98.92,2.71,15,508,428,68,28,MIKA,Grace Kelly,20351
0.9361,0.149,0.851,0.0,0.3,106.16,3.0,4,123,112,15,3,Norah Jones,Thinking About You,20352
-0.9822,0.06,0.65,0.29,0.7,105.05,3.77,2,137,121,14,21,The Naked Brothers Band,Crazy Car,20353
-0.9985,0.066,0.776,0.158,1.0,104.44,4.13,42,890,792,86,14,The Game Featuring Kanye West,Wouldn't Get Far,20354
-0.9348,0.094,0.78,0.126,1.6,97.4,3.12,11,370,320,41,19,Carrie Underwood,Wasted,20355
0.9992,0.309,0.661,0.031,-0.2,107.28,2.87,15,435,389,61,24,Ashley Tisdale,Be Good To Me,20356
0.8317,0.113,0.823,0.063,0.7,105.05,3.62,6,250,223,26,7,Sugarland,Settlin',20357
-0.9068,0.093,0.781,0.126,0.4,105.96,3.08,6,283,254,33,5,Joe Nichols,I'll Wait For You,20358
0.9947,0.29,0.652,0.058,0.9,99.33,2.36,4,225,190,32,2,Martina McBride,Anyway,20359
0.9822,0.155,0.785,0.06,-0.5,108.09,2.24,5,282,259,46,21,Jordan Pruitt,Outside Looking In,20360
0.998,0.422,0.542,0.036,0.2,106.57,2.84,2,142,135,19,6,Sheryl Crow,Not Fade Away,20361
0.9954,0.141,0.814,0.045,2.2,95.98,4.17,17,577,490,53,21,Timbaland Featuring Nelly Furtado & Justin Timberlake,Give It To Me,20362
0.9993,0.244,0.72,0.036,0.9,104.74,3.75,27,728,640,72,22,Yung Joc Featuring Marques Houston & Trey Songz,1st Time,20363
0.7556,0.035,0.95,0.015,1.5,97.7,3.28,13,691,573,76,44,Unk,2 Step,20364
0.2481,0.068,0.867,0.065,1.2,103.83,4.39,42,771,687,70,21,Crime Mob Featuring Lil Scrappy,Rock Yo Hips,20365
0.9952,0.227,0.762,0.01,-0.4,107.89,2.32,5,293,257,44,16,Corinne Bailey Rae,Like A Star,20366
-0.5472,0.048,0.879,0.073,0.5,105.76,3.39,4,194,173,22,10,John Mayer,Gravity,20367
0.9847,0.133,0.836,0.031,2.1,90.66,2.87,15,352,281,46,12,Toby Keith,High Maintenance Woman,20368
-0.8407,0.045,0.9,0.055,0.5,105.76,3.26,6,438,395,50,23,The Fratellis,Flathead,20369
0.3925,0.085,0.826,0.089,1.4,97.91,3.19,16,336,292,40,6,The Killers,Read My Mind,20370
0.9686,0.173,0.735,0.092,0.2,106.57,3.0,5,279,257,36,17,Rascal Flatts,Stand,20371
0.9467,0.113,0.817,0.07,2.9,88.74,4.02,70,615,486,61,7,Paul Wall Featuring Lil' KeKe,Break 'Em Off,20372
0.9937,0.111,0.881,0.008,0.5,105.76,3.52,22,602,548,69,24,T-Pain Featuring Yung Joc,Buy U A Drank (Shawty Snappin'),20373
0.9948,0.137,0.836,0.027,0.7,105.15,3.8,12,567,499,59,17,Marques Houston,Circle,20374
0.8841,0.09,0.871,0.039,2.0,91.07,4.23,15,272,205,36,16,AnnaSophia Robb,Keep Your Mind Wide Open,20375
-0.9967,0.04,0.821,0.139,1.0,104.44,3.84,24,829,763,83,33,Huey,"Pop, Lock & Drop It",20376
0.9899,0.213,0.736,0.05,1.8,96.89,3.53,3,223,191,23,12,Dierks Bentley,Long Trip Alone,20377
-0.9959,0.065,0.747,0.188,1.4,103.32,4.63,12,615,545,53,22,Avril Lavigne,Girlfriend,20378
0.9942,0.163,0.789,0.048,0.9,104.64,3.8,7,456,398,44,15,Elliott Yamin,Movin' On,20379
