date,rank,artist,song,lyricId
2008-01-05,1,Flo Rida Featuring T-Pain,Low,20608
2008-01-05,2,Alicia Keys,No One,20565
2008-01-05,3,Timbaland Featuring OneRepublic,Apologize,20421
2008-01-05,4,Chris Brown Featuring T-Pain,Kiss Kiss,20581
2008-01-05,5,Fergie,Clumsy,20601
2008-01-05,6,Finger Eleven,Paralyzer,20495
2008-01-05,7,Colbie Caillat,Bubbly,20467
2008-01-05,8,Jordin Sparks,Tattoo,20588
2008-01-05,9,Sara Bareilles,Love Song,20619
2008-01-05,10,Rihanna Featuring Ne-Yo,Hate That I Love You,20564
2008-01-05,11,Soulja Boy Tell'em,Crank That (Soulja Boy),20519
2008-01-05,12,"Wyclef Jean Featuring Akon, Lil Wayne & Niia",Sweetest Girl (Dollar Bill),20577
2008-01-05,13,Baby Bash Featuring T-Pain,Cyclone,20530
2008-01-05,14,Kanye West Featuring T-Pain,Good Life,20572
2008-01-05,15,Sean Kingston,Take You There,20615
2008-01-05,16,Chris Brown,With You,20639
2008-01-05,17,Plies Featuring Akon,Hypnotized,20591
2008-01-05,18,Natasha Bedingfield Featuring Sean Kingston,Love Like This,20604
2008-01-05,19,Alicia Keys,Like You'll Never See Me Again,20625
2008-01-05,20,Kanye West,Stronger,20529
2008-01-05,21,Britney Spears,Piece Of Me,20614
2008-01-05,22,Mary J. Blige,Just Fine,20606
2008-01-05,23,Taylor Swift,Teardrops On My Guitar,20389
2008-01-05,24,Trey Songz,Can't Help But Wait,20587
2008-01-05,25,Timbaland Featuring Keri Hilson,The Way I Are,20484
2008-01-05,26,Taylor Swift,Our Song,20590
2008-01-05,27,Snoop Dogg,Sensual Seduction,20640
2008-01-05,28,Linkin Park,Shadow Of The Day,20623
2008-01-05,29,Playaz Circle Featuring Lil Wayne,Duffle Bag Boy,20584
2008-01-05,30,matchbox twenty,How Far We've Come,20562
2008-01-05,31,Paramore,Misery Business,20517
2008-01-05,32,Good Charlotte,I Don't Wanna Be In Love (Dance Floor Anthem),20568
2008-01-05,33,Santana Featuring Chad Kroeger,Into The Night,20596
2008-01-05,34,Rihanna,Don't Stop The Music,20635
2008-01-05,35,J. Holiday,Suffocate,20626
2008-01-05,36,Kanye West Featuring Dwele,Flashing Lights,20632
2008-01-05,37,Daughtry,Over You,20546
2008-01-05,38,"DJ Khaled Featuring T-Pain, Trick Daddy, Rick Ross & Plies",I'm So Hood,20576
2008-01-05,39,Fergie,Big Girls Don't Cry,20431
2008-01-05,40,Maroon 5,Wake Up Call,20547
2008-01-05,41,Bow Wow & Omarion,Girlfriend,20616
2008-01-05,42,Birdman Featuring Lil Wayne,Pop Bottles,20618
2008-01-05,43,Justin Timberlake Duet With Beyonce,Until The End Of Time,-1
2008-01-05,44,Sugarland,Stay,20600
2008-01-05,45,Nickelback,Rockstar,20230
2008-01-05,46,J. Holiday,Bed,20525
2008-01-05,47,Jack Johnson,If I Had Eyes,20650
2008-01-05,48,Buckcherry,Sorry,20647
2008-01-05,49,P!nk,Who Knew,20402
2008-01-05,50,The-Dream,Shawty Is A 10,20569
2008-01-05,51,Keyshia Cole Introducing Amina,Shoulda Let You Go,-1
2008-01-05,52,"DJ Felli Fel Featuring Diddy, Akon, Ludacris & Lil Jon",Get Buck In Here,20620
2008-01-05,53,Billy Ray Cyrus With Miley Cyrus,"Ready, Set, Don't Go",20523
2008-01-05,54,Kenny Chesney,Don't Blink,20566
2008-01-05,55,Foo Fighters,The Pretender,20542
2008-01-05,56,Seether,Fake It,20593
2008-01-05,57,Boys Like Girls,Hero/Heroine,20646
2008-01-05,58,Webbie Featuring Lil' Phat & Lil' Boosie,Independent,20637
2008-01-05,59,Soulja Boy Tell'em Featuring I-15,Soulja Girl,20595
2008-01-05,60,Miley Cyrus,See You Again,20648
2008-01-05,61,Enur Featuring Natasja,Calabria 2008,20631
2008-01-05,62,Chris Brown,This Christmas,20634
2008-01-05,63,Cassidy Featuring Swizz Beatz,My Drink N' My 2 Step,20578
2008-01-05,64,Lupe Fiasco Featuring Matthew Santos,Superstar,20651
2008-01-05,65,Britney Spears,Gimme More,20567
2008-01-05,66,Feist,1234,20573
2008-01-05,67,50 Cent Featuring Justin Timberlake & Timbaland,Ayo Technology,20540
2008-01-05,68,Carrie Underwood,So Small,20554
2008-01-05,69,Brad Paisley,Letter To Me,20629
2008-01-05,70,Alvin And The Chipmunks,The Chipmunk Song (Christmas Don't Be Late) (2007),-1
2008-01-05,71,Josh Turner,Firecracker,20579
2008-01-05,72,Fabolous Featuring Jermaine Dupri,Baby Don't Go,20560
2008-01-05,73,Maroon 5,Won't Go Home Without You,20653
2008-01-05,74,Rascal Flatts,Winner At A Losing Game,20609
2008-01-05,75,Montgomery Gentry,What Do Ya Think About That,20598
2008-01-05,76,George Strait,How 'Bout Them Cowgirls,20571
2008-01-05,77,Gary Allan,Watching Airplanes,20607
2008-01-05,78,Mary J. Blige,Work That,20642
2008-01-05,79,OneRepublic,Stop And Stare,20655
2008-01-05,80,Mario,Crying Out For Me,20644
2008-01-05,81,Keith Urban,Everybody,20597
2008-01-05,82,Gucci Mane,Freaky Gurl,20585
2008-01-05,83,Paramore,crushcrushcrush,20654
2008-01-05,84,Keyshia Cole,I Remember,20652
2008-01-05,85,Jonas Brothers,S.O.S.,20543
2008-01-05,86,The Last Goodnight,Pictures Of You,20602
2008-01-05,87,Ingrid Michaelson,The Way I Am,20589
2008-01-05,88,Rodney Atkins,Cleaning This Gun (Come On In Boy),20638
2008-01-05,89,Chingy Featuring Amerie,Fly Like Me,20656
2008-01-05,90,Carrie Underwood,Do You Hear What I Hear,20657
2008-01-05,91,Juanes,Me Enamora,20580
2008-01-05,92,Pitbull Featuring Lil Jon,The Anthem,20658
2008-01-05,93,Landon Pigg,Falling In Love At A Coffee Shop,20659
2008-01-05,94,Baby Bash Featuring Sean Kingston,What Is It,20660
2008-01-05,95,Craig Morgan,International Harvester,20645
2008-01-05,96,Chuck Wicks,Stealing Cinderella,20630
2008-01-05,97,Ashley Tisdale,He Said She Said,20326
2008-01-05,98,Clay Walker,Fall,20570
2008-01-05,99,LeAnn Rimes,Nothin' Better To Do,20592
2008-01-05,100,Pitbull Featuring Trina & Young Bo$$,Go Girl,-1
2008-01-12,1,Flo Rida Featuring T-Pain,Low,20608
2008-01-12,2,Alicia Keys,No One,20565
2008-01-12,3,Timbaland Featuring OneRepublic,Apologize,20421
2008-01-12,4,Chris Brown Featuring T-Pain,Kiss Kiss,20581
2008-01-12,5,Soulja Boy Tell'em,Crank That (Soulja Boy),20519
2008-01-12,6,Fergie,Clumsy,20601
2008-01-12,7,Colbie Caillat,Bubbly,20467
2008-01-12,8,Finger Eleven,Paralyzer,20495
2008-01-12,9,Sara Bareilles,Love Song,20619
2008-01-12,10,Jordin Sparks,Tattoo,20588
2008-01-12,11,Baby Bash Featuring T-Pain,Cyclone,20530
2008-01-12,12,"Wyclef Jean Featuring Akon, Lil Wayne & Niia",Sweetest Girl (Dollar Bill),20577
2008-01-12,13,Sean Kingston,Take You There,20615
2008-01-12,14,Kanye West,Stronger,20529
2008-01-12,15,Rihanna Featuring Ne-Yo,Hate That I Love You,20564
2008-01-12,16,Kanye West Featuring T-Pain,Good Life,20572
2008-01-12,17,Taylor Swift,Our Song,20590
2008-01-12,18,Chris Brown,With You,20639
2008-01-12,19,Taylor Swift,Teardrops On My Guitar,20389
2008-01-12,20,Natasha Bedingfield Featuring Sean Kingston,Love Like This,20604
2008-01-12,21,Fergie,Big Girls Don't Cry,20431
2008-01-12,22,Plies Featuring Akon,Hypnotized,20591
2008-01-12,23,Nickelback,Rockstar,20230
2008-01-12,24,matchbox twenty,How Far We've Come,20562
2008-01-12,25,Good Charlotte,I Don't Wanna Be In Love (Dance Floor Anthem),20568
2008-01-12,26,Paramore,Misery Business,20517
2008-01-12,27,Linkin Park,Shadow Of The Day,20623
2008-01-12,28,Britney Spears,Piece Of Me,20614
2008-01-12,29,Timbaland Featuring Keri Hilson,The Way I Are,20484
2008-01-12,30,Santana Featuring Chad Kroeger,Into The Night,20596
2008-01-12,31,Daughtry,Over You,20546
2008-01-12,32,"DJ Khaled Featuring T-Pain, Trick Daddy, Rick Ross & Plies",I'm So Hood,20576
2008-01-12,33,Rihanna,Don't Stop The Music,20635
2008-01-12,34,Mary J. Blige,Just Fine,20606
2008-01-12,35,Playaz Circle Featuring Lil Wayne,Duffle Bag Boy,20584
2008-01-12,36,Maroon 5,Wake Up Call,20547
2008-01-12,37,Alicia Keys,Like You'll Never See Me Again,20625
2008-01-12,38,Birdman Featuring Lil Wayne,Pop Bottles,20618
2008-01-12,39,Snoop Dogg,Sensual Seduction,20640
2008-01-12,40,Jonas Brothers,S.O.S.,20543
2008-01-12,41,Sugarland,Stay,20600
2008-01-12,42,Billy Ray Cyrus With Miley Cyrus,"Ready, Set, Don't Go",20523
2008-01-12,43,Boys Like Girls,Hero/Heroine,20646
2008-01-12,44,Buckcherry,Sorry,20647
2008-01-12,45,Trey Songz,Can't Help But Wait,20587
2008-01-12,46,J. Holiday,Suffocate,20626
2008-01-12,47,P!nk,Who Knew,20402
2008-01-12,48,Miley Cyrus,See You Again,20648
2008-01-12,49,Kanye West Featuring Dwele,Flashing Lights,20632
2008-01-12,50,Soulja Boy Tell'em Featuring I-15,Soulja Girl,20595
2008-01-12,51,Bow Wow & Omarion,Girlfriend,20616
2008-01-12,52,Kenny Chesney,Don't Blink,20566
2008-01-12,53,Britney Spears,Gimme More,20567
2008-01-12,54,Paramore,crushcrushcrush,20654
2008-01-12,55,Carrie Underwood,So Small,20554
2008-01-12,56,"DJ Felli Fel Featuring Diddy, Akon, Ludacris & Lil Jon",Get Buck In Here,20620
2008-01-12,57,Seether,Fake It,20593
2008-01-12,58,Ashley Tisdale,He Said She Said,20326
2008-01-12,59,Feist,1234,20573
2008-01-12,60,The-Dream,Shawty Is A 10,20569
2008-01-12,61,Jack Johnson,If I Had Eyes,20650
2008-01-12,62,Alvin And The Chipmunks Featuring Chris Classic,Witch Doctor (2007),-1
2008-01-12,63,Brad Paisley,Letter To Me,20629
2008-01-12,64,OneRepublic,Stop And Stare,20655
2008-01-12,65,Maroon 5,Won't Go Home Without You,20653
2008-01-12,66,Alvin And The Chipmunks,The Chipmunk Song (Christmas Don't Be Late) (2007),-1
2008-01-12,67,Alvin And The Chipmunks,Bad Day,20661
2008-01-12,68,Webbie Featuring Lil' Phat & Lil' Boosie,Independent,20637
2008-01-12,69,Keyshia Cole Introducing Amina,Shoulda Let You Go,-1
2008-01-12,70,The Last Goodnight,Pictures Of You,20602
2008-01-12,71,Lupe Fiasco Featuring Matthew Santos,Superstar,20651
