sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
0.5188,0.041,0.916,0.043,-0.3,107.48,2.63,3,279,262,42,24,Major Lance,"Um, Um, Um, Um, Um, Um",2280
-0.9921,0.023,0.719,0.258,1.4,97.91,2.92,2,209,175,24,10,Anna King,If Somebody Told You,2281
0.9998,0.121,0.822,0.057,2.6,89.34,3.89,337,4616,3646,493,0,Little Johnny Taylor,Since I Found A New Love,2282
0.993,0.326,0.548,0.126,0.6,100.14,2.04,2,206,172,34,14,Fats Domino,Who Cares,2283
0.9924,0.173,0.809,0.018,4.2,85.39,4.67,7,347,272,24,5,The Exciters,Do-Wah-Diddy,2284
1.0,0.13,0.777,0.093,1.1,98.82,3.17,1210,21382,18102,2846,22,Betty Harris,His Kiss,2285
0.9999,0.123,0.773,0.104,2.2,95.98,4.25,1215,32449,26025,2822,1115,Al (He's the King) Hirt,Java,2286
-0.9042,0.074,0.829,0.097,1.7,97.3,4.01,53,529,424,54,0,Maxine Brown,Coming Back To You,2287
1.0,0.135,0.756,0.109,11.2,61.6,11.87,3289,62498,45535,1723,1,Duane Eddy,The Son Of Rebel Rouser,2288
0.8638,0.165,0.688,0.147,0.7,105.25,3.36,1,245,226,27,16,Andy Williams,A Fool Never Learns,2289
0.9922,0.284,0.716,0.0,0.7,105.05,3.75,1,147,129,15,2,The Shirelles,Tonight You're Gonna Fall In Love With Me,2290
0.9986,0.43,0.524,0.046,0.4,105.96,3.3,5,202,184,24,8,Gloria Lynne,I Wish You Love,2291
0.8367,0.176,0.673,0.151,1.4,98.01,2.88,4,195,159,22,2,Bobby Goldsboro,See The Funny Little Clown,2292
0.9817,0.283,0.631,0.086,0.0,106.87,2.72,3,124,109,16,1,Barbara Lewis,Puppy Love,2293
0.9998,0.113,0.801,0.086,5.7,65.28,3.78,1402,16420,10567,1726,5,Lloyd Price,Billie Baby,2294
0.6808,0.028,0.972,0.0,2.0,96.38,4.11,5,249,203,23,6,Pete Seeger,Little Boxes,2295
1.0,0.122,0.782,0.097,4.4,79.36,5.39,2975,31476,23012,2594,16,Johnny Crawford,Judy Loves Me,2296
-0.89,0.035,0.882,0.083,0.5,100.24,2.17,6,276,231,46,24,The Sapphires,Who Do You Love,2297
0.9966,0.385,0.596,0.019,0.4,100.44,1.92,2,205,177,37,22,The Beatles,I Want To Hold Your Hand,2298
0.9971,0.486,0.478,0.036,0.9,99.23,2.63,5,210,175,29,11,The Impressions,Talking About My Baby,2299
-0.8555,0.054,0.848,0.099,1.4,97.91,2.92,3,198,168,23,16,Tommy Roe,Come On,2300
-0.4127,0.109,0.769,0.121,0.8,99.63,2.24,5,160,134,24,4,Gene Pitney,That Girl Belongs To Yesterday,2301
-0.8834,0.042,0.817,0.141,1.5,103.12,4.2,6,128,115,11,0,Frank Sinatra,Stay With Me,2302
0.9999,0.164,0.776,0.06,1.7,97.2,3.66,154,3776,3097,386,8,The Angels,Wow Wow Wee (He's The Boy For Me),2303
0.983,0.192,0.704,0.104,3.4,87.42,4.54,16,306,243,26,0,Lefty Frizzell,"Saginaw, Michigan",2304
0.9447,0.135,0.742,0.123,2.9,94.05,5.44,262,3043,2488,224,1,Santo & Johnny,I'll Remember (In The Still Of The Night),2305
1.0,0.122,0.782,0.097,4.4,79.36,5.39,2975,31476,23012,2594,16,Hank Jacobs,So Far Away,2306
0.5764,0.047,0.94,0.013,5.2,82.75,5.56,10,214,167,12,15,The Pixies Three,442 Glenwood Avenue,2307
0.9732,0.271,0.699,0.031,0.6,99.94,3.53,10,104,85,16,0,Andy Williams,Charade,2308
0.9153,0.187,0.699,0.115,-0.7,108.5,2.45,5,124,109,21,6,Dale & Grace,Stop And Think It Over,2309
0.9993,0.525,0.422,0.053,-1.7,116.65,2.38,3,237,227,41,16,The Beatles,She Loves You,2310
0.987,0.228,0.772,0.0,0.9,99.23,2.91,3,185,157,26,9,The Rivieras,California Sun,2311
